CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR689,Honda,Sports,F-8687,2024-07-09,2025-07-09
CAR614,Honda,Compact,E-7245,2023-08-12,2024-08-11
CAR784,BMW,Sports,E-6054,2024-03-15,2025-03-15
CAR776,Toyota,Sedan,C-4574,2024-08-09,2025-08-09
CAR192,Nissan,Luxury,D-8254,2023-06-12,2024-06-11
CAR449,Toyota,Sedan,F-6016,2023-03-06,2024-03-05
CAR925,Honda,Sports,D-5574,2023-01-22,2024-01-22
CAR330,Audi,SUV,E-4653,2024-04-14,2025-04-14
CAR386,Audi,Luxury,A-1307,2024-02-10,2025-02-09
CAR818,Toyota,Compact,D-1877,2024-02-22,2025-02-21
CAR568,Honda,SUV,E-2037,2024-10-23,2025-10-23
CAR871,Honda,Sedan,E-6361,2024-02-10,2025-02-09
CAR950,Audi,Sedan,C-3620,2024-03-20,2025-03-20
CAR569,Mercedes,SUV,E-4748,2024-02-29,2025-02-28
CAR714,Audi,Compact,E-2541,2024-05-03,2025-05-03
CAR261,Nissan,SUV,D-8218,2023-09-18,2024-09-17
CAR166,Nissan,Luxury,E-6940,2024-07-10,2025-07-10
CAR628,BMW,Luxury,C-8999,2024-07-10,2025-07-10
CAR730,Toyota,Compact,C-7327,2024-09-18,2025-09-18
CAR603,Nissan,Luxury,F-1645,2024-03-16,2025-03-16
CAR514,Audi,Sports,F-6398,2024-05-09,2025-05-09
CAR128,BMW,Sports,D-1757,2023-04-10,2024-04-09
CAR974,Toyota,SUV,C-5295,2024-04-28,2025-04-28
CAR964,Mercedes,Luxury,C-9329,2024-07-14,2025-07-14
CAR730,Honda,Sedan,B-6093,2023-08-21,2024-08-20
CAR608,Mercedes,Luxury,C-9391,2023-04-07,2024-04-06
CAR652,Toyota,Luxury,E-9057,2023-06-27,2024-06-26
CAR929,Mercedes,SUV,F-1918,2023-01-12,2024-01-12
CAR954,Audi,Sedan,D-6256,2024-07-25,2025-07-25
CAR977,Audi,Sports,E-6228,2024-10-20,2025-10-20
CAR127,Toyota,Sports,C-9857,2023-11-07,2024-11-06
CAR123,Mercedes,Sedan,A-7970,2022-11-10,2023-11-10
CAR853,Mercedes,SUV,F-2924,2023-01-29,2024-01-29
CAR342,Nissan,Luxury,E-9070,2024-06-28,2025-06-28
CAR316,Toyota,Compact,C-5723,2024-04-28,2025-04-28
CAR341,Mercedes,Luxury,E-9111,2024-05-22,2025-05-22
CAR362,BMW,Compact,F-1957,2024-08-25,2025-08-25
CAR366,Mercedes,Sedan,F-8163,2024-08-10,2025-08-10
CAR130,Honda,Sedan,B-1698,2024-03-27,2025-03-27
CAR387,Mercedes,Sedan,F-8046,2023-05-29,2024-05-28
CAR690,Mercedes,SUV,C-5386,2023-07-19,2024-07-18
CAR870,Nissan,Luxury,A-6869,2023-07-31,2024-07-30
CAR228,Toyota,Sedan,D-8895,2024-10-02,2025-10-02
CAR310,Toyota,Compact,A-4369,2023-02-11,2024-02-11
CAR787,Mercedes,Sports,D-1708,2023-06-09,2024-06-08
CAR782,Toyota,Sports,E-7864,2023-07-26,2024-07-25
CAR172,BMW,Sedan,E-8426,2023-02-17,2024-02-17
CAR671,BMW,SUV,A-7650,2024-02-02,2025-02-01
CAR350,Audi,Sedan,A-8357,2024-02-28,2025-02-27
CAR814,Audi,Compact,F-4551,2024-10-11,2025-10-11
CAR781,Audi,Luxury,F-3514,2023-02-13,2024-02-13
CAR464,Audi,Sedan,D-2858,2024-10-20,2025-10-20
CAR960,Mercedes,Luxury,F-7986,2023-08-30,2024-08-29
CAR284,BMW,Sports,E-3851,2023-09-01,2024-08-31
CAR796,Toyota,Sedan,B-1391,2024-04-19,2025-04-19
CAR458,Mercedes,SUV,B-7936,2023-11-30,2024-11-29
CAR529,Toyota,Compact,C-1299,2022-11-18,2023-11-18
CAR803,Nissan,Sports,D-7862,2024-03-13,2025-03-13
CAR603,Honda,Compact,F-4394,2024-01-08,2025-01-07
CAR681,BMW,SUV,E-6202,2024-06-01,2025-06-01
CAR817,Nissan,Sports,A-9605,2023-12-23,2024-12-22
CAR627,Audi,Sports,A-9222,2023-03-01,2024-02-29
CAR201,Audi,SUV,E-1255,2024-04-06,2025-04-06
CAR389,Honda,SUV,E-4622,2024-03-04,2025-03-04
CAR698,Honda,Sports,F-6014,2023-09-15,2024-09-14
CAR798,BMW,Sedan,B-5925,2022-12-28,2023-12-28
CAR171,Audi,SUV,B-1434,2023-02-12,2024-02-12
CAR373,BMW,Sedan,D-8745,2023-04-14,2024-04-13
CAR164,Audi,Sports,E-6113,2023-04-19,2024-04-18
CAR563,Mercedes,Luxury,A-9615,2024-08-17,2025-08-17
CAR697,BMW,Sedan,C-1923,2024-09-29,2025-09-29
CAR574,Nissan,Luxury,B-1131,2024-09-23,2025-09-23
CAR997,Audi,Luxury,C-6818,2023-11-15,2024-11-14
CAR941,Toyota,Compact,F-3408,2024-05-12,2025-05-12
CAR549,Audi,Sports,B-2778,2024-08-13,2025-08-13
CAR106,Nissan,Compact,A-9363,2023-01-13,2024-01-13
CAR743,Toyota,Sports,E-5717,2024-05-04,2025-05-04
CAR602,BMW,Compact,F-3060,2022-12-25,2023-12-25
CAR942,Toyota,Luxury,F-9636,2024-10-29,2025-10-29
CAR765,BMW,Sedan,D-6865,2023-11-07,2024-11-06
CAR133,Mercedes,Luxury,F-9331,2023-06-24,2024-06-23
CAR159,Mercedes,Luxury,A-8002,2023-01-26,2024-01-26
CAR767,Toyota,Sports,E-5882,2023-05-29,2024-05-28
CAR523,BMW,Sports,A-9171,2024-05-12,2025-05-12
CAR549,BMW,Luxury,D-3294,2024-03-13,2025-03-13
CAR377,BMW,Luxury,A-8348,2022-12-04,2023-12-04
CAR400,Mercedes,Compact,D-5995,2024-05-03,2025-05-03
CAR822,Honda,SUV,D-7467,2023-09-26,2024-09-25
CAR795,Mercedes,SUV,D-1461,2023-09-12,2024-09-11
CAR864,Audi,Sports,B-7454,2023-07-03,2024-07-02
CAR285,Honda,Sports,E-1256,2024-03-07,2025-03-07
CAR590,BMW,Sports,E-9996,2024-04-13,2025-04-13
CAR540,Audi,Sports,F-1769,2024-01-23,2025-01-22
CAR274,Honda,Sedan,E-4621,2023-12-29,2024-12-28
CAR462,Audi,SUV,D-8036,2023-01-24,2024-01-24
CAR119,BMW,SUV,F-7025,2023-02-13,2024-02-13
CAR994,Audi,Compact,F-3060,2024-07-07,2025-07-07
CAR251,Honda,Sports,E-6102,2023-05-22,2024-05-21
CAR623,Toyota,Compact,D-6977,2023-03-25,2024-03-24
CAR422,Nissan,SUV,B-8174,2023-04-25,2024-04-24
CAR537,Mercedes,Sports,F-2216,2023-03-04,2024-03-03
CAR956,Honda,SUV,F-6973,2024-08-13,2025-08-13
CAR151,Audi,Compact,D-6925,2023-12-12,2024-12-11
CAR821,BMW,Compact,A-4752,2024-01-04,2025-01-03
CAR405,Nissan,Compact,C-6128,2023-02-23,2024-02-23
CAR816,BMW,Luxury,E-4403,2024-01-14,2025-01-13
CAR636,Mercedes,Compact,F-5584,2024-10-09,2025-10-09
CAR605,Toyota,Luxury,B-2436,2024-02-28,2025-02-27
CAR881,Mercedes,SUV,C-3940,2024-08-29,2025-08-29
CAR969,Honda,SUV,F-8281,2023-11-13,2024-11-12
CAR646,Honda,Sports,B-8627,2022-12-26,2023-12-26
CAR378,BMW,SUV,F-9110,2023-06-29,2024-06-28
CAR636,Mercedes,SUV,A-6793,2024-04-06,2025-04-06
CAR389,Audi,Luxury,A-7592,2024-04-27,2025-04-27
CAR609,Audi,SUV,F-9741,2023-01-21,2024-01-21
CAR754,Honda,Luxury,D-1180,2024-05-07,2025-05-07
CAR238,Nissan,Luxury,F-2124,2024-05-24,2025-05-24
CAR460,Toyota,Luxury,A-7571,2024-03-05,2025-03-05
CAR444,Toyota,Compact,F-4783,2023-10-18,2024-10-17
CAR922,Nissan,SUV,E-9998,2023-09-19,2024-09-18
CAR560,Toyota,Sedan,D-5524,2023-04-15,2024-04-14
CAR317,Nissan,SUV,D-1899,2023-11-16,2024-11-15
CAR789,BMW,Compact,C-8821,2022-12-16,2023-12-16
CAR103,Nissan,SUV,B-6729,2024-02-29,2025-02-28
CAR413,Toyota,Luxury,C-8060,2023-02-11,2024-02-11
CAR620,Toyota,Luxury,C-1290,2024-09-12,2025-09-12
CAR676,BMW,Sports,C-2241,2023-05-18,2024-05-17
CAR333,Nissan,Luxury,A-8917,2023-01-25,2024-01-25
CAR489,Toyota,Sports,A-6066,2024-03-26,2025-03-26
CAR261,Mercedes,Sports,F-8485,2023-06-13,2024-06-12
CAR933,Honda,Compact,A-5965,2024-03-23,2025-03-23
CAR882,Audi,Compact,D-4632,2023-11-27,2024-11-26
CAR842,BMW,Compact,C-7198,2022-11-18,2023-11-18
CAR324,Honda,Luxury,B-3650,2023-10-18,2024-10-17
CAR324,Nissan,Sedan,D-3237,2024-10-28,2025-10-28
CAR518,Toyota,SUV,B-7898,2024-08-19,2025-08-19
CAR554,Toyota,SUV,E-4712,2023-12-14,2024-12-13
CAR788,Nissan,Sports,A-7982,2024-09-10,2025-09-10
CAR132,Audi,Sports,F-7762,2023-12-19,2024-12-18
CAR956,Audi,Sports,A-3741,2024-02-19,2025-02-18
CAR586,Audi,Luxury,D-2561,2022-11-25,2023-11-25
CAR970,Mercedes,Luxury,A-1466,2023-08-01,2024-07-31
CAR511,Audi,Sedan,E-3334,2023-08-05,2024-08-04
CAR262,BMW,Compact,C-2265,2023-07-20,2024-07-19
CAR288,Mercedes,Luxury,D-6897,2023-12-20,2024-12-19
CAR763,Audi,Luxury,F-8098,2023-02-09,2024-02-09
CAR476,BMW,Compact,F-7529,2024-06-30,2025-06-30
CAR715,Nissan,Sedan,D-1530,2023-03-20,2024-03-19
CAR926,Toyota,Sedan,D-6398,2024-08-10,2025-08-10
CAR648,Honda,Sedan,B-2430,2024-04-26,2025-04-26
CAR877,BMW,Luxury,C-5932,2023-05-03,2024-05-02
CAR685,Honda,SUV,C-3215,2023-01-02,2024-01-02
CAR761,Mercedes,Compact,A-6076,2024-08-28,2025-08-28
CAR455,Honda,Luxury,E-7619,2023-02-23,2024-02-23
CAR170,Mercedes,Compact,F-4451,2023-01-30,2024-01-30
CAR717,Mercedes,Sports,B-6191,2024-07-15,2025-07-15
CAR699,Audi,Luxury,A-5821,2023-08-19,2024-08-18
CAR535,Honda,Sedan,D-1100,2023-10-25,2024-10-24
CAR463,Mercedes,Sedan,E-4292,2023-06-23,2024-06-22
CAR313,Toyota,Sports,E-8599,2023-09-22,2024-09-21
CAR804,Mercedes,Compact,F-7053,2024-06-06,2025-06-06
CAR318,Audi,Compact,B-7388,2024-01-15,2025-01-14
CAR745,Toyota,SUV,B-2908,2023-06-23,2024-06-22
CAR613,BMW,Sports,B-3769,2024-10-12,2025-10-12
CAR829,Honda,Luxury,E-3867,2023-01-28,2024-01-28
CAR137,Mercedes,SUV,A-4495,2024-11-03,2025-11-03
CAR441,Mercedes,Sedan,D-9703,2024-04-27,2025-04-27
CAR307,Mercedes,Sports,C-7714,2024-05-07,2025-05-07
CAR139,Toyota,Luxury,A-9760,2024-04-08,2025-04-08
CAR845,Toyota,Sports,F-7587,2023-02-24,2024-02-24
CAR943,Honda,Sedan,A-1747,2023-01-17,2024-01-17
CAR614,Honda,Sports,E-3926,2023-02-10,2024-02-10
CAR439,Nissan,Sports,E-3121,2022-12-15,2023-12-15
CAR926,Mercedes,Sports,D-4229,2023-07-18,2024-07-17
CAR856,Nissan,SUV,A-5273,2024-08-12,2025-08-12
CAR724,Audi,Sports,D-6225,2024-03-09,2025-03-09
CAR344,Audi,Compact,B-2261,2022-12-25,2023-12-25
CAR609,Audi,Compact,B-4762,2024-08-23,2025-08-23
CAR690,Toyota,Luxury,A-9087,2024-01-04,2025-01-03
CAR582,BMW,Compact,C-9184,2022-11-27,2023-11-27
CAR113,Nissan,Compact,C-1732,2023-01-16,2024-01-16
CAR561,Honda,Sedan,B-6899,2023-08-22,2024-08-21
CAR451,BMW,Sedan,E-4718,2023-07-23,2024-07-22
CAR595,Toyota,Compact,C-4514,2022-11-10,2023-11-10
CAR270,Toyota,Sports,E-9877,2024-02-14,2025-02-13
CAR650,Nissan,Sports,A-8575,2023-09-15,2024-09-14
CAR472,Honda,SUV,F-4477,2023-09-08,2024-09-07
CAR971,Honda,Sports,E-9267,2024-05-07,2025-05-07
CAR397,BMW,Luxury,B-6343,2024-06-04,2025-06-04
CAR289,Mercedes,Luxury,B-2382,2023-02-15,2024-02-15
CAR778,Honda,Sedan,F-9571,2024-08-24,2025-08-24
CAR517,BMW,Compact,E-1696,2024-08-26,2025-08-26
CAR807,Audi,Compact,B-6356,2023-12-15,2024-12-14
CAR256,Honda,Sedan,F-5115,2023-10-30,2024-10-29
CAR669,Audi,SUV,D-3143,2024-06-05,2025-06-05
CAR633,BMW,SUV,F-6495,2024-05-26,2025-05-26
CAR473,Audi,Luxury,F-7433,2023-02-13,2024-02-13
CAR977,Nissan,Sports,A-1328,2023-05-15,2024-05-14
CAR548,Audi,Sports,E-9860,2023-11-10,2024-11-09
CAR890,Honda,Sports,F-4856,2022-11-28,2023-11-28
CAR984,Toyota,Sports,C-8314,2023-06-04,2024-06-03
CAR507,Nissan,Sedan,E-4686,2023-11-01,2024-10-31
CAR859,BMW,SUV,B-3057,2023-04-29,2024-04-28
CAR240,Mercedes,SUV,A-3845,2023-02-02,2024-02-02
CAR394,Toyota,Sedan,A-5469,2023-05-15,2024-05-14
CAR981,Mercedes,Sports,D-7448,2024-09-04,2025-09-04
CAR663,BMW,Sports,E-2605,2023-07-02,2024-07-01
CAR895,Audi,Compact,C-2840,2022-12-04,2023-12-04
CAR822,Audi,SUV,A-6245,2023-05-13,2024-05-12
CAR393,Nissan,SUV,F-9444,2022-12-10,2023-12-10
CAR143,BMW,Luxury,D-9671,2023-11-20,2024-11-19
CAR635,Honda,Sedan,F-6288,2023-04-24,2024-04-23
CAR336,BMW,Luxury,F-3246,2024-02-21,2025-02-20
CAR945,Toyota,Luxury,F-7829,2023-11-01,2024-10-31
CAR284,Audi,SUV,F-1554,2023-08-12,2024-08-11
CAR720,Nissan,Compact,A-8947,2023-12-21,2024-12-20
CAR667,Toyota,Sports,D-8721,2023-12-24,2024-12-23
CAR146,Mercedes,Sedan,C-7019,2023-09-14,2024-09-13
CAR273,Mercedes,Compact,F-5158,2023-07-14,2024-07-13
CAR486,Audi,Sedan,B-6124,2023-08-14,2024-08-13
CAR837,Honda,Sports,F-4390,2023-09-11,2024-09-10
CAR777,Audi,Compact,A-4816,2023-02-20,2024-02-20
CAR467,BMW,Sports,F-7122,2023-05-11,2024-05-10
CAR536,Nissan,SUV,A-2026,2023-03-11,2024-03-10
CAR173,Toyota,Sports,C-5410,2024-04-30,2025-04-30
CAR511,Audi,Compact,F-6682,2023-04-08,2024-04-07
CAR304,Audi,Sedan,E-2641,2024-04-27,2025-04-27
CAR309,Mercedes,Sedan,A-4697,2023-06-26,2024-06-25
CAR105,Audi,Compact,E-9145,2023-03-28,2024-03-27
CAR621,Toyota,Luxury,F-3150,2023-04-10,2024-04-09
CAR915,Toyota,Luxury,A-6615,2023-05-03,2024-05-02
CAR862,Toyota,SUV,F-3814,2024-07-19,2025-07-19
CAR904,Mercedes,SUV,B-6799,2023-05-22,2024-05-21
CAR661,BMW,Compact,A-5776,2024-03-15,2025-03-15
CAR539,Honda,Sedan,F-4413,2023-11-20,2024-11-19
CAR985,Audi,Sports,C-6311,2023-01-25,2024-01-25
CAR804,BMW,Compact,F-2194,2024-07-14,2025-07-14
CAR872,BMW,Sports,E-6466,2023-12-19,2024-12-18
CAR125,Honda,SUV,A-2680,2024-08-04,2025-08-04
CAR411,BMW,SUV,A-2541,2023-07-27,2024-07-26
CAR795,Audi,Luxury,E-7851,2024-08-31,2025-08-31
CAR633,Mercedes,SUV,F-7658,2023-04-11,2024-04-10
CAR710,Mercedes,Luxury,B-8465,2024-02-22,2025-02-21
CAR444,Audi,Compact,C-4661,2022-11-14,2023-11-14
CAR158,BMW,Sports,F-8683,2022-12-27,2023-12-27
CAR662,Toyota,Compact,B-9009,2024-08-25,2025-08-25
CAR616,BMW,Sports,E-6924,2023-07-11,2024-07-10
CAR583,Nissan,SUV,C-1911,2024-08-18,2025-08-18
CAR618,Toyota,SUV,C-7074,2023-12-15,2024-12-14
CAR894,Mercedes,Compact,D-9145,2024-10-02,2025-10-02
CAR527,BMW,Sports,A-5507,2023-04-24,2024-04-23
CAR646,Honda,Sports,D-9016,2023-10-21,2024-10-20
CAR992,Honda,SUV,A-3702,2023-11-08,2024-11-07
CAR699,Toyota,Luxury,F-8617,2024-07-02,2025-07-02
CAR847,BMW,SUV,F-1013,2024-10-19,2025-10-19
CAR640,Toyota,Compact,C-9685,2023-01-13,2024-01-13
CAR936,Audi,Sports,D-4862,2023-09-07,2024-09-06
CAR334,Audi,Compact,C-1282,2023-07-15,2024-07-14
CAR124,Toyota,Luxury,A-3966,2024-07-04,2025-07-04
CAR539,Honda,Compact,D-5743,2023-06-12,2024-06-11
CAR775,Toyota,Sedan,D-3998,2024-11-05,2025-11-05
CAR550,Mercedes,Luxury,D-2033,2023-08-27,2024-08-26
CAR602,BMW,Luxury,B-2602,2023-08-04,2024-08-03
CAR205,Honda,Sedan,D-3555,2024-10-02,2025-10-02
CAR664,Honda,Sedan,A-1250,2024-04-14,2025-04-14
CAR345,Honda,Compact,A-7098,2024-07-14,2025-07-14
CAR772,Nissan,Sedan,B-5235,2024-03-21,2025-03-21
CAR869,Mercedes,Sedan,E-1918,2023-01-12,2024-01-12
CAR129,Honda,Sedan,E-4523,2024-03-28,2025-03-28
CAR617,Mercedes,Sedan,D-3278,2024-03-11,2025-03-11
CAR637,Honda,Luxury,D-4834,2024-10-10,2025-10-10
CAR189,Honda,Sedan,D-2334,2024-09-28,2025-09-28
CAR173,Nissan,Luxury,D-9392,2024-06-23,2025-06-23
CAR300,Toyota,Sedan,D-5719,2024-05-07,2025-05-07
CAR556,Toyota,Compact,D-9867,2024-03-20,2025-03-20
CAR561,BMW,Sports,B-9625,2023-04-11,2024-04-10
CAR391,Audi,Luxury,E-3524,2023-03-12,2024-03-11
CAR156,Audi,Sedan,B-3380,2024-02-14,2025-02-13
CAR579,Mercedes,Compact,E-7791,2024-06-05,2025-06-05
CAR543,Mercedes,Sedan,A-5251,2023-08-21,2024-08-20
CAR828,Toyota,Sports,F-9434,2023-12-11,2024-12-10
CAR354,Toyota,Sports,D-4091,2023-05-29,2024-05-28
CAR141,BMW,Sports,E-9365,2023-07-09,2024-07-08
CAR943,Toyota,Compact,A-9216,2023-09-24,2024-09-23
CAR934,Audi,Compact,D-2143,2024-02-13,2025-02-12
CAR985,Nissan,Compact,E-9754,2023-05-17,2024-05-16
CAR945,BMW,Luxury,F-6374,2024-05-29,2025-05-29
CAR384,Toyota,Luxury,D-5212,2024-04-28,2025-04-28
CAR891,Audi,Luxury,E-9032,2023-12-24,2024-12-23
CAR888,BMW,Sports,E-5422,2023-09-12,2024-09-11
CAR236,BMW,Luxury,E-7704,2023-08-07,2024-08-06
CAR568,Toyota,Luxury,F-7997,2024-10-20,2025-10-20
CAR105,Toyota,SUV,A-3585,2024-03-16,2025-03-16
CAR458,Audi,Compact,A-8467,2023-06-20,2024-06-19
CAR330,Nissan,Sedan,D-9580,2024-04-27,2025-04-27
CAR579,Mercedes,Sports,A-2721,2023-02-27,2024-02-27
CAR342,Honda,Sedan,B-7688,2024-10-07,2025-10-07
CAR977,BMW,Luxury,C-9209,2024-05-12,2025-05-12
CAR572,Honda,Sports,D-3951,2023-10-04,2024-10-03
CAR702,BMW,Sports,F-2021,2024-04-26,2025-04-26
CAR271,Honda,Compact,A-1940,2023-10-30,2024-10-29
CAR658,Nissan,Luxury,A-9503,2023-09-09,2024-09-08
CAR826,Mercedes,Sedan,A-5135,2022-12-21,2023-12-21
CAR108,BMW,Compact,E-3060,2023-04-27,2024-04-26
CAR197,Mercedes,Compact,E-8758,2023-02-04,2024-02-04
CAR878,Audi,Sports,F-5140,2023-07-06,2024-07-05
CAR730,Honda,SUV,E-1846,2023-02-26,2024-02-26
CAR809,Audi,Sedan,A-3529,2024-04-17,2025-04-17
CAR283,BMW,Sedan,A-7167,2024-02-20,2025-02-19
CAR905,Mercedes,Compact,E-7387,2023-12-16,2024-12-15
CAR435,Audi,Luxury,F-2466,2024-05-03,2025-05-03
CAR670,Mercedes,Sedan,A-1133,2024-08-15,2025-08-15
CAR837,BMW,Sports,E-4450,2023-09-08,2024-09-07
CAR109,Nissan,SUV,E-4816,2023-07-10,2024-07-09
CAR860,BMW,Sports,A-3479,2023-08-31,2024-08-30
CAR275,Nissan,SUV,A-4908,2024-02-20,2025-02-19
CAR432,Mercedes,Luxury,E-5680,2023-09-12,2024-09-11
CAR936,Audi,Luxury,F-3375,2024-09-26,2025-09-26
CAR307,Toyota,SUV,D-7149,2023-10-08,2024-10-07
