CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR884,BMW,Sedan,B-7332,2024-06-14,2025-06-14
CAR677,Audi,Compact,B-2578,2023-08-08,2024-08-07
CAR240,Nissan,SUV,A-5176,2024-05-31,2025-05-31
CAR247,Toyota,Sedan,E-5167,2023-07-08,2024-07-07
CAR273,Honda,Sports,E-7053,2023-11-02,2024-11-01
CAR622,Toyota,SUV,E-4896,2023-11-20,2024-11-19
CAR576,Audi,SUV,A-6811,2024-07-21,2025-07-21
CAR823,Audi,SUV,C-4092,2024-05-21,2025-05-21
CAR490,Mercedes,Sedan,E-3975,2024-02-15,2025-02-14
CAR675,Honda,Sports,C-8356,2024-09-23,2025-09-23
CAR268,Nissan,Sports,B-6244,2023-10-23,2024-10-22
CAR892,Honda,Sports,B-9657,2024-06-17,2025-06-17
CAR662,Nissan,Luxury,A-6520,2024-05-28,2025-05-28
CAR107,Toyota,Sports,E-2744,2023-03-18,2024-03-17
CAR749,Toyota,Luxury,C-8504,2024-09-15,2025-09-15
CAR843,Audi,Compact,E-9352,2024-09-02,2025-09-02
CAR219,Mercedes,Sports,A-4171,2024-10-01,2025-10-01
CAR503,Audi,Sports,F-8726,2024-03-05,2025-03-05
CAR194,Toyota,Sedan,C-9473,2024-01-28,2025-01-27
CAR680,BMW,Sedan,D-6271,2023-07-05,2024-07-04
CAR175,Nissan,Sedan,B-5979,2024-02-28,2025-02-27
CAR434,Honda,SUV,E-8233,2024-05-18,2025-05-18
CAR795,Honda,Sedan,F-6074,2024-07-27,2025-07-27
CAR295,Mercedes,Sedan,A-6565,2023-07-03,2024-07-02
CAR825,Nissan,SUV,A-3945,2024-02-18,2025-02-17
CAR586,Mercedes,SUV,C-5973,2023-04-06,2024-04-05
CAR388,Toyota,Sedan,A-8931,2023-04-06,2024-04-05
CAR220,Nissan,Luxury,F-6931,2022-11-14,2023-11-14
CAR589,Nissan,Luxury,D-6954,2023-07-13,2024-07-12
CAR217,Nissan,Luxury,E-1401,2023-03-05,2024-03-04
CAR289,Mercedes,Sedan,C-7406,2023-10-14,2024-10-13
CAR153,BMW,Sedan,A-2868,2024-01-26,2025-01-25
CAR945,BMW,Compact,E-5100,2024-08-16,2025-08-16
CAR157,Honda,Compact,F-9539,2022-12-28,2023-12-28
CAR554,Audi,Sedan,B-2945,2023-01-13,2024-01-13
CAR940,Audi,Luxury,C-5617,2024-05-07,2025-05-07
CAR851,Honda,Sports,D-3067,2023-02-15,2024-02-15
CAR319,Audi,Compact,D-6004,2024-03-26,2025-03-26
CAR335,Audi,SUV,E-7665,2024-07-19,2025-07-19
CAR124,Mercedes,SUV,A-6825,2024-08-11,2025-08-11
CAR810,Honda,Luxury,F-8211,2024-08-10,2025-08-10
CAR267,Toyota,Luxury,B-6634,2022-12-05,2023-12-05
CAR212,Audi,SUV,B-6639,2024-05-27,2025-05-27
CAR276,Audi,Sedan,C-7225,2024-06-05,2025-06-05
CAR155,BMW,Compact,C-4653,2023-05-28,2024-05-27
CAR594,Toyota,Compact,A-2105,2023-10-01,2024-09-30
CAR579,Nissan,SUV,A-4921,2023-02-25,2024-02-25
CAR669,Honda,Luxury,B-5941,2024-04-17,2025-04-17
CAR395,Nissan,Compact,A-8311,2024-05-26,2025-05-26
CAR860,BMW,Compact,F-4404,2024-10-26,2025-10-26
CAR903,Audi,Luxury,D-4528,2023-03-24,2024-03-23
CAR951,Nissan,Compact,C-2820,2024-04-22,2025-04-22
CAR593,Toyota,Sports,A-8976,2024-06-20,2025-06-20
CAR980,BMW,Sports,A-2803,2023-12-12,2024-12-11
CAR912,Honda,Sedan,A-4416,2023-10-06,2024-10-05
CAR718,BMW,Sports,D-4071,2024-05-16,2025-05-16
CAR523,Honda,SUV,F-4321,2024-06-05,2025-06-05
CAR309,Honda,Sports,C-5634,2023-05-20,2024-05-19
CAR201,BMW,SUV,B-4529,2022-11-18,2023-11-18
CAR359,Nissan,Sports,C-5201,2024-05-26,2025-05-26
CAR103,Audi,Compact,D-7303,2023-08-31,2024-08-30
CAR188,BMW,SUV,F-4393,2023-10-10,2024-10-09
CAR653,Audi,SUV,A-9841,2024-02-07,2025-02-06
CAR519,Audi,SUV,F-4473,2024-09-02,2025-09-02
CAR492,Nissan,Sports,C-4468,2023-11-30,2024-11-29
CAR119,Nissan,SUV,F-3694,2023-05-08,2024-05-07
CAR110,Audi,Sedan,C-3358,2023-06-19,2024-06-18
CAR634,Nissan,Luxury,E-1862,2024-10-18,2025-10-18
CAR887,Toyota,SUV,B-8016,2024-09-07,2025-09-07
CAR434,Toyota,SUV,A-8252,2023-03-27,2024-03-26
CAR209,Mercedes,Sports,E-1062,2023-08-25,2024-08-24
CAR514,Nissan,Sports,E-8458,2024-10-24,2025-10-24
CAR440,Toyota,Compact,E-1341,2023-08-04,2024-08-03
CAR907,Nissan,SUV,E-8783,2024-04-06,2025-04-06
CAR342,Nissan,Sports,A-7690,2024-10-25,2025-10-25
CAR454,Nissan,Luxury,E-1743,2022-12-21,2023-12-21
CAR440,Honda,Compact,C-7032,2024-06-22,2025-06-22
CAR527,Toyota,Luxury,C-2591,2024-07-08,2025-07-08
CAR335,BMW,Compact,B-8911,2024-03-28,2025-03-28
CAR574,Nissan,Compact,E-3080,2023-10-05,2024-10-04
CAR947,Toyota,SUV,E-7566,2023-12-15,2024-12-14
CAR609,Honda,Sedan,D-5557,2023-09-07,2024-09-06
CAR760,Audi,Sports,E-7693,2023-02-28,2024-02-28
CAR985,Toyota,SUV,F-8043,2023-02-28,2024-02-28
CAR254,Nissan,Luxury,A-7394,2024-10-05,2025-10-05
CAR469,Toyota,SUV,D-5050,2022-12-19,2023-12-19
CAR345,BMW,Sports,C-4865,2024-11-06,2025-11-06
CAR308,Toyota,Luxury,C-8418,2023-12-17,2024-12-16
CAR387,Mercedes,Compact,C-7995,2024-02-20,2025-02-19
CAR833,Honda,Sedan,F-3824,2023-02-16,2024-02-16
CAR535,Nissan,Compact,D-7454,2024-03-28,2025-03-28
CAR396,Audi,SUV,C-1300,2023-10-16,2024-10-15
CAR551,Audi,Compact,D-2302,2023-04-26,2024-04-25
CAR583,BMW,Compact,D-6507,2023-07-25,2024-07-24
CAR654,Nissan,Sedan,B-6404,2024-01-22,2025-01-21
CAR801,Audi,SUV,A-7411,2024-06-10,2025-06-10
CAR675,Audi,SUV,C-5803,2023-04-02,2024-04-01
CAR547,Audi,Sedan,B-7030,2024-09-02,2025-09-02
CAR425,Mercedes,SUV,F-5987,2024-05-21,2025-05-21
CAR336,Toyota,Sedan,F-5951,2023-06-13,2024-06-12
CAR156,Nissan,Sports,C-6103,2022-11-11,2023-11-11
CAR406,Honda,Luxury,C-8676,2023-04-05,2024-04-04
CAR846,Audi,Luxury,D-4504,2024-04-26,2025-04-26
CAR481,BMW,Compact,A-7538,2024-05-09,2025-05-09
CAR766,Nissan,Luxury,E-3116,2023-01-23,2024-01-23
CAR638,Mercedes,Compact,D-8099,2022-12-22,2023-12-22
CAR857,Toyota,SUV,A-7819,2024-10-21,2025-10-21
CAR320,Nissan,Compact,D-5376,2024-06-25,2025-06-25
CAR489,Honda,Luxury,D-4672,2024-04-23,2025-04-23
CAR379,Mercedes,Sedan,C-5884,2023-03-12,2024-03-11
CAR313,Toyota,Sedan,A-7626,2024-01-12,2025-01-11
CAR768,BMW,Compact,E-4850,2023-03-18,2024-03-17
CAR668,Audi,SUV,F-2999,2023-03-29,2024-03-28
CAR822,Honda,Sedan,A-2129,2023-07-31,2024-07-30
CAR573,BMW,Sports,B-4990,2023-07-29,2024-07-28
CAR993,BMW,Luxury,B-8163,2023-05-08,2024-05-07
CAR736,Mercedes,SUV,F-6773,2023-11-16,2024-11-15
CAR791,Honda,Luxury,F-2751,2024-02-21,2025-02-20
CAR444,Nissan,Compact,B-4757,2024-09-11,2025-09-11
CAR931,Audi,SUV,E-5486,2024-08-12,2025-08-12
CAR324,Mercedes,Sports,E-4297,2024-02-19,2025-02-18
CAR406,Audi,Sedan,F-6512,2024-09-16,2025-09-16
CAR175,Toyota,Compact,D-5907,2022-11-08,2023-11-08
CAR379,Honda,Sedan,F-7720,2022-11-12,2023-11-12
CAR265,Honda,Compact,D-4998,2024-06-23,2025-06-23
CAR719,BMW,Sedan,E-9486,2023-01-15,2024-01-15
CAR265,Toyota,Sports,E-7428,2024-06-15,2025-06-15
CAR875,Nissan,Luxury,E-1587,2023-06-10,2024-06-09
CAR239,Audi,Luxury,D-5652,2023-08-16,2024-08-15
CAR704,Nissan,Sedan,E-8420,2024-04-26,2025-04-26
CAR588,Mercedes,SUV,A-1274,2022-12-06,2023-12-06
CAR523,Toyota,SUV,B-6183,2023-12-02,2024-12-01
CAR842,Toyota,Sedan,E-3808,2022-11-17,2023-11-17
CAR856,BMW,Sedan,D-7705,2024-08-07,2025-08-07
CAR674,Nissan,Compact,F-3857,2023-09-21,2024-09-20
CAR285,Toyota,SUV,F-9946,2024-04-11,2025-04-11
CAR209,Honda,Sports,B-5582,2023-01-29,2024-01-29
CAR702,Toyota,SUV,B-4039,2024-04-24,2025-04-24
CAR377,Audi,Sedan,E-3935,2023-05-07,2024-05-06
CAR129,Mercedes,Sedan,F-1409,2024-10-04,2025-10-04
CAR810,Honda,Sedan,A-4784,2023-12-03,2024-12-02
CAR326,Toyota,SUV,E-7447,2023-01-27,2024-01-27
CAR413,Audi,Compact,B-5428,2022-12-14,2023-12-14
CAR856,Honda,Sedan,E-7160,2022-11-29,2023-11-29
CAR185,Nissan,Compact,D-5790,2023-04-16,2024-04-15
CAR540,Audi,Sports,E-1935,2023-11-18,2024-11-17
CAR756,Honda,Compact,D-3350,2024-09-10,2025-09-10
CAR886,Nissan,Compact,D-4720,2023-08-10,2024-08-09
CAR435,Mercedes,Sedan,F-1723,2024-01-14,2025-01-13
CAR193,Honda,SUV,A-9048,2023-07-28,2024-07-27
CAR733,Toyota,Luxury,C-5519,2024-09-11,2025-09-11
CAR808,Audi,Sedan,B-9013,2023-06-17,2024-06-16
CAR186,Toyota,Compact,F-5805,2023-11-19,2024-11-18
CAR145,Mercedes,Compact,D-1032,2024-05-01,2025-05-01
CAR532,Nissan,Sedan,E-1976,2024-04-21,2025-04-21
CAR685,Honda,SUV,E-5467,2023-10-12,2024-10-11
CAR295,Toyota,SUV,C-2770,2023-12-10,2024-12-09
CAR337,Toyota,Luxury,A-1950,2024-03-29,2025-03-29
CAR460,BMW,Luxury,E-3693,2024-09-25,2025-09-25
CAR436,BMW,Sedan,E-2883,2023-11-06,2024-11-05
CAR201,BMW,Luxury,D-7205,2024-09-13,2025-09-13
CAR223,Audi,Sports,A-2766,2024-08-30,2025-08-30
CAR378,BMW,Compact,B-7692,2023-02-21,2024-02-21
CAR699,BMW,Compact,C-9166,2024-08-14,2025-08-14
CAR921,Nissan,Compact,B-5678,2024-01-06,2025-01-05
CAR282,Toyota,SUV,A-8808,2023-03-28,2024-03-27
CAR659,Nissan,SUV,B-6968,2022-12-13,2023-12-13
CAR589,Mercedes,Sedan,E-2809,2024-11-02,2025-11-02
CAR491,BMW,Luxury,B-2884,2024-01-30,2025-01-29
CAR278,Audi,Sports,D-5359,2024-03-25,2025-03-25
CAR518,Nissan,Compact,E-1726,2024-10-16,2025-10-16
CAR144,Toyota,Compact,A-8283,2023-02-21,2024-02-21
CAR483,Nissan,Compact,C-5345,2023-07-09,2024-07-08
CAR901,BMW,Sedan,B-6612,2024-07-21,2025-07-21
CAR416,Audi,Sports,C-3909,2024-04-24,2025-04-24
CAR271,Nissan,Compact,D-9654,2023-04-06,2024-04-05
CAR175,Audi,Luxury,D-2457,2023-11-08,2024-11-07
CAR947,Mercedes,Compact,F-8443,2024-01-04,2025-01-03
CAR388,Toyota,Sports,D-3321,2024-11-03,2025-11-03
CAR573,Mercedes,SUV,E-3868,2023-11-07,2024-11-06
CAR441,Honda,Sports,F-8668,2024-07-01,2025-07-01
CAR691,Honda,Sports,E-2119,2024-04-20,2025-04-20
CAR706,Toyota,Luxury,D-2806,2024-10-29,2025-10-29
CAR637,Audi,Luxury,A-6547,2024-07-25,2025-07-25
CAR976,Nissan,Compact,E-9861,2023-03-15,2024-03-14
CAR272,Mercedes,Luxury,E-3074,2023-08-03,2024-08-02
CAR461,Mercedes,SUV,F-5257,2023-10-15,2024-10-14
CAR427,Mercedes,Sports,D-4573,2024-05-07,2025-05-07
CAR855,Audi,Sedan,E-3811,2023-11-26,2024-11-25
CAR922,Honda,SUV,B-9352,2024-02-14,2025-02-13
CAR232,Honda,Sedan,B-4619,2023-04-12,2024-04-11
CAR327,Mercedes,Sports,A-3745,2022-12-16,2023-12-16
CAR303,Mercedes,Compact,E-3255,2024-06-27,2025-06-27
CAR680,BMW,Sedan,C-2424,2024-08-24,2025-08-24
CAR524,Audi,Compact,E-9228,2023-08-29,2024-08-28
CAR549,Mercedes,Sports,E-6676,2024-06-18,2025-06-18
CAR355,Honda,SUV,D-5553,2022-12-28,2023-12-28
CAR909,Toyota,Sedan,B-2881,2023-01-11,2024-01-11
CAR626,Honda,Compact,D-5679,2023-07-07,2024-07-06
CAR791,Mercedes,Compact,F-7434,2024-02-10,2025-02-09
CAR921,Audi,Sports,B-2316,2023-07-12,2024-07-11
CAR633,Nissan,Compact,B-9690,2024-10-08,2025-10-08
CAR951,Audi,Sedan,C-9165,2023-09-16,2024-09-15
CAR648,Nissan,SUV,E-7748,2022-11-28,2023-11-28
CAR341,Honda,Compact,C-8968,2023-04-22,2024-04-21
CAR930,Nissan,Compact,F-4434,2024-04-09,2025-04-09
CAR451,Toyota,Sports,D-1304,2023-02-19,2024-02-19
CAR696,Mercedes,SUV,B-5275,2023-07-17,2024-07-16
CAR998,BMW,Sedan,D-9896,2022-12-22,2023-12-22
CAR847,Toyota,SUV,D-6009,2024-01-21,2025-01-20
CAR901,Nissan,Luxury,A-1765,2024-10-26,2025-10-26
CAR556,Nissan,Luxury,A-2998,2023-10-04,2024-10-03
CAR171,Mercedes,SUV,E-6106,2024-05-12,2025-05-12
CAR315,Toyota,SUV,E-4727,2024-08-28,2025-08-28
CAR649,Audi,Sports,A-6027,2022-12-12,2023-12-12
CAR466,BMW,Sports,E-8644,2023-04-25,2024-04-24
CAR939,Honda,Compact,B-1379,2023-11-06,2024-11-05
CAR640,Toyota,SUV,D-9312,2024-08-04,2025-08-04
CAR708,Honda,Sedan,A-6892,2024-03-08,2025-03-08
CAR640,Nissan,Sedan,F-7505,2023-06-25,2024-06-24
CAR227,Mercedes,SUV,F-5150,2023-01-24,2024-01-24
CAR857,Honda,Sports,E-8920,2023-03-21,2024-03-20
CAR830,Toyota,SUV,C-9872,2024-03-27,2025-03-27
CAR774,Mercedes,SUV,E-2843,2024-06-04,2025-06-04
CAR512,Audi,Sports,D-7034,2024-04-29,2025-04-29
CAR379,Honda,SUV,D-5145,2024-10-28,2025-10-28
CAR107,Audi,Sports,C-6098,2024-02-18,2025-02-17
CAR684,BMW,SUV,F-7322,2022-12-19,2023-12-19
CAR425,BMW,Sports,B-5368,2023-11-15,2024-11-14
CAR721,Honda,SUV,F-5123,2024-01-28,2025-01-27
CAR972,Toyota,Luxury,E-5671,2022-12-08,2023-12-08
CAR471,Honda,Compact,D-2497,2023-03-25,2024-03-24
CAR882,Mercedes,Sedan,C-1375,2024-01-29,2025-01-28
CAR502,Honda,Luxury,C-1386,2024-02-25,2025-02-24
