CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR452,Honda,SUV,B-5162,2023-12-09,2024-12-08
CAR594,Honda,SUV,E-1059,2024-09-08,2025-09-08
CAR578,Audi,Luxury,D-6996,2023-01-06,2024-01-06
CAR561,Honda,Luxury,D-2726,2023-02-21,2024-02-21
CAR191,Mercedes,SUV,C-8237,2023-12-25,2024-12-24
CAR797,Nissan,Sports,D-8699,2023-02-17,2024-02-17
CAR494,Audi,Luxury,F-4386,2023-08-08,2024-08-07
CAR459,Mercedes,Sports,D-4425,2023-01-04,2024-01-04
CAR219,Nissan,Sports,F-6747,2024-03-19,2025-03-19
CAR938,Honda,Compact,A-7775,2022-12-14,2023-12-14
CAR342,Mercedes,SUV,A-9259,2024-08-24,2025-08-24
CAR306,Audi,Sports,B-4348,2022-12-13,2023-12-13
CAR139,Mercedes,Luxury,D-4460,2023-01-14,2024-01-14
CAR142,Audi,Compact,D-3113,2023-06-07,2024-06-06
CAR652,Toyota,SUV,A-4872,2023-04-05,2024-04-04
CAR111,Mercedes,SUV,C-8915,2024-08-14,2025-08-14
CAR427,Mercedes,Luxury,E-2826,2023-08-27,2024-08-26
CAR304,Honda,SUV,B-4438,2023-08-14,2024-08-13
CAR868,Nissan,SUV,D-6243,2023-11-12,2024-11-11
CAR794,Mercedes,Sedan,A-8179,2023-08-13,2024-08-12
CAR598,Mercedes,Compact,E-2913,2024-10-10,2025-10-10
CAR176,Audi,Sports,C-2418,2023-08-07,2024-08-06
CAR405,Honda,Luxury,E-3309,2024-05-13,2025-05-13
CAR970,Mercedes,Sedan,D-1206,2024-01-31,2025-01-30
CAR251,Audi,SUV,F-4009,2024-02-25,2025-02-24
CAR767,Honda,Luxury,F-6836,2023-05-27,2024-05-26
CAR331,Mercedes,Luxury,D-4552,2023-01-03,2024-01-03
CAR379,Nissan,SUV,A-5098,2024-07-21,2025-07-21
CAR542,Nissan,Compact,C-9655,2024-09-09,2025-09-09
CAR833,Nissan,SUV,E-3442,2023-07-17,2024-07-16
CAR710,Audi,Sports,A-7962,2023-10-15,2024-10-14
CAR389,BMW,SUV,D-6796,2024-03-15,2025-03-15
CAR562,Mercedes,Sports,B-4303,2023-07-21,2024-07-20
CAR425,BMW,Compact,C-2033,2023-01-06,2024-01-06
CAR685,Audi,Sedan,F-9054,2023-01-05,2024-01-05
CAR284,Nissan,SUV,D-6441,2023-06-06,2024-06-05
CAR276,BMW,Compact,A-8995,2022-12-16,2023-12-16
CAR489,Toyota,Sedan,F-3458,2024-07-02,2025-07-02
CAR701,Audi,Compact,C-7493,2024-03-09,2025-03-09
CAR777,Toyota,Sedan,C-2862,2024-02-21,2025-02-20
CAR379,Audi,SUV,D-1452,2023-07-03,2024-07-02
CAR183,Nissan,Luxury,E-6366,2023-12-31,2024-12-30
CAR750,Mercedes,Compact,C-5940,2023-05-07,2024-05-06
CAR720,Nissan,Luxury,A-6882,2023-06-26,2024-06-25
CAR438,Mercedes,Sedan,A-9160,2023-11-09,2024-11-08
CAR639,Nissan,Compact,F-8263,2022-11-17,2023-11-17
CAR953,Mercedes,Sedan,E-8530,2022-11-25,2023-11-25
CAR212,Nissan,SUV,D-5934,2024-10-16,2025-10-16
CAR460,Mercedes,Sports,F-4742,2024-03-19,2025-03-19
CAR457,Toyota,Sports,D-3379,2024-04-20,2025-04-20
CAR492,Honda,Luxury,B-3898,2024-03-23,2025-03-23
CAR303,Mercedes,SUV,F-9956,2023-10-12,2024-10-11
CAR278,Mercedes,Sedan,D-1201,2023-03-01,2024-02-29
CAR437,Toyota,Sedan,D-7313,2023-01-11,2024-01-11
CAR203,Audi,SUV,C-9793,2024-02-16,2025-02-15
CAR392,Mercedes,Compact,E-2252,2023-02-08,2024-02-08
CAR876,BMW,Sports,A-7186,2023-10-21,2024-10-20
CAR364,Toyota,Luxury,E-2306,2024-10-27,2025-10-27
CAR153,Honda,Compact,A-7779,2024-02-22,2025-02-21
CAR339,Nissan,Compact,C-5596,2023-06-23,2024-06-22
CAR993,Audi,Sedan,A-4116,2024-08-24,2025-08-24
CAR756,Mercedes,Sedan,B-5367,2023-01-07,2024-01-07
CAR740,Mercedes,Compact,F-7556,2023-04-01,2024-03-31
CAR826,Toyota,SUV,F-7521,2023-11-10,2024-11-09
CAR531,Honda,SUV,B-9302,2023-08-18,2024-08-17
CAR257,BMW,Compact,C-4385,2024-02-03,2025-02-02
CAR546,BMW,Compact,B-1955,2024-08-03,2025-08-03
CAR162,BMW,Compact,D-6934,2024-02-03,2025-02-02
CAR871,Honda,Compact,C-3435,2023-10-02,2024-10-01
CAR998,Honda,SUV,C-4510,2023-06-27,2024-06-26
CAR629,BMW,Compact,A-8396,2023-09-21,2024-09-20
CAR931,Audi,Compact,F-2451,2024-01-06,2025-01-05
CAR512,BMW,SUV,D-6395,2023-08-19,2024-08-18
CAR873,Audi,Compact,D-2647,2022-11-14,2023-11-14
CAR205,Toyota,Luxury,D-4894,2023-10-09,2024-10-08
CAR714,Mercedes,Sports,F-4999,2023-05-27,2024-05-26
CAR978,Honda,Sedan,A-1112,2024-07-13,2025-07-13
CAR524,Toyota,Luxury,A-7044,2024-01-20,2025-01-19
CAR750,Honda,Luxury,C-3602,2022-11-28,2023-11-28
CAR300,Toyota,Sedan,B-1349,2024-10-21,2025-10-21
CAR811,Honda,Luxury,C-7361,2024-05-03,2025-05-03
CAR233,Mercedes,Compact,D-7857,2023-09-15,2024-09-14
CAR798,Audi,Luxury,B-8343,2023-01-21,2024-01-21
CAR949,Mercedes,Luxury,C-3537,2023-03-01,2024-02-29
CAR431,BMW,Sports,A-8882,2023-11-10,2024-11-09
CAR233,BMW,Sedan,F-4818,2024-06-17,2025-06-17
CAR203,Honda,Compact,E-7649,2024-10-31,2025-10-31
CAR758,Audi,Compact,A-4046,2023-05-21,2024-05-20
CAR349,Nissan,Sedan,B-3664,2023-06-20,2024-06-19
CAR341,BMW,Compact,F-7381,2023-11-30,2024-11-29
CAR355,Mercedes,Compact,F-2683,2023-03-11,2024-03-10
CAR986,Honda,Sports,A-8491,2023-03-16,2024-03-15
CAR738,Honda,Sports,D-2885,2022-11-16,2023-11-16
CAR782,Toyota,Luxury,A-1634,2023-07-14,2024-07-13
CAR649,Nissan,SUV,E-5069,2022-12-07,2023-12-07
CAR540,Honda,SUV,E-7733,2023-02-06,2024-02-06
CAR891,Toyota,Sports,B-7533,2024-10-21,2025-10-21
CAR946,Honda,Compact,A-8655,2023-11-02,2024-11-01
CAR307,Toyota,Compact,C-6619,2022-12-23,2023-12-23
CAR168,Audi,Sports,C-6052,2024-03-31,2025-03-31
CAR664,Mercedes,Sports,A-5756,2023-03-03,2024-03-02
CAR278,Toyota,Sedan,F-3658,2023-04-01,2024-03-31
CAR640,Mercedes,SUV,C-3855,2024-06-27,2025-06-27
CAR471,Honda,Sedan,E-1836,2024-09-04,2025-09-04
CAR532,Toyota,SUV,F-1003,2022-12-22,2023-12-22
CAR545,Audi,SUV,B-2428,2023-04-10,2024-04-09
CAR493,BMW,Luxury,C-3875,2023-02-04,2024-02-04
CAR479,Audi,Luxury,D-5368,2024-10-10,2025-10-10
CAR872,Toyota,Sedan,A-7119,2024-05-26,2025-05-26
CAR819,Nissan,SUV,E-2550,2022-12-11,2023-12-11
CAR546,Honda,Sports,D-5121,2024-06-01,2025-06-01
CAR947,Mercedes,Luxury,B-5555,2023-06-04,2024-06-03
CAR527,Nissan,Luxury,C-8766,2024-02-24,2025-02-23
CAR466,Audi,Sports,E-3189,2023-11-29,2024-11-28
CAR477,Toyota,SUV,E-7998,2024-05-26,2025-05-26
CAR874,Mercedes,Sports,E-9495,2024-05-08,2025-05-08
CAR409,Audi,Luxury,E-3004,2024-10-29,2025-10-29
CAR195,Audi,Sports,F-3150,2024-05-08,2025-05-08
CAR197,Audi,Sedan,B-7258,2024-01-11,2025-01-10
CAR633,Nissan,Sedan,C-3806,2024-08-07,2025-08-07
CAR739,BMW,Sedan,A-3662,2024-07-24,2025-07-24
CAR632,BMW,SUV,C-3434,2024-05-20,2025-05-20
CAR778,Mercedes,Sports,D-5738,2024-10-13,2025-10-13
CAR935,Mercedes,Sedan,C-7880,2022-12-23,2023-12-23
CAR612,Toyota,SUV,F-6672,2024-07-16,2025-07-16
CAR899,Audi,SUV,F-5895,2024-09-21,2025-09-21
CAR970,Honda,SUV,A-1043,2023-12-03,2024-12-02
CAR575,BMW,Luxury,F-9000,2024-09-26,2025-09-26
CAR939,Honda,Sedan,E-1667,2024-02-21,2025-02-20
CAR468,Nissan,Compact,A-5111,2024-07-08,2025-07-08
CAR286,Toyota,Compact,A-6414,2023-04-20,2024-04-19
CAR453,Audi,Sedan,F-3330,2022-12-28,2023-12-28
CAR609,Mercedes,SUV,D-4183,2024-04-07,2025-04-07
CAR265,BMW,Sports,D-4251,2023-08-12,2024-08-11
CAR794,Audi,SUV,E-4468,2023-01-12,2024-01-12
CAR994,Toyota,Luxury,F-5763,2024-06-16,2025-06-16
CAR935,Nissan,Sedan,E-7771,2023-09-30,2024-09-29
CAR869,Toyota,Sedan,D-3485,2023-11-20,2024-11-19
CAR580,Toyota,Compact,E-3120,2024-06-27,2025-06-27
CAR248,Toyota,Compact,F-6300,2023-04-10,2024-04-09
CAR592,Nissan,Sedan,D-2458,2023-12-26,2024-12-25
CAR520,BMW,Sedan,E-8640,2024-06-19,2025-06-19
CAR708,Audi,SUV,B-4698,2023-11-29,2024-11-28
CAR625,Audi,SUV,A-5280,2022-12-23,2023-12-23
CAR135,Honda,Sedan,E-7663,2023-05-13,2024-05-12
CAR482,Nissan,Luxury,E-7486,2023-11-04,2024-11-03
CAR631,Nissan,SUV,F-7373,2022-12-22,2023-12-22
CAR128,Nissan,SUV,A-6529,2024-08-05,2025-08-05
CAR162,Mercedes,Sports,F-5385,2023-06-09,2024-06-08
CAR913,Mercedes,Compact,A-1643,2024-01-29,2025-01-28
CAR352,Toyota,Sedan,E-3824,2023-06-04,2024-06-03
CAR650,BMW,Compact,C-5701,2024-10-03,2025-10-03
CAR813,Honda,SUV,B-6838,2023-06-07,2024-06-06
CAR506,Mercedes,SUV,F-8020,2023-03-05,2024-03-04
CAR906,Toyota,Compact,D-7758,2022-12-21,2023-12-21
CAR794,Audi,Sports,B-9687,2024-05-28,2025-05-28
CAR974,Mercedes,Compact,E-1900,2023-06-23,2024-06-22
CAR821,Toyota,Sports,D-2814,2024-07-25,2025-07-25
CAR138,BMW,SUV,A-1546,2023-03-02,2024-03-01
CAR696,Toyota,Sedan,D-1192,2022-11-11,2023-11-11
CAR473,Toyota,Sports,E-2773,2024-07-30,2025-07-30
CAR896,Honda,Luxury,E-1722,2023-05-11,2024-05-10
CAR393,Honda,Luxury,C-4878,2022-11-15,2023-11-15
CAR831,Nissan,Compact,B-6050,2024-05-22,2025-05-22
CAR888,Audi,SUV,C-1232,2023-07-05,2024-07-04
CAR426,Honda,Sedan,B-2280,2022-11-29,2023-11-29
CAR714,Toyota,Luxury,B-1104,2023-03-20,2024-03-19
CAR826,Nissan,Compact,F-5742,2024-06-18,2025-06-18
CAR495,Mercedes,SUV,D-8706,2022-12-06,2023-12-06
CAR977,Honda,Luxury,B-7503,2023-03-03,2024-03-02
CAR349,Mercedes,SUV,F-2789,2024-01-06,2025-01-05
CAR741,Honda,SUV,C-7135,2023-12-30,2024-12-29
CAR174,Nissan,SUV,D-9359,2023-04-11,2024-04-10
CAR273,BMW,SUV,C-5781,2023-03-11,2024-03-10
CAR712,Mercedes,Luxury,D-3193,2023-03-17,2024-03-16
CAR188,Honda,Sports,C-3848,2024-01-17,2025-01-16
CAR887,Audi,Compact,C-8732,2023-09-09,2024-09-08
CAR168,Nissan,Compact,C-1655,2024-05-07,2025-05-07
CAR747,BMW,Compact,F-5698,2023-05-23,2024-05-22
CAR342,Nissan,Compact,C-4438,2023-12-28,2024-12-27
CAR758,Toyota,Sedan,C-9231,2023-02-06,2024-02-06
CAR690,BMW,Luxury,C-2305,2023-08-19,2024-08-18
CAR828,Toyota,Compact,A-1728,2022-12-31,2023-12-31
CAR572,Nissan,Sedan,E-9687,2022-12-28,2023-12-28
CAR714,Nissan,Compact,F-9804,2023-08-22,2024-08-21
CAR944,BMW,Compact,D-1716,2024-06-30,2025-06-30
CAR469,BMW,Luxury,E-7732,2023-06-26,2024-06-25
CAR708,Honda,SUV,D-3740,2024-09-23,2025-09-23
CAR234,Honda,Sedan,A-2239,2024-03-07,2025-03-07
CAR362,Honda,Sports,A-5728,2023-01-08,2024-01-08
CAR781,Mercedes,Sedan,E-4571,2023-09-24,2024-09-23
CAR781,BMW,SUV,B-1112,2023-06-28,2024-06-27
CAR107,BMW,Compact,F-4222,2024-03-10,2025-03-10
CAR114,Audi,Luxury,D-7404,2024-09-23,2025-09-23
CAR749,Honda,Sports,D-9112,2023-03-09,2024-03-08
CAR671,Nissan,Sports,E-8726,2022-12-16,2023-12-16
CAR382,Audi,Compact,A-8358,2024-02-25,2025-02-24
CAR622,Nissan,Compact,D-1855,2023-08-21,2024-08-20
CAR325,Toyota,SUV,B-8274,2024-03-01,2025-03-01
CAR185,Toyota,Sports,C-2450,2023-02-24,2024-02-24
CAR998,Audi,Luxury,C-4918,2023-01-26,2024-01-26
CAR992,Honda,Luxury,A-1166,2024-07-22,2025-07-22
CAR284,Mercedes,Sedan,C-3274,2023-01-18,2024-01-18
CAR133,Nissan,Sports,B-9511,2023-08-28,2024-08-27
CAR348,Nissan,Compact,D-5169,2024-04-19,2025-04-19
CAR929,Mercedes,SUV,F-7804,2023-07-07,2024-07-06
CAR227,Nissan,SUV,D-9196,2024-02-08,2025-02-07
CAR933,Nissan,Sports,B-3674,2023-10-20,2024-10-19
CAR906,Mercedes,Luxury,E-9430,2023-05-22,2024-05-21
CAR887,BMW,Compact,A-3139,2024-07-25,2025-07-25
CAR592,Mercedes,SUV,D-8296,2023-07-17,2024-07-16
CAR589,Audi,Sports,D-9651,2024-02-04,2025-02-03
CAR944,BMW,Luxury,F-9276,2023-02-15,2024-02-15
CAR914,Mercedes,Compact,D-1532,2023-07-27,2024-07-26
CAR453,Toyota,Sports,E-7572,2023-09-04,2024-09-03
CAR413,Audi,Compact,C-3278,2024-04-28,2025-04-28
CAR719,Mercedes,SUV,F-6721,2024-06-08,2025-06-08
CAR999,BMW,Luxury,E-6593,2023-02-07,2024-02-07
CAR493,Toyota,Luxury,C-5225,2023-12-20,2024-12-19
CAR180,Toyota,Sedan,C-8214,2023-09-22,2024-09-21
CAR914,Audi,Compact,F-4027,2024-07-12,2025-07-12
CAR360,BMW,Sedan,B-8760,2023-12-28,2024-12-27
CAR935,Nissan,Sedan,D-8419,2023-11-22,2024-11-21
CAR445,Audi,Luxury,B-3870,2024-03-03,2025-03-03
CAR730,Honda,Luxury,A-3422,2024-02-19,2025-02-18
CAR494,Mercedes,SUV,F-1803,2023-06-28,2024-06-27
CAR174,BMW,Compact,B-7169,2023-02-13,2024-02-13
CAR602,Mercedes,Compact,E-4419,2023-11-27,2024-11-26
CAR872,Toyota,Sports,E-1514,2023-12-17,2024-12-16
CAR685,Honda,SUV,F-2589,2023-10-29,2024-10-28
CAR385,Mercedes,Sedan,B-9124,2023-04-09,2024-04-08
CAR170,Toyota,Compact,D-6038,2023-10-07,2024-10-06
CAR870,BMW,SUV,E-1997,2023-02-11,2024-02-11
CAR989,Honda,Sedan,C-1151,2024-05-21,2025-05-21
CAR918,Mercedes,SUV,A-7466,2023-11-28,2024-11-27
CAR975,Audi,Compact,C-9736,2024-08-19,2025-08-19
CAR655,Honda,Sedan,B-5053,2023-03-27,2024-03-26
CAR402,Nissan,Sports,A-9053,2024-08-24,2025-08-24
CAR778,BMW,Sedan,D-6654,2023-08-30,2024-08-29
CAR130,Toyota,SUV,C-3284,2024-01-20,2025-01-19
CAR439,Audi,Sports,B-5069,2024-05-24,2025-05-24
CAR308,BMW,Sports,A-6226,2023-12-22,2024-12-21
CAR643,Audi,Sedan,C-4746,2024-04-03,2025-04-03
CAR152,BMW,Compact,D-7653,2024-10-07,2025-10-07
CAR670,Audi,Sports,A-3240,2023-11-28,2024-11-27
CAR128,BMW,Luxury,C-1724,2023-04-11,2024-04-10
CAR419,Mercedes,Sports,E-6771,2023-07-30,2024-07-29
CAR275,Audi,Compact,F-5146,2022-11-23,2023-11-23
CAR761,Mercedes,Sports,C-5214,2024-09-24,2025-09-24
CAR621,Mercedes,SUV,C-3179,2023-12-16,2024-12-15
CAR881,Audi,Sedan,F-3926,2024-06-19,2025-06-19
CAR609,Nissan,Compact,D-2758,2024-10-02,2025-10-02
CAR410,Audi,SUV,F-4938,2023-06-13,2024-06-12
CAR954,Audi,Sports,D-4134,2024-02-17,2025-02-16
CAR243,Mercedes,Sports,A-4425,2023-03-04,2024-03-03
CAR533,BMW,Sports,A-6189,2024-03-16,2025-03-16
CAR468,BMW,Luxury,F-7795,2023-07-16,2024-07-15
CAR465,Honda,Luxury,C-5324,2024-08-30,2025-08-30
CAR673,Audi,Compact,A-3207,2024-04-11,2025-04-11
CAR121,Mercedes,Sports,D-7702,2023-06-25,2024-06-24
CAR769,BMW,Sedan,C-4493,2024-08-13,2025-08-13
CAR882,Mercedes,Sedan,D-1713,2023-08-03,2024-08-02
CAR489,BMW,Sedan,A-9203,2024-06-16,2025-06-16
CAR737,BMW,Sedan,D-1110,2022-12-01,2023-12-01
CAR936,BMW,SUV,E-3470,2023-07-23,2024-07-22
CAR515,Honda,Sports,A-1346,2023-11-15,2024-11-14
CAR963,Audi,Luxury,E-7165,2024-06-07,2025-06-07
CAR652,Toyota,SUV,C-3647,2023-12-19,2024-12-18
CAR307,Mercedes,Sedan,B-1053,2024-09-25,2025-09-25
CAR707,Honda,Luxury,A-2466,2022-12-18,2023-12-18
CAR936,Nissan,Sedan,C-5332,2023-10-03,2024-10-02
CAR719,Mercedes,Sports,E-1914,2023-10-28,2024-10-27
CAR601,Audi,Luxury,F-5819,2023-04-25,2024-04-24
CAR596,Nissan,Sedan,B-1397,2024-01-05,2025-01-04
CAR958,BMW,Luxury,C-5779,2023-09-21,2024-09-20
CAR826,Toyota,Sedan,D-3269,2024-04-08,2025-04-08
CAR853,BMW,Sports,B-7014,2024-05-13,2025-05-13
CAR764,BMW,Sedan,A-4577,2023-04-28,2024-04-27
CAR390,Toyota,Sports,E-2180,2024-09-04,2025-09-04
CAR567,BMW,Compact,D-9794,2023-04-30,2024-04-29
CAR251,Mercedes,Compact,B-4454,2024-07-14,2025-07-14
CAR111,Toyota,Sedan,B-5891,2023-07-14,2024-07-13
CAR984,BMW,Sedan,F-5096,2024-08-09,2025-08-09
CAR418,Nissan,Sports,E-2352,2022-12-29,2023-12-29
CAR814,Nissan,Sedan,B-3378,2023-11-14,2024-11-13
CAR618,Nissan,Compact,E-3774,2023-01-22,2024-01-22
CAR286,Audi,SUV,F-7734,2023-07-18,2024-07-17
CAR893,Nissan,Sedan,E-4253,2024-06-02,2025-06-02
CAR847,BMW,Luxury,B-6073,2024-03-09,2025-03-09
CAR172,BMW,Sports,C-3328,2024-01-14,2025-01-13
CAR480,Nissan,Sports,D-9569,2023-06-20,2024-06-19
CAR993,BMW,Sedan,D-1327,2024-06-14,2025-06-14
CAR782,Audi,Sports,F-1144,2023-05-18,2024-05-17
CAR649,Nissan,Sports,F-7140,2023-05-28,2024-05-27
CAR717,Toyota,SUV,A-5452,2024-02-03,2025-02-02
CAR682,BMW,Compact,C-1501,2024-08-16,2025-08-16
CAR264,BMW,Sedan,D-2616,2023-12-23,2024-12-22
CAR464,Toyota,SUV,E-8263,2023-10-18,2024-10-17
CAR763,Audi,Luxury,A-5356,2023-07-17,2024-07-16
CAR837,Mercedes,Sports,D-4863,2024-07-09,2025-07-09
CAR200,BMW,Sedan,C-4218,2023-10-19,2024-10-18
CAR137,Honda,Luxury,A-4692,2023-05-12,2024-05-11
CAR189,Nissan,Compact,F-2094,2023-10-07,2024-10-06
CAR507,Mercedes,SUV,B-9892,2023-06-27,2024-06-26
CAR297,Nissan,SUV,E-1768,2023-06-20,2024-06-19
CAR649,Nissan,Sedan,D-2604,2023-06-09,2024-06-08
CAR767,Toyota,Sports,F-6048,2023-10-27,2024-10-26
CAR205,Nissan,Sports,E-2274,2024-09-03,2025-09-03
CAR569,Nissan,SUV,C-7934,2024-05-18,2025-05-18
CAR789,Nissan,Compact,B-8810,2023-03-14,2024-03-13
CAR659,Nissan,Sedan,F-1555,2023-12-27,2024-12-26
CAR153,Honda,Compact,D-4106,2023-10-05,2024-10-04
CAR822,Audi,Sedan,E-2044,2023-08-25,2024-08-24
CAR695,BMW,Sedan,D-5249,2023-03-13,2024-03-12
CAR845,Toyota,Compact,B-8473,2024-07-25,2025-07-25
CAR927,Toyota,Sports,E-7998,2023-06-22,2024-06-21
CAR354,Honda,Compact,A-5029,2023-07-27,2024-07-26
CAR841,Audi,Compact,C-7435,2024-08-21,2025-08-21
CAR492,Audi,Compact,C-7378,2022-11-08,2023-11-08
CAR619,BMW,SUV,C-9528,2023-11-24,2024-11-23
CAR415,Audi,SUV,A-4235,2024-05-08,2025-05-08
CAR578,Audi,Sports,A-4307,2023-03-10,2024-03-09
CAR548,BMW,Sports,F-8727,2022-12-15,2023-12-15
CAR395,Honda,Luxury,E-9472,2024-09-09,2025-09-09
CAR677,Honda,SUV,F-4377,2023-01-09,2024-01-09
CAR185,Mercedes,Sports,B-1983,2024-04-04,2025-04-04
CAR645,Honda,Sedan,C-4906,2024-06-20,2025-06-20
CAR984,Audi,Sedan,B-8380,2023-07-30,2024-07-29
CAR900,Honda,Compact,B-6904,2023-06-11,2024-06-10
CAR561,Audi,SUV,F-9264,2024-10-12,2025-10-12
CAR307,Mercedes,SUV,A-3136,2024-03-12,2025-03-12
CAR567,Honda,Sedan,E-4795,2023-11-17,2024-11-16
CAR679,Mercedes,Luxury,A-1561,2024-09-19,2025-09-19
CAR814,Audi,Compact,F-4038,2022-12-12,2023-12-12
CAR575,Mercedes,Sports,C-5566,2022-11-15,2023-11-15
CAR682,Toyota,Luxury,D-6549,2024-02-20,2025-02-19
CAR160,Audi,Sedan,F-9254,2023-08-21,2024-08-20
CAR644,Nissan,Luxury,A-3994,2024-02-23,2025-02-22
CAR858,Honda,Compact,A-1462,2023-03-19,2024-03-18
CAR217,Nissan,Luxury,A-8574,2023-10-28,2024-10-27
CAR482,Mercedes,Luxury,B-4223,2023-11-21,2024-11-20
CAR242,Toyota,Sports,A-6687,2023-02-28,2024-02-28
CAR690,Toyota,SUV,A-6085,2023-07-21,2024-07-20
CAR652,Mercedes,Luxury,D-8195,2023-05-28,2024-05-27
CAR374,Mercedes,Sedan,F-6571,2024-05-11,2025-05-11
CAR332,Mercedes,Compact,F-3856,2023-06-22,2024-06-21
