CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR301,Audi,Luxury,A-7512,2023-02-14,2024-02-14
CAR440,BMW,Luxury,B-8972,2024-02-17,2025-02-16
CAR542,Audi,Luxury,F-6247,2024-04-14,2025-04-14
CAR478,Audi,Sedan,E-6566,2023-12-01,2024-11-30
CAR721,Mercedes,Luxury,B-1792,2024-03-27,2025-03-27
CAR896,Mercedes,SUV,E-1566,2023-04-16,2024-04-15
CAR290,Toyota,Sports,A-6061,2023-01-12,2024-01-12
CAR807,BMW,Sedan,C-8267,2023-03-02,2024-03-01
CAR921,BMW,Compact,C-2108,2023-06-14,2024-06-13
CAR897,Toyota,SUV,C-8698,2023-01-02,2024-01-02
CAR426,BMW,Sports,D-8528,2024-01-26,2025-01-25
CAR695,Toyota,Compact,D-1791,2024-08-31,2025-08-31
CAR184,Toyota,Sports,F-5232,2024-04-01,2025-04-01
CAR562,Honda,SUV,A-9264,2023-07-24,2024-07-23
CAR157,Toyota,Sports,F-8220,2024-09-29,2025-09-29
CAR672,Mercedes,Sedan,B-9188,2023-01-05,2024-01-05
CAR173,BMW,SUV,F-5459,2024-08-03,2025-08-03
CAR587,Mercedes,Sports,A-1265,2024-10-13,2025-10-13
CAR918,Mercedes,Compact,E-6863,2023-04-24,2024-04-23
CAR943,Toyota,Compact,C-5901,2024-08-14,2025-08-14
CAR374,Mercedes,Luxury,D-9127,2024-09-24,2025-09-24
CAR414,Nissan,Compact,A-3065,2024-05-14,2025-05-14
CAR916,BMW,Luxury,D-4663,2024-08-31,2025-08-31
CAR356,Nissan,SUV,C-6179,2024-10-09,2025-10-09
CAR848,Audi,Compact,B-2367,2023-07-09,2024-07-08
CAR267,BMW,Compact,F-9160,2023-09-09,2024-09-08
CAR998,Mercedes,Luxury,D-6071,2023-11-10,2024-11-09
CAR334,Honda,Luxury,C-5754,2024-01-13,2025-01-12
CAR980,Nissan,Compact,F-2140,2023-03-24,2024-03-23
CAR967,Toyota,Luxury,B-4736,2024-06-13,2025-06-13
CAR873,BMW,SUV,B-6630,2023-01-02,2024-01-02
CAR243,Nissan,Luxury,F-1929,2024-03-31,2025-03-31
CAR130,Honda,SUV,B-4367,2023-07-27,2024-07-26
CAR784,Toyota,Sports,A-5526,2024-05-08,2025-05-08
CAR595,Audi,Compact,C-1851,2024-09-29,2025-09-29
CAR242,Mercedes,Sports,F-2163,2024-06-11,2025-06-11
CAR237,Audi,Sedan,A-8740,2022-11-27,2023-11-27
CAR639,Mercedes,Sports,B-7177,2024-10-20,2025-10-20
CAR684,Toyota,Sedan,E-5210,2024-05-01,2025-05-01
CAR956,Honda,Sedan,A-9931,2023-11-11,2024-11-10
CAR464,Toyota,Sports,D-7503,2024-06-06,2025-06-06
CAR994,Toyota,SUV,B-7663,2024-06-27,2025-06-27
CAR207,Honda,Compact,C-8404,2024-10-14,2025-10-14
CAR270,Audi,Sedan,E-2151,2023-12-03,2024-12-02
CAR729,Mercedes,Compact,F-7581,2023-01-02,2024-01-02
CAR122,Honda,SUV,C-3436,2023-05-18,2024-05-17
CAR929,BMW,Sports,A-1701,2024-02-16,2025-02-15
CAR523,Honda,Compact,D-6924,2023-07-09,2024-07-08
CAR886,BMW,Sedan,A-8691,2024-06-18,2025-06-18
CAR326,Audi,Sports,F-7479,2023-05-28,2024-05-27
CAR795,Nissan,Luxury,C-1195,2024-09-29,2025-09-29
CAR956,Honda,Luxury,E-3172,2023-04-28,2024-04-27
CAR434,BMW,SUV,B-7288,2024-09-17,2025-09-17
CAR546,Toyota,Sports,A-6005,2024-02-14,2025-02-13
CAR792,BMW,Luxury,D-2061,2022-12-02,2023-12-02
CAR177,Mercedes,Compact,A-5682,2024-06-24,2025-06-24
CAR361,Honda,Sports,D-4235,2024-08-28,2025-08-28
CAR601,Honda,Sports,C-4562,2023-04-23,2024-04-22
CAR111,Honda,SUV,A-1428,2023-12-06,2024-12-05
CAR757,Mercedes,Sedan,B-1385,2023-05-17,2024-05-16
CAR431,Toyota,Luxury,E-6568,2024-06-22,2025-06-22
CAR566,BMW,Luxury,A-6286,2024-06-02,2025-06-02
CAR957,Honda,Sedan,A-1833,2024-02-10,2025-02-09
CAR134,Nissan,Sedan,A-1221,2024-03-24,2025-03-24
CAR233,Nissan,Luxury,E-3101,2024-07-31,2025-07-31
CAR438,Nissan,Sedan,E-7363,2023-02-09,2024-02-09
CAR733,Honda,SUV,A-7811,2024-01-01,2024-12-31
CAR252,BMW,Sports,C-1851,2023-07-06,2024-07-05
CAR652,Audi,Luxury,F-3985,2023-10-21,2024-10-20
CAR980,Toyota,SUV,E-5697,2024-01-31,2025-01-30
CAR281,Honda,Sedan,F-8887,2024-05-31,2025-05-31
CAR460,Audi,Sports,B-3556,2023-08-28,2024-08-27
CAR167,Honda,Sedan,A-2052,2022-12-25,2023-12-25
CAR530,Mercedes,Compact,E-4166,2024-08-25,2025-08-25
CAR918,Nissan,Luxury,A-6649,2023-03-15,2024-03-14
CAR961,BMW,Compact,D-3870,2023-10-05,2024-10-04
CAR563,Audi,Sedan,B-7133,2023-07-08,2024-07-07
CAR179,Toyota,Sedan,F-1765,2023-09-26,2024-09-25
CAR260,Audi,Sedan,E-6651,2024-01-31,2025-01-30
CAR504,Mercedes,Compact,B-5537,2023-01-06,2024-01-06
CAR543,Audi,Luxury,B-6345,2023-07-10,2024-07-09
CAR417,BMW,SUV,A-1622,2023-11-27,2024-11-26
CAR323,Audi,Sports,B-5664,2023-08-16,2024-08-15
CAR613,BMW,Sedan,C-6505,2023-06-17,2024-06-16
CAR331,BMW,Sports,F-7004,2024-08-10,2025-08-10
CAR406,Toyota,Sports,F-5146,2024-05-13,2025-05-13
CAR421,Audi,SUV,F-3849,2024-10-05,2025-10-05
CAR471,Audi,Sports,D-6373,2023-04-10,2024-04-09
CAR850,BMW,Compact,C-8649,2023-10-11,2024-10-10
CAR553,Nissan,SUV,C-3697,2024-08-12,2025-08-12
CAR335,Mercedes,Sports,D-8962,2023-05-21,2024-05-20
CAR124,BMW,Luxury,E-7543,2023-07-15,2024-07-14
CAR108,Toyota,Luxury,A-8280,2023-04-29,2024-04-28
CAR753,BMW,SUV,B-2337,2024-02-08,2025-02-07
CAR913,Mercedes,SUV,E-7328,2023-10-11,2024-10-10
CAR942,Audi,Compact,F-6945,2024-06-02,2025-06-02
CAR216,Audi,SUV,D-8388,2023-08-03,2024-08-02
CAR129,Audi,Luxury,D-9716,2024-07-27,2025-07-27
CAR575,Toyota,Compact,B-8771,2023-04-21,2024-04-20
CAR245,Honda,SUV,F-8355,2023-02-25,2024-02-25
CAR283,Nissan,Luxury,E-5756,2024-06-11,2025-06-11
CAR253,Honda,Sports,C-1946,2023-05-28,2024-05-27
CAR203,Honda,Sedan,D-8009,2023-10-10,2024-10-09
CAR557,Nissan,Luxury,E-9767,2024-11-07,2025-11-07
CAR266,Toyota,Luxury,E-7013,2024-02-13,2025-02-12
CAR738,Toyota,Compact,A-1196,2024-10-10,2025-10-10
CAR402,Audi,SUV,B-4655,2023-02-07,2024-02-07
CAR407,Nissan,Sports,A-3225,2023-10-19,2024-10-18
CAR164,Audi,Sedan,F-1286,2022-12-14,2023-12-14
CAR665,Toyota,SUV,B-2436,2023-05-15,2024-05-14
CAR195,Honda,Sports,B-4662,2023-01-08,2024-01-08
CAR983,Mercedes,Sports,B-8703,2024-10-11,2025-10-11
CAR580,Honda,Luxury,F-9356,2024-10-31,2025-10-31
CAR521,Audi,Sports,D-6828,2023-04-30,2024-04-29
CAR279,Nissan,Sedan,C-7446,2024-03-19,2025-03-19
CAR404,Audi,Sports,A-5744,2023-09-09,2024-09-08
CAR235,Honda,Sedan,A-6375,2023-04-03,2024-04-02
CAR763,Honda,Sports,B-5208,2023-01-15,2024-01-15
CAR681,Mercedes,Sports,D-6507,2024-10-23,2025-10-23
CAR118,BMW,SUV,B-4454,2023-12-01,2024-11-30
CAR993,Honda,Sedan,A-4348,2023-09-02,2024-09-01
CAR159,Toyota,SUV,F-4603,2023-11-27,2024-11-26
CAR885,Nissan,Luxury,E-2941,2023-02-26,2024-02-26
CAR668,Honda,SUV,E-2564,2024-09-15,2025-09-15
CAR832,Audi,Sports,E-4363,2023-08-22,2024-08-21
CAR562,Honda,Sedan,C-3013,2024-06-14,2025-06-14
CAR561,BMW,Sports,D-3354,2023-04-30,2024-04-29
CAR541,Mercedes,Sedan,F-8916,2023-04-01,2024-03-31
CAR681,Audi,Luxury,B-4626,2023-05-13,2024-05-12
CAR958,Nissan,Compact,C-5456,2023-03-11,2024-03-10
CAR737,Toyota,SUV,D-3267,2024-03-26,2025-03-26
CAR397,Mercedes,Sports,D-9876,2022-11-27,2023-11-27
CAR200,Audi,Sports,D-9198,2023-01-27,2024-01-27
CAR642,Nissan,SUV,E-3357,2024-01-28,2025-01-27
CAR777,Nissan,SUV,F-6631,2024-05-19,2025-05-19
CAR198,BMW,Compact,A-6077,2024-04-26,2025-04-26
CAR327,Honda,SUV,C-5712,2023-03-10,2024-03-09
CAR186,Toyota,Sports,C-6609,2024-03-25,2025-03-25
CAR120,Honda,Compact,D-7623,2024-05-18,2025-05-18
CAR840,BMW,SUV,D-4451,2024-07-07,2025-07-07
CAR287,Honda,Luxury,F-7864,2024-05-23,2025-05-23
CAR436,Mercedes,Sports,E-9843,2023-05-19,2024-05-18
CAR633,Mercedes,Luxury,F-8306,2024-11-02,2025-11-02
CAR171,BMW,Sedan,B-7254,2024-03-06,2025-03-06
CAR104,Toyota,Sedan,F-1462,2023-01-30,2024-01-30
CAR163,Mercedes,Sedan,F-6337,2024-02-08,2025-02-07
CAR229,BMW,Compact,E-1050,2023-11-03,2024-11-02
CAR274,Honda,Luxury,E-2100,2024-08-23,2025-08-23
CAR749,Mercedes,SUV,B-7166,2023-07-07,2024-07-06
CAR240,Toyota,Luxury,F-9857,2024-02-08,2025-02-07
CAR207,Audi,SUV,A-2056,2023-12-11,2024-12-10
CAR574,Audi,Sedan,C-7274,2023-01-12,2024-01-12
CAR200,Mercedes,Compact,C-1272,2024-09-10,2025-09-10
CAR220,Audi,SUV,E-6019,2024-08-11,2025-08-11
CAR510,Mercedes,Sports,F-2815,2024-05-18,2025-05-18
CAR677,Mercedes,Sedan,E-5980,2023-06-04,2024-06-03
CAR539,Nissan,Luxury,F-7566,2024-09-05,2025-09-05
CAR908,Toyota,Compact,F-5467,2024-09-16,2025-09-16
CAR276,Nissan,Compact,F-2401,2023-07-06,2024-07-05
CAR949,Mercedes,Sports,A-9415,2024-08-20,2025-08-20
CAR827,Mercedes,Sports,A-8454,2022-12-17,2023-12-17
CAR809,Mercedes,Compact,E-4315,2024-08-11,2025-08-11
CAR245,Mercedes,SUV,F-7227,2024-04-14,2025-04-14
CAR961,Honda,Compact,B-5718,2024-08-27,2025-08-27
CAR968,Toyota,Sedan,C-8388,2024-03-27,2025-03-27
CAR150,Audi,Compact,A-6159,2023-09-19,2024-09-18
CAR919,BMW,Compact,C-1775,2024-08-26,2025-08-26
CAR904,Toyota,Luxury,E-2026,2024-03-05,2025-03-05
CAR451,Nissan,Sedan,F-4090,2024-10-31,2025-10-31
CAR469,Honda,SUV,F-3296,2023-05-19,2024-05-18
CAR169,Audi,Sports,E-5420,2023-09-15,2024-09-14
CAR247,Nissan,Luxury,C-9014,2024-10-23,2025-10-23
CAR448,BMW,Sedan,B-3711,2023-10-21,2024-10-20
CAR423,Nissan,Sedan,C-4614,2022-12-22,2023-12-22
CAR332,Honda,Luxury,D-2265,2024-02-19,2025-02-18
CAR965,Honda,Sports,B-5275,2023-12-23,2024-12-22
CAR518,Mercedes,Luxury,E-7079,2023-05-07,2024-05-06
CAR590,Honda,SUV,D-7241,2024-03-06,2025-03-06
CAR168,Nissan,Luxury,C-4915,2024-05-22,2025-05-22
CAR961,Toyota,Sedan,F-1283,2024-01-10,2025-01-09
CAR675,Nissan,Compact,C-7695,2023-10-18,2024-10-17
CAR157,Toyota,SUV,F-6800,2023-10-03,2024-10-02
CAR311,Toyota,Sedan,E-3402,2023-01-05,2024-01-05
CAR281,Audi,Sports,C-6464,2023-10-23,2024-10-22
CAR602,Audi,Luxury,C-5876,2023-09-10,2024-09-09
CAR888,BMW,Sports,D-4001,2022-12-23,2023-12-23
CAR657,Nissan,Luxury,A-2545,2023-11-16,2024-11-15
CAR288,Audi,Compact,F-3956,2023-03-11,2024-03-10
CAR339,BMW,Compact,A-6978,2023-08-09,2024-08-08
CAR576,Audi,Sedan,A-7636,2023-01-05,2024-01-05
CAR364,Mercedes,Sedan,A-3652,2024-06-15,2025-06-15
CAR150,Toyota,Sports,C-5420,2023-09-28,2024-09-27
CAR356,Audi,Luxury,E-9957,2024-06-16,2025-06-16
CAR138,Mercedes,Sedan,E-3214,2023-09-22,2024-09-21
CAR364,Audi,Luxury,C-8589,2023-10-02,2024-10-01
CAR188,Honda,Sports,F-4479,2024-01-31,2025-01-30
CAR192,Honda,Sports,A-8860,2023-12-16,2024-12-15
CAR472,Audi,Sports,C-7718,2024-03-27,2025-03-27
CAR608,Toyota,Sports,A-2180,2024-09-09,2025-09-09
CAR253,Toyota,Sports,F-2269,2023-04-17,2024-04-16
CAR152,BMW,Luxury,F-5261,2024-05-11,2025-05-11
CAR680,Honda,Luxury,E-8311,2023-07-18,2024-07-17
CAR994,Audi,Luxury,D-6304,2024-07-20,2025-07-20
CAR637,Audi,Compact,D-9160,2024-03-30,2025-03-30
CAR315,BMW,Compact,A-3052,2023-07-17,2024-07-16
CAR865,Honda,Sports,A-9168,2024-06-19,2025-06-19
CAR937,Nissan,Sports,A-1837,2022-11-25,2023-11-25
CAR381,Toyota,Luxury,F-7219,2023-11-13,2024-11-12
CAR549,Honda,Compact,F-5502,2023-12-30,2024-12-29
CAR431,BMW,Sports,A-9949,2023-01-12,2024-01-12
CAR522,BMW,Sports,A-5959,2023-12-22,2024-12-21
CAR968,Honda,Compact,D-3624,2024-03-26,2025-03-26
CAR240,Audi,Sports,D-8564,2022-12-10,2023-12-10
CAR631,Audi,Sports,E-7204,2023-01-20,2024-01-20
CAR996,Nissan,SUV,C-6773,2022-12-24,2023-12-24
CAR202,Audi,SUV,F-5536,2024-06-16,2025-06-16
CAR524,BMW,Compact,B-5407,2024-06-29,2025-06-29
CAR251,Audi,Compact,D-1475,2023-12-17,2024-12-16
CAR203,BMW,Sedan,C-1523,2023-01-10,2024-01-10
CAR403,Mercedes,Luxury,D-3238,2023-08-11,2024-08-10
CAR334,Nissan,Compact,A-5436,2023-01-03,2024-01-03
CAR614,BMW,Sedan,A-8197,2023-01-07,2024-01-07
CAR500,Nissan,Compact,D-7338,2023-12-22,2024-12-21
CAR826,Nissan,Luxury,F-2735,2024-03-10,2025-03-10
CAR437,Mercedes,Sports,E-5802,2024-01-15,2025-01-14
CAR872,Mercedes,Sedan,F-6966,2024-06-28,2025-06-28
CAR443,Audi,Sedan,D-7405,2024-03-18,2025-03-18
CAR945,Toyota,SUV,D-1045,2023-07-20,2024-07-19
CAR355,Honda,SUV,B-3273,2024-01-26,2025-01-25
CAR403,Nissan,Compact,C-6469,2024-08-16,2025-08-16
CAR101,Nissan,Luxury,E-1463,2022-12-18,2023-12-18
CAR968,BMW,Compact,B-2829,2024-08-23,2025-08-23
CAR162,Honda,Sedan,E-4852,2024-06-04,2025-06-04
CAR645,BMW,SUV,D-2181,2024-02-11,2025-02-10
CAR827,Mercedes,Sedan,A-1442,2023-02-11,2024-02-11
CAR339,Toyota,Sedan,D-1091,2024-08-28,2025-08-28
CAR502,BMW,Sports,A-3251,2024-11-05,2025-11-05
CAR209,Mercedes,SUV,F-2899,2023-08-19,2024-08-18
CAR751,Audi,Luxury,C-5070,2024-01-19,2025-01-18
CAR783,BMW,SUV,F-5678,2024-09-12,2025-09-12
CAR201,Honda,Luxury,E-3397,2023-05-06,2024-05-05
CAR188,Mercedes,SUV,B-2690,2023-05-18,2024-05-17
CAR187,BMW,Compact,D-3478,2023-10-08,2024-10-07
CAR161,Mercedes,Sedan,E-9480,2023-04-22,2024-04-21
CAR305,Toyota,Sedan,C-6084,2023-06-25,2024-06-24
CAR513,Mercedes,Sports,B-8195,2023-11-22,2024-11-21
CAR918,BMW,Luxury,A-7933,2024-02-14,2025-02-13
CAR167,Toyota,Compact,B-8100,2023-04-18,2024-04-17
CAR478,Audi,Compact,D-8942,2023-02-05,2024-02-05
CAR641,Toyota,Compact,E-4129,2023-10-24,2024-10-23
CAR730,Toyota,SUV,A-2211,2023-12-15,2024-12-14
CAR602,Nissan,Luxury,B-6092,2024-02-09,2025-02-08
CAR377,Audi,Sports,B-8076,2023-04-13,2024-04-12
CAR225,Audi,Sports,D-2775,2024-01-27,2025-01-26
CAR493,Toyota,Sedan,C-3235,2024-09-30,2025-09-30
CAR382,Audi,Sedan,E-3447,2024-08-14,2025-08-14
CAR735,Nissan,SUV,F-9064,2023-01-27,2024-01-27
CAR345,BMW,Compact,D-9102,2024-03-25,2025-03-25
CAR673,Honda,SUV,C-6163,2024-06-08,2025-06-08
CAR280,BMW,Compact,B-9840,2023-01-24,2024-01-24
CAR689,BMW,Luxury,C-8209,2023-06-08,2024-06-07
CAR234,Nissan,Luxury,E-2298,2023-11-16,2024-11-15
CAR971,Honda,SUV,E-4370,2024-01-13,2025-01-12
CAR713,Toyota,Luxury,C-6972,2024-10-01,2025-10-01
CAR735,Mercedes,Sports,C-4698,2023-10-30,2024-10-29
CAR830,BMW,Compact,B-9062,2024-01-28,2025-01-27
CAR456,Honda,SUV,C-5095,2023-03-31,2024-03-30
CAR207,Toyota,Luxury,F-9770,2023-05-15,2024-05-14
CAR682,BMW,Sports,C-4341,2024-10-03,2025-10-03
CAR884,Audi,Compact,E-5095,2024-07-18,2025-07-18
CAR359,Nissan,SUV,A-6772,2024-10-16,2025-10-16
CAR904,Toyota,Sports,A-3934,2024-10-16,2025-10-16
CAR542,Honda,Compact,B-3408,2024-06-08,2025-06-08
CAR332,Mercedes,Luxury,D-6705,2024-05-02,2025-05-02
CAR617,BMW,Sedan,B-7077,2023-11-28,2024-11-27
CAR891,Nissan,Luxury,A-3400,2024-01-13,2025-01-12
CAR172,Toyota,Compact,E-1801,2023-02-02,2024-02-02
CAR786,Audi,Sedan,E-8384,2023-01-04,2024-01-04
CAR648,Toyota,Compact,D-3629,2023-10-21,2024-10-20
CAR732,Mercedes,Sports,F-1274,2024-04-27,2025-04-27
CAR276,Audi,SUV,B-2176,2023-08-14,2024-08-13
CAR648,Mercedes,Sedan,C-5816,2023-01-20,2024-01-20
CAR205,Mercedes,Compact,A-5006,2023-02-21,2024-02-21
CAR186,Audi,Sedan,C-2384,2024-10-22,2025-10-22
CAR251,Nissan,Sports,E-3500,2024-08-03,2025-08-03
CAR814,BMW,SUV,A-1956,2023-09-18,2024-09-17
CAR398,Toyota,SUV,F-8304,2023-09-02,2024-09-01
CAR577,Audi,Luxury,C-5043,2023-07-22,2024-07-21
CAR588,Nissan,Compact,F-5216,2023-02-04,2024-02-04
CAR633,Mercedes,Sports,C-1492,2024-06-21,2025-06-21
CAR951,Nissan,Sedan,F-9430,2024-04-22,2025-04-22
CAR914,BMW,SUV,E-2738,2023-05-25,2024-05-24
CAR198,Nissan,Sedan,D-3781,2024-08-24,2025-08-24
CAR460,Mercedes,Sports,E-7925,2023-08-14,2024-08-13
CAR670,Nissan,Sports,C-4999,2022-11-27,2023-11-27
CAR295,Toyota,Sports,B-9042,2024-10-19,2025-10-19
CAR234,Audi,SUV,C-1663,2023-01-18,2024-01-18
CAR973,Honda,SUV,C-7539,2023-12-16,2024-12-15
CAR115,Nissan,Compact,F-9303,2024-09-19,2025-09-19
CAR137,Nissan,Compact,B-2012,2024-05-23,2025-05-23
CAR377,Honda,Compact,E-3893,2024-08-28,2025-08-28
CAR105,Nissan,Compact,F-5453,2023-04-01,2024-03-31
CAR452,Honda,Sedan,A-9023,2023-03-23,2024-03-22
CAR622,Audi,SUV,C-2785,2023-07-19,2024-07-18
CAR941,Nissan,Compact,F-3387,2024-03-22,2025-03-22
CAR466,Honda,Luxury,E-5184,2024-10-22,2025-10-22
CAR446,Audi,Compact,A-8397,2024-08-23,2025-08-23
CAR294,Audi,Sports,B-4083,2024-04-25,2025-04-25
CAR920,Toyota,SUV,B-5827,2022-12-14,2023-12-14
CAR741,Nissan,Sedan,B-1994,2024-11-04,2025-11-04
CAR911,Mercedes,Luxury,C-9111,2024-02-19,2025-02-18
CAR729,Nissan,Compact,F-7810,2024-02-13,2025-02-12
CAR891,Honda,Sports,B-2402,2023-11-01,2024-10-31
CAR138,Honda,Compact,E-9066,2023-07-16,2024-07-15
CAR272,Nissan,Compact,E-3512,2024-08-17,2025-08-17
CAR342,Nissan,Compact,A-8932,2023-01-18,2024-01-18
CAR603,Audi,Sedan,A-4195,2024-07-31,2025-07-31
CAR669,Nissan,Luxury,A-2683,2024-10-06,2025-10-06
CAR521,Mercedes,SUV,C-7632,2023-02-04,2024-02-04
CAR515,BMW,SUV,F-1986,2022-12-19,2023-12-19
CAR449,Mercedes,Sedan,A-1324,2023-06-28,2024-06-27
CAR872,Honda,Luxury,F-2037,2024-01-13,2025-01-12
CAR268,Mercedes,Sedan,A-6609,2024-05-22,2025-05-22
CAR870,Nissan,Sports,C-4906,2024-02-27,2025-02-26
CAR664,Mercedes,Compact,C-7902,2023-12-19,2024-12-18
CAR528,Nissan,SUV,B-2557,2024-09-27,2025-09-27
CAR618,Nissan,SUV,F-6108,2023-02-08,2024-02-08
