CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR596,Toyota,Sedan,E-7308,2024-04-04,2025-04-04
CAR535,Honda,SUV,E-3618,2023-12-12,2024-12-11
CAR131,Honda,Luxury,D-7121,2024-02-29,2025-02-28
CAR108,BMW,Compact,D-3485,2024-03-24,2025-03-24
CAR382,Honda,Luxury,F-5303,2023-07-26,2024-07-25
CAR628,BMW,SUV,D-6909,2024-04-03,2025-04-03
CAR778,Audi,Sports,D-4626,2024-10-03,2025-10-03
CAR621,BMW,Luxury,D-3410,2024-06-27,2025-06-27
CAR689,Audi,Compact,A-8446,2023-10-24,2024-10-23
CAR434,Honda,Sedan,A-5364,2024-01-12,2025-01-11
CAR715,Honda,Compact,A-8103,2023-01-11,2024-01-11
CAR645,Mercedes,Compact,F-9692,2022-11-15,2023-11-15
CAR213,Nissan,Sports,D-6462,2024-06-30,2025-06-30
CAR668,BMW,Sedan,D-1734,2023-04-07,2024-04-06
CAR378,BMW,SUV,F-3527,2023-11-17,2024-11-16
CAR558,BMW,SUV,D-7340,2023-11-04,2024-11-03
CAR298,BMW,Compact,A-4357,2022-11-21,2023-11-21
CAR325,BMW,Sports,B-2648,2023-07-08,2024-07-07
CAR600,Nissan,Compact,D-5953,2023-02-09,2024-02-09
CAR335,Honda,Compact,F-3765,2024-05-02,2025-05-02
CAR833,Honda,Luxury,D-2625,2023-10-26,2024-10-25
CAR980,Nissan,SUV,B-6582,2024-03-09,2025-03-09
CAR979,BMW,Luxury,F-2995,2023-12-08,2024-12-07
CAR523,Audi,Sports,E-2261,2023-12-28,2024-12-27
CAR458,Audi,SUV,E-6831,2023-02-13,2024-02-13
CAR427,BMW,Luxury,C-4201,2024-05-05,2025-05-05
CAR643,Honda,Sports,A-2254,2023-04-20,2024-04-19
CAR586,Honda,Sports,D-5655,2024-05-17,2025-05-17
CAR142,Nissan,Compact,F-5029,2023-12-20,2024-12-19
CAR155,Honda,Sports,D-4722,2023-01-31,2024-01-31
CAR169,Toyota,SUV,D-8466,2023-10-27,2024-10-26
CAR750,BMW,Luxury,B-5516,2023-05-23,2024-05-22
CAR383,Toyota,Sports,E-5900,2024-06-03,2025-06-03
CAR759,Nissan,Sedan,C-8057,2024-02-19,2025-02-18
CAR972,Mercedes,Sedan,B-7794,2023-02-15,2024-02-15
CAR235,BMW,Luxury,B-3154,2023-05-25,2024-05-24
CAR133,Mercedes,SUV,C-8654,2023-07-24,2024-07-23
CAR894,Audi,Compact,D-5668,2024-03-10,2025-03-10
CAR824,BMW,Sedan,B-4944,2024-06-12,2025-06-12
CAR580,Toyota,SUV,E-2280,2024-05-17,2025-05-17
CAR916,Audi,Sedan,C-1677,2024-05-28,2025-05-28
CAR739,Audi,Sedan,D-6759,2022-12-12,2023-12-12
CAR660,Mercedes,Sedan,D-3661,2023-09-03,2024-09-02
CAR549,Audi,Compact,D-6792,2023-08-24,2024-08-23
CAR705,Audi,SUV,B-6435,2022-12-14,2023-12-14
CAR417,BMW,Luxury,B-7140,2024-03-24,2025-03-24
CAR831,Nissan,Luxury,A-3666,2024-01-08,2025-01-07
CAR754,Audi,SUV,C-3967,2024-07-15,2025-07-15
CAR251,Nissan,Sports,A-1388,2022-11-09,2023-11-09
CAR267,Toyota,Sedan,B-5152,2023-09-22,2024-09-21
CAR516,BMW,Luxury,D-9066,2022-12-29,2023-12-29
CAR947,BMW,Luxury,C-3515,2023-08-09,2024-08-08
CAR988,BMW,Sedan,D-3406,2024-08-14,2025-08-14
CAR958,Mercedes,SUV,A-5568,2023-11-14,2024-11-13
CAR334,BMW,SUV,B-4118,2023-10-13,2024-10-12
CAR254,Mercedes,Luxury,D-2473,2024-08-11,2025-08-11
CAR632,Toyota,Sedan,B-8055,2022-11-13,2023-11-13
CAR951,Audi,Sports,F-6228,2024-04-09,2025-04-09
CAR472,BMW,Compact,B-9395,2023-02-09,2024-02-09
CAR262,Honda,Compact,B-2227,2023-05-02,2024-05-01
CAR995,Audi,SUV,A-8468,2024-10-23,2025-10-23
CAR459,Audi,Compact,B-6981,2024-01-14,2025-01-13
CAR415,Nissan,Compact,A-2059,2023-06-26,2024-06-25
CAR522,Honda,SUV,D-4628,2023-03-22,2024-03-21
CAR900,Nissan,Luxury,E-8365,2024-06-25,2025-06-25
CAR341,Toyota,Sedan,B-5418,2024-07-13,2025-07-13
CAR221,BMW,Sedan,A-9051,2023-07-10,2024-07-09
CAR735,Mercedes,Sedan,A-7916,2023-12-25,2024-12-24
CAR324,Mercedes,Sports,C-2456,2023-07-19,2024-07-18
CAR978,Mercedes,Sedan,B-8427,2024-08-13,2025-08-13
CAR513,Audi,Compact,F-8092,2024-05-19,2025-05-19
CAR337,Honda,Sports,B-8084,2023-02-26,2024-02-26
CAR746,Mercedes,Sports,B-6645,2023-10-03,2024-10-02
CAR729,Honda,Luxury,B-5826,2024-08-26,2025-08-26
CAR313,Honda,Sedan,E-3060,2024-10-25,2025-10-25
CAR355,Toyota,Luxury,E-4830,2023-12-17,2024-12-16
CAR743,Audi,SUV,F-9907,2023-06-13,2024-06-12
CAR544,Audi,Sports,F-7066,2024-04-02,2025-04-02
CAR247,Toyota,SUV,D-7947,2023-10-27,2024-10-26
CAR454,BMW,Sports,C-1910,2024-08-21,2025-08-21
CAR233,Mercedes,SUV,F-1451,2024-07-25,2025-07-25
CAR316,Honda,Luxury,D-2301,2023-12-18,2024-12-17
CAR904,Honda,Sports,B-5864,2023-03-25,2024-03-24
CAR187,Mercedes,Sports,C-9328,2024-03-11,2025-03-11
CAR669,Toyota,Luxury,F-3021,2024-04-20,2025-04-20
CAR607,Toyota,Sedan,B-1590,2023-12-23,2024-12-22
CAR461,Nissan,Sedan,D-7038,2023-11-01,2024-10-31
CAR806,Nissan,Sports,C-5222,2024-07-07,2025-07-07
CAR157,Mercedes,SUV,F-5881,2024-07-20,2025-07-20
CAR915,Nissan,Sedan,E-2347,2023-07-20,2024-07-19
CAR870,Nissan,Compact,B-7004,2023-07-28,2024-07-27
CAR693,Nissan,Compact,E-5962,2024-07-12,2025-07-12
CAR355,Toyota,Sports,F-6998,2023-06-20,2024-06-19
CAR368,BMW,Sedan,F-5848,2024-08-09,2025-08-09
CAR919,Honda,Sports,A-8300,2022-12-10,2023-12-10
CAR233,Audi,Sedan,F-8615,2023-04-07,2024-04-06
CAR467,Nissan,Sedan,D-2425,2024-02-07,2025-02-06
CAR559,Honda,Sports,B-2632,2022-12-18,2023-12-18
CAR364,Nissan,Compact,F-3834,2024-08-14,2025-08-14
CAR180,Audi,Sedan,D-7064,2024-08-29,2025-08-29
CAR190,Mercedes,Compact,B-5447,2024-09-29,2025-09-29
CAR978,Nissan,Sedan,F-9307,2024-02-26,2025-02-25
CAR613,Mercedes,Sedan,B-3732,2022-11-13,2023-11-13
CAR779,Mercedes,Sports,E-4043,2022-11-17,2023-11-17
CAR776,BMW,Luxury,F-5159,2024-06-24,2025-06-24
CAR837,Mercedes,Sports,E-5073,2024-03-28,2025-03-28
CAR733,Audi,Sports,A-1741,2024-04-09,2025-04-09
CAR277,Audi,SUV,E-8758,2023-05-06,2024-05-05
CAR182,Audi,Luxury,C-5893,2023-03-10,2024-03-09
CAR897,Honda,Compact,F-6648,2022-12-16,2023-12-16
CAR400,Honda,Luxury,D-5584,2022-12-10,2023-12-10
CAR847,Toyota,Sedan,D-9732,2024-01-09,2025-01-08
CAR784,Toyota,Sports,F-1387,2023-07-02,2024-07-01
CAR530,BMW,Luxury,E-9727,2024-02-01,2025-01-31
CAR511,Toyota,Compact,F-3861,2024-07-02,2025-07-02
CAR336,Audi,Sedan,E-9061,2024-09-20,2025-09-20
CAR518,Honda,Compact,F-7682,2024-07-08,2025-07-08
CAR307,Audi,Compact,C-2485,2023-11-14,2024-11-13
CAR524,Nissan,Sports,D-3002,2024-03-22,2025-03-22
CAR446,BMW,Sedan,F-2372,2024-06-15,2025-06-15
CAR972,Nissan,SUV,D-6243,2024-07-27,2025-07-27
CAR693,BMW,Compact,D-1356,2023-05-22,2024-05-21
CAR786,Honda,Compact,F-1804,2024-04-18,2025-04-18
CAR177,Toyota,Compact,B-4404,2023-09-17,2024-09-16
CAR507,Nissan,Luxury,E-2934,2023-05-26,2024-05-25
CAR690,Audi,Compact,A-4297,2023-08-29,2024-08-28
CAR491,Toyota,Sedan,E-1428,2023-06-03,2024-06-02
CAR569,Nissan,SUV,A-1703,2024-11-07,2025-11-07
CAR429,Mercedes,Sports,B-9739,2024-02-14,2025-02-13
CAR275,Mercedes,Luxury,E-2211,2023-04-16,2024-04-15
CAR192,Mercedes,Compact,D-9032,2023-05-27,2024-05-26
CAR576,BMW,Luxury,A-6190,2023-03-08,2024-03-07
CAR617,Audi,Sedan,F-4477,2024-06-13,2025-06-13
CAR636,Toyota,Sports,C-6322,2023-01-07,2024-01-07
CAR726,Mercedes,Sedan,C-7900,2023-03-22,2024-03-21
CAR290,Toyota,Sedan,A-6245,2024-04-27,2025-04-27
CAR354,Mercedes,Luxury,F-7953,2022-12-09,2023-12-09
CAR233,Mercedes,Sedan,E-3918,2024-07-09,2025-07-09
CAR211,Audi,SUV,B-6133,2023-05-10,2024-05-09
CAR369,Nissan,Sports,D-8081,2023-10-26,2024-10-25
CAR146,Audi,Compact,E-1337,2023-04-17,2024-04-16
CAR784,Mercedes,SUV,D-2846,2024-09-01,2025-09-01
CAR410,Mercedes,Compact,D-3490,2023-08-16,2024-08-15
CAR386,Mercedes,SUV,A-3277,2024-07-22,2025-07-22
CAR758,Audi,Luxury,F-9524,2022-12-28,2023-12-28
CAR928,Honda,Sports,C-8564,2023-05-02,2024-05-01
CAR278,Audi,Sports,E-4316,2024-02-10,2025-02-09
CAR958,Mercedes,Compact,B-5713,2023-11-02,2024-11-01
CAR612,Audi,Sedan,C-8900,2023-06-22,2024-06-21
CAR281,Honda,SUV,E-2921,2022-11-24,2023-11-24
CAR594,Mercedes,Luxury,A-8908,2023-11-15,2024-11-14
CAR341,BMW,Sedan,F-3502,2023-01-05,2024-01-05
CAR130,Mercedes,Sedan,D-9764,2022-11-08,2023-11-08
CAR758,Toyota,Compact,E-6770,2024-06-05,2025-06-05
CAR762,Honda,Sports,D-7252,2023-02-15,2024-02-15
CAR340,Mercedes,Sedan,E-1900,2024-08-31,2025-08-31
CAR317,Toyota,SUV,C-5016,2024-09-02,2025-09-02
CAR780,Toyota,Sedan,C-7594,2023-11-04,2024-11-03
CAR176,Mercedes,Sedan,E-5537,2023-12-02,2024-12-01
CAR801,Audi,Compact,C-2685,2023-11-07,2024-11-06
CAR130,Nissan,Sedan,D-8450,2023-01-27,2024-01-27
CAR837,Audi,Luxury,B-8628,2023-06-24,2024-06-23
CAR847,Nissan,Sedan,F-9743,2023-09-10,2024-09-09
CAR202,BMW,Sports,B-6553,2024-03-11,2025-03-11
CAR356,Toyota,Sports,F-4180,2024-05-26,2025-05-26
CAR152,BMW,Sedan,D-9103,2024-05-19,2025-05-19
CAR422,Honda,SUV,A-2019,2024-07-05,2025-07-05
CAR350,Nissan,Luxury,A-2702,2023-03-03,2024-03-02
CAR569,Honda,Luxury,A-8975,2024-04-23,2025-04-23
CAR881,Nissan,SUV,C-8381,2023-05-11,2024-05-10
CAR678,Toyota,Sedan,E-2663,2023-12-02,2024-12-01
CAR398,Mercedes,Luxury,A-6436,2024-07-01,2025-07-01
CAR158,Mercedes,Sedan,A-5912,2022-12-15,2023-12-15
CAR853,Mercedes,Compact,F-2333,2022-11-30,2023-11-30
CAR789,Audi,Compact,E-5154,2023-10-03,2024-10-02
CAR130,Toyota,Luxury,B-4263,2023-04-30,2024-04-29
CAR187,BMW,SUV,B-8246,2023-11-07,2024-11-06
CAR216,BMW,SUV,B-7436,2023-07-02,2024-07-01
CAR358,BMW,Sports,C-7497,2023-11-27,2024-11-26
CAR915,BMW,SUV,E-8041,2024-08-06,2025-08-06
CAR367,Mercedes,Compact,E-8734,2023-05-14,2024-05-13
CAR115,Mercedes,Compact,C-9239,2023-09-09,2024-09-08
CAR913,Audi,SUV,A-8497,2023-10-19,2024-10-18
CAR500,Mercedes,Luxury,A-4324,2024-09-25,2025-09-25
CAR308,Nissan,Compact,E-6965,2023-02-18,2024-02-18
CAR765,Toyota,Sports,A-2607,2023-05-20,2024-05-19
CAR500,BMW,SUV,E-3006,2023-06-18,2024-06-17
CAR550,Nissan,Sports,A-3051,2023-08-19,2024-08-18
CAR118,Nissan,SUV,D-5176,2023-09-26,2024-09-25
CAR396,Toyota,Luxury,A-5703,2023-04-30,2024-04-29
CAR809,Honda,SUV,C-3342,2024-02-11,2025-02-10
CAR557,BMW,Compact,E-1249,2024-08-27,2025-08-27
CAR112,Mercedes,Compact,A-9912,2022-11-27,2023-11-27
CAR229,Toyota,Sedan,B-4376,2023-09-08,2024-09-07
CAR163,Mercedes,Luxury,E-9438,2023-07-23,2024-07-22
CAR960,Toyota,Sedan,C-8858,2023-07-08,2024-07-07
CAR775,Mercedes,Sports,D-2655,2022-11-14,2023-11-14
CAR548,Nissan,Luxury,A-4599,2023-03-04,2024-03-03
CAR880,Toyota,Sedan,C-8380,2024-01-23,2025-01-22
CAR172,Audi,Sports,F-2357,2022-11-30,2023-11-30
CAR686,Toyota,SUV,F-9209,2022-12-08,2023-12-08
CAR866,Audi,SUV,B-6152,2024-03-30,2025-03-30
CAR516,Mercedes,Luxury,C-8520,2023-12-08,2024-12-07
CAR266,Toyota,Compact,A-3278,2023-03-12,2024-03-11
CAR731,Audi,Sedan,A-9712,2023-07-28,2024-07-27
CAR597,Mercedes,SUV,B-1962,2023-10-10,2024-10-09
CAR485,Honda,Sports,A-8128,2023-12-10,2024-12-09
CAR211,Mercedes,Sedan,E-6114,2022-11-27,2023-11-27
CAR815,Honda,SUV,C-6110,2023-09-01,2024-08-31
CAR788,Nissan,Sports,E-3680,2024-06-06,2025-06-06
CAR317,Nissan,Luxury,F-9296,2023-03-14,2024-03-13
CAR995,Audi,SUV,F-7155,2023-10-28,2024-10-27
CAR877,Honda,Compact,D-5607,2024-04-11,2025-04-11
CAR648,Mercedes,Sports,B-6545,2024-04-02,2025-04-02
CAR733,Honda,SUV,D-4722,2024-08-09,2025-08-09
CAR794,BMW,Luxury,E-1569,2024-10-27,2025-10-27
CAR318,Nissan,Sedan,F-3956,2024-09-04,2025-09-04
CAR660,Mercedes,Compact,F-5759,2023-12-20,2024-12-19
CAR339,Toyota,Sedan,F-8625,2023-01-09,2024-01-09
CAR493,Mercedes,Compact,F-3020,2023-09-02,2024-09-01
CAR399,Mercedes,Compact,D-4483,2023-04-05,2024-04-04
CAR140,Mercedes,SUV,C-5631,2023-08-20,2024-08-19
CAR749,BMW,SUV,F-5690,2024-06-13,2025-06-13
CAR461,Audi,Luxury,D-2491,2024-05-06,2025-05-06
CAR398,BMW,Sedan,D-6528,2024-03-24,2025-03-24
CAR216,BMW,Luxury,D-6284,2022-11-26,2023-11-26
CAR217,Honda,SUV,D-3557,2023-10-11,2024-10-10
CAR697,Audi,SUV,B-6239,2023-05-20,2024-05-19
CAR610,Audi,Sports,F-5717,2024-01-01,2024-12-31
CAR268,Toyota,Sedan,B-6044,2022-12-31,2023-12-31
CAR430,BMW,Sports,A-9187,2024-07-30,2025-07-30
CAR850,Mercedes,Sedan,A-4615,2023-12-17,2024-12-16
CAR287,Nissan,Luxury,D-1734,2023-06-01,2024-05-31
CAR183,Audi,Sports,A-2388,2024-04-07,2025-04-07
CAR710,BMW,Luxury,F-8392,2024-09-09,2025-09-09
CAR348,BMW,Sedan,A-8205,2023-10-23,2024-10-22
CAR388,Nissan,Compact,E-3514,2024-03-08,2025-03-08
CAR895,Toyota,Luxury,D-5104,2023-05-13,2024-05-12
CAR799,Toyota,Luxury,B-7560,2024-09-11,2025-09-11
CAR346,Audi,Luxury,B-6720,2023-09-19,2024-09-18
CAR333,Mercedes,Sedan,D-3876,2023-07-07,2024-07-06
CAR531,Nissan,Sedan,A-1040,2024-01-28,2025-01-27
CAR372,Honda,Sports,D-3807,2024-02-05,2025-02-04
CAR264,Nissan,Sedan,A-7150,2024-01-11,2025-01-10
CAR730,Audi,SUV,B-1401,2023-03-14,2024-03-13
CAR190,Toyota,Compact,D-9734,2024-05-22,2025-05-22
CAR980,Nissan,Sedan,A-7281,2023-08-25,2024-08-24
CAR585,Toyota,Luxury,F-3636,2023-08-21,2024-08-20
CAR901,BMW,Sports,E-2370,2024-04-19,2025-04-19
CAR158,Nissan,Sedan,B-2188,2024-07-05,2025-07-05
CAR963,Nissan,SUV,F-8847,2023-05-27,2024-05-26
CAR958,Toyota,Sports,B-2393,2024-02-12,2025-02-11
CAR687,Honda,Sports,D-5253,2024-01-23,2025-01-22
CAR615,Toyota,Sedan,E-2399,2024-06-19,2025-06-19
CAR168,Nissan,Compact,D-7486,2023-01-14,2024-01-14
CAR146,Nissan,Sedan,D-6018,2023-09-28,2024-09-27
CAR457,Audi,Compact,F-7463,2023-03-09,2024-03-08
CAR260,Toyota,SUV,E-4338,2023-10-29,2024-10-28
CAR194,BMW,Sedan,B-2281,2023-01-09,2024-01-09
CAR306,Audi,Sedan,C-7438,2024-09-26,2025-09-26
CAR608,Nissan,Luxury,F-4067,2023-05-15,2024-05-14
CAR156,Nissan,Compact,A-4979,2022-11-19,2023-11-19
CAR667,BMW,Sedan,D-6950,2023-05-20,2024-05-19
CAR247,Honda,Compact,A-6223,2024-10-20,2025-10-20
CAR602,Honda,SUV,B-9856,2023-10-23,2024-10-22
CAR180,Honda,Sports,D-5699,2023-08-23,2024-08-22
CAR869,Nissan,Luxury,E-2452,2023-09-03,2024-09-02
CAR254,Audi,SUV,A-6220,2024-04-24,2025-04-24
CAR572,Toyota,Compact,D-5377,2023-01-17,2024-01-17
CAR854,BMW,Sports,D-2105,2022-12-07,2023-12-07
CAR229,Mercedes,Sports,E-7535,2022-12-13,2023-12-13
CAR371,Audi,Luxury,B-3268,2024-10-31,2025-10-31
CAR871,Mercedes,SUV,D-2451,2024-03-06,2025-03-06
CAR571,Nissan,Luxury,D-3367,2023-02-03,2024-02-03
CAR121,BMW,Sedan,B-1127,2023-02-07,2024-02-07
CAR367,Mercedes,Sedan,A-1795,2023-09-07,2024-09-06
CAR694,Honda,SUV,E-3881,2024-02-02,2025-02-01
CAR567,Toyota,Sedan,C-4926,2023-01-07,2024-01-07
CAR643,Honda,Sedan,F-4814,2023-11-02,2024-11-01
CAR731,BMW,Sedan,E-5542,2024-02-18,2025-02-17
CAR306,Honda,Luxury,A-1219,2023-08-26,2024-08-25
CAR622,Nissan,Sedan,A-7708,2022-12-02,2023-12-02
CAR811,Honda,Luxury,B-6877,2024-08-14,2025-08-14
CAR625,Audi,Luxury,F-9071,2024-03-01,2025-03-01
CAR544,Audi,Sports,B-4860,2023-03-02,2024-03-01
CAR351,Mercedes,Luxury,E-3872,2024-09-02,2025-09-02
CAR555,Toyota,Compact,E-7233,2023-01-05,2024-01-05
CAR921,BMW,Sedan,E-9133,2023-04-29,2024-04-28
CAR863,BMW,SUV,C-3120,2023-02-10,2024-02-10
CAR420,Mercedes,SUV,C-4174,2024-01-11,2025-01-10
CAR358,Honda,SUV,B-4804,2024-05-20,2025-05-20
CAR446,Toyota,Luxury,C-3702,2024-02-03,2025-02-02
CAR415,Audi,Sports,D-9491,2023-10-16,2024-10-15
CAR513,Nissan,Sedan,F-3464,2023-12-23,2024-12-22
CAR932,Mercedes,Luxury,E-9080,2023-12-19,2024-12-18
CAR467,Nissan,Compact,C-7849,2024-06-25,2025-06-25
CAR321,BMW,Sedan,A-6919,2024-09-11,2025-09-11
CAR652,Honda,SUV,B-1725,2024-10-13,2025-10-13
CAR520,Mercedes,Sedan,F-4400,2024-10-19,2025-10-19
CAR962,Mercedes,Compact,B-2382,2023-04-30,2024-04-29
CAR434,Nissan,Compact,B-6816,2024-10-26,2025-10-26
CAR250,Nissan,Luxury,D-7824,2023-07-08,2024-07-07
CAR227,Mercedes,Compact,A-5650,2024-05-15,2025-05-15
CAR405,Nissan,Sports,B-2979,2024-08-31,2025-08-31
CAR617,BMW,Luxury,B-7921,2024-11-01,2025-11-01
CAR749,Honda,Luxury,E-1592,2022-12-07,2023-12-07
CAR121,Mercedes,Sedan,C-1596,2023-09-18,2024-09-17
CAR215,Audi,Sedan,B-5317,2023-06-11,2024-06-10
CAR538,Audi,Compact,F-4119,2024-11-02,2025-11-02
CAR223,Honda,Sedan,F-7762,2024-02-19,2025-02-18
CAR503,Mercedes,Compact,B-7816,2023-09-05,2024-09-04
CAR738,Toyota,Compact,B-2455,2024-01-06,2025-01-05
CAR986,Honda,Sedan,D-8815,2023-10-14,2024-10-13
CAR267,Audi,Compact,A-9989,2023-05-13,2024-05-12
CAR338,Toyota,Sedan,C-6200,2023-09-01,2024-08-31
CAR631,Audi,SUV,D-7557,2023-06-29,2024-06-28
CAR759,Honda,SUV,F-2860,2023-07-01,2024-06-30
CAR695,Mercedes,Luxury,B-6401,2023-05-16,2024-05-15
CAR560,Mercedes,Sports,B-8643,2022-12-14,2023-12-14
CAR718,BMW,Sedan,E-6123,2024-02-06,2025-02-05
CAR186,Honda,Luxury,C-4883,2024-04-07,2025-04-07
CAR632,Nissan,Sports,C-9486,2024-06-10,2025-06-10
CAR534,Nissan,Compact,A-2649,2022-12-17,2023-12-17
CAR418,Mercedes,Compact,F-8438,2023-04-07,2024-04-06
CAR644,BMW,Compact,F-4518,2024-08-01,2025-08-01
CAR997,Mercedes,Sedan,C-3715,2023-12-16,2024-12-15
CAR319,Honda,SUV,D-7785,2022-12-07,2023-12-07
CAR937,Nissan,SUV,F-9135,2023-10-13,2024-10-12
CAR689,Toyota,Compact,F-7082,2022-12-27,2023-12-27
CAR375,Honda,Compact,C-5770,2024-07-29,2025-07-29
CAR138,Toyota,Luxury,C-7387,2024-04-05,2025-04-05
CAR914,Honda,SUV,E-6229,2022-12-09,2023-12-09
CAR290,Mercedes,Compact,F-4867,2023-05-31,2024-05-30
CAR754,Mercedes,Sports,C-9766,2023-02-01,2024-02-01
CAR925,Toyota,Compact,B-6144,2022-12-02,2023-12-02
CAR155,Audi,Sports,A-6995,2024-05-23,2025-05-23
CAR743,Honda,SUV,B-8237,2024-06-14,2025-06-14
CAR381,Audi,Sedan,A-4465,2023-12-18,2024-12-17
CAR522,Honda,Sports,D-4221,2024-04-14,2025-04-14
CAR676,Audi,Luxury,D-8442,2023-07-06,2024-07-05
CAR637,Honda,Sports,D-4156,2024-04-26,2025-04-26
CAR931,Honda,Luxury,C-1378,2024-03-20,2025-03-20
CAR311,Mercedes,Sedan,C-6189,2023-02-06,2024-02-06
CAR629,Audi,Sports,D-4935,2024-10-15,2025-10-15
CAR718,Mercedes,SUV,C-1197,2024-05-22,2025-05-22
CAR515,Audi,Compact,B-9905,2022-12-01,2023-12-01
CAR459,Toyota,Compact,C-3623,2024-04-23,2025-04-23
CAR783,Audi,Sedan,B-9486,2024-04-22,2025-04-22
CAR758,Honda,Luxury,A-2130,2023-06-01,2024-05-31
CAR685,BMW,Sedan,E-8995,2022-11-30,2023-11-30
CAR766,Audi,Compact,C-2246,2024-07-22,2025-07-22
CAR648,Nissan,Sedan,B-7918,2023-02-28,2024-02-28
CAR340,BMW,Luxury,B-5752,2023-06-23,2024-06-22
CAR568,Mercedes,Sedan,C-9931,2024-11-05,2025-11-05
CAR531,Toyota,SUV,C-7230,2024-01-22,2025-01-21
CAR354,Honda,Sports,F-5876,2023-01-27,2024-01-27
CAR306,Toyota,Luxury,A-8128,2023-05-03,2024-05-02
CAR175,Toyota,Luxury,C-7023,2024-01-13,2025-01-12
CAR646,BMW,SUV,E-9869,2024-10-22,2025-10-22
CAR586,Audi,Sedan,F-4026,2022-11-27,2023-11-27
CAR150,Audi,Luxury,D-1429,2023-01-10,2024-01-10
CAR266,Mercedes,Luxury,B-4492,2023-05-25,2024-05-24
CAR860,Toyota,Sports,D-2327,2024-03-09,2025-03-09
CAR379,Toyota,Compact,D-7736,2023-10-12,2024-10-11
CAR261,Mercedes,SUV,F-7990,2024-06-26,2025-06-26
CAR792,BMW,Sedan,C-3063,2023-07-22,2024-07-21
CAR764,Mercedes,Luxury,B-3444,2024-05-10,2025-05-10
CAR886,Audi,Sedan,A-7076,2024-03-07,2025-03-07
CAR830,BMW,Compact,F-1092,2023-07-20,2024-07-19
CAR660,Mercedes,Luxury,F-8313,2023-09-16,2024-09-15
CAR988,BMW,Compact,D-7829,2024-06-26,2025-06-26
CAR444,Honda,SUV,E-4051,2022-12-03,2023-12-03
CAR562,Honda,Sports,F-1542,2023-06-23,2024-06-22
CAR718,Honda,Sedan,F-4108,2023-06-20,2024-06-19
CAR840,Audi,Compact,D-6685,2023-02-01,2024-02-01
CAR136,Toyota,Sports,C-6797,2023-07-17,2024-07-16
CAR919,BMW,SUV,B-2621,2024-01-06,2025-01-05
CAR826,Honda,Luxury,C-1084,2023-02-21,2024-02-21
CAR812,Honda,SUV,B-5469,2023-03-15,2024-03-14
CAR415,BMW,Sedan,C-8402,2023-04-22,2024-04-21
CAR892,Mercedes,Sports,E-7889,2024-05-22,2025-05-22
CAR389,Toyota,Luxury,E-6102,2024-10-28,2025-10-28
CAR711,BMW,SUV,D-7823,2023-12-01,2024-11-30
CAR885,BMW,Luxury,C-2040,2023-12-20,2024-12-19
CAR123,Nissan,Luxury,A-2959,2023-10-21,2024-10-20
CAR566,BMW,Compact,D-3760,2024-08-05,2025-08-05
