CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR360,Mercedes,Sedan,A-5555,2023-03-31,2024-03-30
CAR137,Mercedes,Sports,A-6595,2023-06-14,2024-06-13
CAR756,Audi,Compact,A-7471,2023-08-21,2024-08-20
CAR387,BMW,Sports,D-3314,2024-11-03,2025-11-03
CAR521,Mercedes,Luxury,D-4005,2024-07-04,2025-07-04
CAR796,Toyota,SUV,B-9010,2023-11-11,2024-11-10
CAR480,Audi,Luxury,F-7021,2023-10-20,2024-10-19
CAR487,Mercedes,Luxury,C-5393,2023-07-04,2024-07-03
CAR769,BMW,Luxury,C-8207,2023-02-20,2024-02-20
CAR119,Audi,Compact,D-2322,2024-10-27,2025-10-27
CAR710,Honda,Luxury,B-2146,2023-05-11,2024-05-10
CAR210,Mercedes,Luxury,A-3102,2023-07-10,2024-07-09
CAR557,Mercedes,Sedan,C-9180,2023-04-28,2024-04-27
CAR346,Audi,Compact,F-7393,2024-05-22,2025-05-22
CAR608,BMW,Sedan,F-9681,2024-05-16,2025-05-16
CAR852,BMW,Compact,A-7892,2023-06-10,2024-06-09
CAR822,BMW,Sports,E-1965,2023-02-17,2024-02-17
CAR428,BMW,SUV,D-3043,2023-03-18,2024-03-17
CAR524,Toyota,SUV,E-6484,2024-08-27,2025-08-27
CAR710,Toyota,Luxury,A-3834,2024-07-07,2025-07-07
CAR823,BMW,Sedan,C-1179,2024-10-02,2025-10-02
CAR806,Honda,Compact,B-5415,2023-02-19,2024-02-19
CAR413,Toyota,Sports,D-3442,2023-03-08,2024-03-07
CAR398,Nissan,SUV,B-3304,2023-08-21,2024-08-20
CAR883,Audi,Sedan,D-6020,2024-05-21,2025-05-21
CAR949,BMW,Luxury,E-4931,2023-04-29,2024-04-28
CAR965,Honda,Sports,B-5692,2022-12-06,2023-12-06
CAR134,Nissan,Sedan,E-7195,2023-04-17,2024-04-16
CAR712,Nissan,SUV,B-8639,2024-07-01,2025-07-01
CAR351,Audi,Sedan,C-7488,2024-09-10,2025-09-10
CAR908,BMW,Luxury,E-5038,2023-03-11,2024-03-10
CAR592,Toyota,Luxury,B-1815,2022-12-09,2023-12-09
CAR144,Toyota,Sports,D-1940,2023-04-12,2024-04-11
CAR378,Honda,Sedan,E-5182,2024-01-21,2025-01-20
CAR608,BMW,Luxury,A-5941,2024-04-02,2025-04-02
CAR587,Nissan,Compact,D-9568,2023-06-05,2024-06-04
CAR182,BMW,Compact,C-3833,2024-11-06,2025-11-06
CAR199,BMW,Sports,E-8591,2023-06-13,2024-06-12
CAR667,Mercedes,Compact,C-2154,2024-01-11,2025-01-10
CAR115,Honda,Compact,A-5063,2022-12-01,2023-12-01
CAR632,BMW,Luxury,D-2007,2023-07-28,2024-07-27
CAR781,Honda,Luxury,E-4287,2023-04-07,2024-04-06
CAR731,Mercedes,SUV,B-8588,2024-03-31,2025-03-31
CAR126,Toyota,SUV,D-1901,2023-08-24,2024-08-23
CAR872,Honda,SUV,E-2212,2024-03-19,2025-03-19
CAR610,Mercedes,Sports,E-8960,2023-11-14,2024-11-13
CAR664,Mercedes,Sports,B-5017,2024-04-29,2025-04-29
CAR255,BMW,Luxury,F-5967,2024-06-29,2025-06-29
CAR175,Honda,Compact,B-9406,2022-12-02,2023-12-02
CAR702,Mercedes,Sports,E-5978,2023-09-28,2024-09-27
CAR311,Toyota,Compact,C-8106,2022-12-09,2023-12-09
CAR821,Toyota,SUV,A-1746,2023-11-11,2024-11-10
CAR129,Audi,Compact,C-9521,2024-06-12,2025-06-12
CAR820,Nissan,SUV,C-2831,2022-11-29,2023-11-29
CAR893,Mercedes,Sports,A-2711,2023-06-26,2024-06-25
CAR337,Toyota,Compact,D-2345,2023-06-24,2024-06-23
CAR128,Audi,Compact,B-7772,2024-07-23,2025-07-23
CAR325,Audi,Compact,F-8907,2024-06-19,2025-06-19
CAR987,Toyota,Sports,C-6189,2023-11-21,2024-11-20
CAR743,Audi,Sports,E-1784,2023-08-13,2024-08-12
CAR441,Mercedes,Compact,C-9052,2024-09-03,2025-09-03
CAR324,Honda,SUV,C-1028,2024-02-06,2025-02-05
CAR856,Nissan,Compact,B-9555,2024-05-26,2025-05-26
CAR604,Honda,Sports,D-6161,2023-11-18,2024-11-17
CAR432,Nissan,Sports,C-8654,2023-03-28,2024-03-27
CAR695,Nissan,Luxury,A-3386,2023-08-23,2024-08-22
CAR595,Toyota,Sedan,A-1468,2024-04-02,2025-04-02
CAR496,Nissan,Sports,C-2850,2023-03-26,2024-03-25
CAR706,Nissan,Sports,A-4221,2023-11-26,2024-11-25
CAR538,Honda,Compact,D-5041,2024-04-04,2025-04-04
CAR202,Mercedes,Compact,E-3867,2024-10-26,2025-10-26
CAR917,BMW,Sports,E-7049,2022-11-14,2023-11-14
CAR839,Mercedes,Compact,A-9912,2023-12-02,2024-12-01
CAR232,Nissan,SUV,F-5192,2024-05-01,2025-05-01
CAR556,Audi,Luxury,A-9760,2024-06-29,2025-06-29
CAR288,Honda,Compact,E-3011,2023-09-07,2024-09-06
CAR482,Toyota,Sedan,D-5475,2023-04-18,2024-04-17
CAR930,Toyota,Compact,C-7380,2024-03-01,2025-03-01
CAR335,Toyota,SUV,C-2128,2024-05-02,2025-05-02
CAR532,Audi,Sports,C-1477,2024-09-15,2025-09-15
CAR325,BMW,Luxury,E-6270,2023-11-14,2024-11-13
CAR839,BMW,Luxury,D-1960,2023-03-22,2024-03-21
CAR460,Mercedes,Sports,F-7671,2023-01-07,2024-01-07
CAR216,Honda,Luxury,E-5114,2024-03-18,2025-03-18
CAR632,Audi,Compact,F-4895,2023-05-25,2024-05-24
CAR740,Mercedes,Luxury,E-2238,2024-03-14,2025-03-14
CAR934,Mercedes,Sports,E-1178,2023-05-05,2024-05-04
CAR596,BMW,Luxury,B-5087,2024-07-17,2025-07-17
CAR121,Audi,Sports,D-7473,2024-01-12,2025-01-11
CAR652,Nissan,SUV,A-5077,2023-09-21,2024-09-20
CAR517,Honda,Compact,E-2835,2022-11-20,2023-11-20
CAR917,Mercedes,Sedan,E-4789,2023-08-01,2024-07-31
CAR690,Nissan,Compact,A-8316,2023-12-28,2024-12-27
CAR382,Nissan,Sports,B-8589,2023-10-31,2024-10-30
CAR459,Audi,Luxury,F-3635,2024-01-31,2025-01-30
CAR132,Mercedes,Sports,D-9590,2023-12-16,2024-12-15
CAR712,Mercedes,Sports,D-3675,2023-02-22,2024-02-22
CAR715,BMW,Compact,D-1938,2023-11-08,2024-11-07
CAR871,Toyota,Luxury,E-4493,2024-03-31,2025-03-31
CAR990,Honda,Sedan,C-3157,2024-08-29,2025-08-29
CAR835,Honda,SUV,B-1532,2024-06-14,2025-06-14
CAR211,Audi,Compact,C-5265,2024-08-23,2025-08-23
CAR614,Mercedes,SUV,A-6197,2023-02-09,2024-02-09
CAR615,Mercedes,Luxury,A-5938,2024-05-02,2025-05-02
CAR578,Audi,Luxury,E-9753,2024-05-03,2025-05-03
CAR743,Audi,Sports,F-1683,2023-07-11,2024-07-10
CAR770,BMW,Luxury,A-3652,2023-09-28,2024-09-27
CAR441,Honda,Luxury,C-6726,2023-09-01,2024-08-31
CAR784,Nissan,Compact,E-4525,2023-09-23,2024-09-22
CAR816,Audi,Compact,A-9720,2024-03-06,2025-03-06
CAR233,Nissan,Sedan,F-8468,2024-09-21,2025-09-21
CAR412,Audi,Compact,D-3573,2023-07-15,2024-07-14
CAR949,Toyota,SUV,C-6631,2023-05-17,2024-05-16
CAR644,BMW,Sports,A-6013,2024-04-28,2025-04-28
CAR364,Honda,Sports,E-9465,2024-10-07,2025-10-07
CAR488,Mercedes,SUV,C-6724,2022-12-18,2023-12-18
CAR703,Nissan,Compact,B-6817,2024-03-22,2025-03-22
CAR137,Toyota,Compact,B-5072,2023-05-08,2024-05-07
CAR854,Honda,Luxury,A-7775,2024-10-25,2025-10-25
CAR701,Mercedes,Luxury,A-3616,2024-05-11,2025-05-11
CAR176,Mercedes,Luxury,F-8408,2023-10-28,2024-10-27
CAR226,Audi,Luxury,E-3705,2023-01-20,2024-01-20
CAR676,Toyota,Compact,E-2458,2024-08-17,2025-08-17
CAR245,Nissan,Sports,B-9234,2024-06-01,2025-06-01
CAR217,Toyota,Luxury,F-2687,2023-11-01,2024-10-31
CAR509,BMW,Sedan,F-1435,2023-07-15,2024-07-14
CAR254,Toyota,Sedan,C-5925,2024-09-01,2025-09-01
CAR951,Nissan,SUV,E-1117,2024-04-30,2025-04-30
CAR653,Honda,Compact,E-2913,2023-10-19,2024-10-18
CAR669,BMW,Compact,A-3217,2023-07-27,2024-07-26
CAR270,BMW,Sports,F-4986,2022-11-10,2023-11-10
CAR496,Audi,Luxury,B-2931,2023-02-25,2024-02-25
CAR614,Toyota,Sedan,E-9839,2024-09-11,2025-09-11
CAR865,Nissan,Sedan,D-9253,2022-12-08,2023-12-08
CAR279,Honda,Sedan,D-5378,2024-09-26,2025-09-26
CAR383,Honda,Sedan,A-7664,2023-05-19,2024-05-18
CAR431,Honda,Sedan,C-8314,2023-10-24,2024-10-23
CAR891,Mercedes,SUV,F-5468,2024-04-25,2025-04-25
CAR738,BMW,SUV,E-4515,2024-05-17,2025-05-17
CAR127,Honda,SUV,E-2156,2023-09-15,2024-09-14
CAR721,Honda,Luxury,B-9382,2024-04-01,2025-04-01
CAR363,Honda,Compact,C-1393,2022-12-01,2023-12-01
CAR596,Nissan,Luxury,B-4669,2024-10-30,2025-10-30
CAR865,Toyota,SUV,C-9187,2024-08-02,2025-08-02
CAR644,Toyota,Sports,E-9107,2024-03-23,2025-03-23
CAR336,BMW,Sports,C-1213,2024-06-05,2025-06-05
CAR608,Toyota,Luxury,E-5604,2023-02-11,2024-02-11
CAR432,Mercedes,SUV,D-2827,2023-08-21,2024-08-20
CAR663,Toyota,SUV,F-9616,2024-02-13,2025-02-12
CAR911,BMW,Sedan,B-7157,2023-01-02,2024-01-02
CAR482,Mercedes,Sedan,A-9426,2022-12-19,2023-12-19
CAR114,BMW,Luxury,E-4178,2023-08-11,2024-08-10
CAR702,BMW,Luxury,C-6020,2023-08-29,2024-08-28
CAR406,Audi,SUV,B-6157,2024-01-23,2025-01-22
CAR458,Toyota,SUV,C-5327,2023-08-29,2024-08-28
CAR138,BMW,Sports,E-5262,2023-11-07,2024-11-06
CAR572,Nissan,Sedan,D-2657,2024-04-27,2025-04-27
CAR787,Honda,SUV,E-2548,2023-11-03,2024-11-02
CAR505,Honda,SUV,D-2200,2022-11-13,2023-11-13
CAR370,Toyota,Sedan,B-7668,2023-11-02,2024-11-01
CAR966,Audi,Sports,A-6725,2023-09-24,2024-09-23
CAR706,Nissan,Sedan,C-1676,2024-09-02,2025-09-02
CAR844,Nissan,Sedan,B-8088,2023-06-04,2024-06-03
CAR748,Audi,Sedan,A-2439,2023-03-28,2024-03-27
CAR307,Honda,Sports,A-8975,2023-05-19,2024-05-18
CAR106,BMW,Sports,D-2034,2024-03-03,2025-03-03
CAR518,Toyota,Sedan,A-3954,2024-03-06,2025-03-06
CAR812,Toyota,Compact,F-4422,2023-03-05,2024-03-04
CAR954,Toyota,Sports,D-4159,2023-01-15,2024-01-15
CAR169,Mercedes,Sedan,E-1003,2024-03-22,2025-03-22
CAR948,BMW,Sports,C-6809,2023-06-23,2024-06-22
CAR877,Mercedes,Sports,C-9636,2023-03-16,2024-03-15
CAR369,Audi,Compact,D-2464,2023-02-25,2024-02-25
CAR547,Nissan,Luxury,A-7983,2023-12-10,2024-12-09
CAR672,BMW,Luxury,B-2872,2023-04-12,2024-04-11
CAR427,Mercedes,Compact,C-4427,2023-07-22,2024-07-21
CAR249,Nissan,Luxury,E-9038,2023-12-03,2024-12-02
CAR877,Honda,Luxury,C-8603,2024-06-28,2025-06-28
CAR706,BMW,Compact,D-8128,2023-02-16,2024-02-16
CAR414,Nissan,Sports,E-8089,2023-04-26,2024-04-25
CAR672,Audi,Compact,D-3725,2023-05-04,2024-05-03
CAR703,BMW,Sedan,B-1065,2022-11-11,2023-11-11
CAR565,Audi,SUV,F-2398,2023-09-19,2024-09-18
CAR862,Mercedes,Luxury,A-6468,2023-08-07,2024-08-06
CAR655,Audi,Compact,A-4040,2023-01-11,2024-01-11
CAR622,Toyota,Luxury,E-3980,2024-07-08,2025-07-08
CAR462,BMW,SUV,D-7882,2024-03-06,2025-03-06
CAR754,Mercedes,Compact,B-7722,2023-07-03,2024-07-02
CAR298,BMW,Sports,B-2931,2023-05-05,2024-05-04
CAR842,Mercedes,Compact,E-2731,2024-04-20,2025-04-20
CAR773,Toyota,SUV,D-2832,2023-12-14,2024-12-13
CAR649,Toyota,SUV,D-5958,2024-11-01,2025-11-01
CAR133,Audi,Luxury,C-1591,2023-04-26,2024-04-25
CAR328,Mercedes,SUV,D-9114,2023-03-09,2024-03-08
CAR950,Nissan,Sports,C-9836,2023-12-28,2024-12-27
CAR595,Audi,Compact,D-1944,2024-04-11,2025-04-11
CAR601,Audi,Sports,D-8259,2023-10-29,2024-10-28
CAR286,Honda,Sedan,D-5362,2023-02-12,2024-02-12
CAR841,Mercedes,SUV,B-1168,2024-05-13,2025-05-13
CAR502,Toyota,Luxury,D-4042,2024-04-25,2025-04-25
CAR656,Mercedes,Luxury,C-5866,2023-11-24,2024-11-23
CAR867,Audi,Luxury,A-5934,2023-03-05,2024-03-04
CAR805,BMW,Sedan,C-5140,2023-05-11,2024-05-10
CAR716,Honda,SUV,C-7145,2022-12-01,2023-12-01
CAR144,Honda,Sedan,F-9300,2023-05-03,2024-05-02
CAR827,Nissan,Compact,A-1027,2023-07-12,2024-07-11
CAR210,BMW,SUV,C-3115,2022-12-16,2023-12-16
CAR838,Nissan,Compact,D-1663,2023-02-28,2024-02-28
CAR256,Audi,SUV,B-7696,2024-09-03,2025-09-03
CAR346,Toyota,Sports,B-8170,2024-08-07,2025-08-07
CAR268,Toyota,Luxury,F-7134,2023-09-15,2024-09-14
CAR186,Toyota,Sedan,B-2428,2023-11-20,2024-11-19
CAR838,Honda,SUV,D-5777,2024-06-26,2025-06-26
CAR743,Honda,Sedan,C-2202,2023-07-14,2024-07-13
CAR539,Audi,Sedan,F-2891,2024-07-09,2025-07-09
CAR175,BMW,Luxury,B-1855,2023-09-20,2024-09-19
CAR360,Nissan,SUV,E-7927,2024-03-30,2025-03-30
CAR325,Nissan,Sports,B-6777,2024-05-14,2025-05-14
CAR253,Toyota,Luxury,C-7178,2022-12-11,2023-12-11
CAR788,Toyota,Sports,B-5368,2023-01-18,2024-01-18
CAR281,Audi,Sedan,A-2026,2024-06-19,2025-06-19
CAR505,Nissan,Compact,D-6485,2024-10-12,2025-10-12
CAR753,Honda,Luxury,D-5145,2024-09-15,2025-09-15
CAR894,Nissan,Sedan,F-4270,2024-10-23,2025-10-23
CAR183,Nissan,SUV,C-5137,2024-05-26,2025-05-26
CAR878,Honda,Compact,E-5350,2023-06-29,2024-06-28
CAR148,Audi,Sports,E-2133,2023-06-11,2024-06-10
CAR715,BMW,SUV,F-9246,2024-05-21,2025-05-21
CAR773,BMW,Sedan,C-2981,2024-02-22,2025-02-21
CAR752,Audi,Sedan,D-5837,2024-02-28,2025-02-27
CAR727,Audi,Sedan,F-1075,2024-10-31,2025-10-31
CAR113,Audi,Luxury,A-2331,2024-05-17,2025-05-17
CAR707,Mercedes,SUV,A-1149,2023-12-05,2024-12-04
CAR363,Honda,SUV,D-6389,2023-08-27,2024-08-26
CAR449,Honda,Luxury,D-5343,2024-05-05,2025-05-05
CAR484,Audi,Sports,B-3201,2024-03-03,2025-03-03
CAR130,Audi,SUV,C-4845,2023-07-07,2024-07-06
CAR828,Honda,Luxury,E-1718,2024-06-25,2025-06-25
CAR192,BMW,Sedan,F-5005,2023-04-11,2024-04-10
CAR720,Nissan,SUV,B-8544,2024-02-29,2025-02-28
CAR291,BMW,Sports,F-4573,2024-07-20,2025-07-20
CAR701,Honda,SUV,D-7474,2024-09-12,2025-09-12
CAR831,Audi,Luxury,A-7596,2023-04-25,2024-04-24
CAR104,BMW,Sports,D-1409,2023-05-20,2024-05-19
CAR421,Toyota,Luxury,A-8856,2023-08-14,2024-08-13
CAR511,Nissan,Sedan,C-2793,2023-11-13,2024-11-12
CAR467,Nissan,SUV,C-9528,2024-03-03,2025-03-03
CAR870,Nissan,SUV,F-9575,2024-09-12,2025-09-12
CAR106,Toyota,Sports,A-4669,2023-03-29,2024-03-28
CAR754,Mercedes,Sports,F-3964,2023-06-20,2024-06-19
CAR841,Mercedes,Sports,C-9543,2024-05-09,2025-05-09
CAR973,Toyota,Luxury,E-5607,2024-01-04,2025-01-03
CAR269,Audi,Compact,A-3484,2024-02-06,2025-02-05
CAR956,Toyota,Compact,F-5697,2023-06-19,2024-06-18
CAR224,Honda,Sports,E-8889,2024-04-07,2025-04-07
CAR873,Honda,SUV,A-6697,2024-04-28,2025-04-28
CAR567,Mercedes,SUV,D-9917,2023-01-14,2024-01-14
CAR590,Honda,Luxury,A-2108,2024-03-08,2025-03-08
CAR790,Mercedes,SUV,B-2655,2024-08-19,2025-08-19
CAR316,BMW,Sports,F-2258,2023-01-29,2024-01-29
CAR592,Toyota,SUV,C-6906,2023-03-23,2024-03-22
CAR634,Audi,SUV,B-7982,2024-03-23,2025-03-23
CAR130,Toyota,Luxury,F-1948,2024-02-02,2025-02-01
CAR445,Mercedes,Sedan,C-5696,2024-04-13,2025-04-13
CAR572,Toyota,Compact,D-2976,2023-12-03,2024-12-02
CAR172,Audi,Sedan,B-6196,2024-07-13,2025-07-13
CAR356,Audi,Sports,D-2680,2024-03-29,2025-03-29
CAR290,Toyota,Sedan,C-5657,2024-09-04,2025-09-04
CAR227,BMW,Compact,A-1921,2023-09-06,2024-09-05
CAR794,Honda,SUV,D-3708,2023-06-26,2024-06-25
CAR101,BMW,SUV,B-4491,2023-03-18,2024-03-17
CAR318,Nissan,SUV,B-2167,2024-06-28,2025-06-28
CAR496,Honda,Compact,E-4418,2023-06-18,2024-06-17
CAR983,Honda,Compact,B-9791,2024-01-12,2025-01-11
CAR513,BMW,SUV,F-7770,2024-02-08,2025-02-07
CAR611,BMW,Sedan,C-9271,2023-10-22,2024-10-21
CAR928,Mercedes,Luxury,A-3678,2022-11-25,2023-11-25
CAR208,Audi,Sedan,B-6887,2023-12-16,2024-12-15
CAR992,BMW,Sports,B-6171,2023-04-15,2024-04-14
CAR238,Honda,Sedan,D-3196,2024-09-12,2025-09-12
CAR935,BMW,Sports,B-6308,2022-11-16,2023-11-16
CAR295,Toyota,SUV,C-2415,2023-01-13,2024-01-13
CAR149,Honda,Compact,C-5913,2023-03-30,2024-03-29
CAR747,Toyota,Luxury,F-5406,2023-04-19,2024-04-18
CAR318,Mercedes,Sedan,E-8047,2023-10-11,2024-10-10
CAR718,BMW,Luxury,C-7391,2024-10-19,2025-10-19
CAR762,Audi,SUV,A-5490,2024-05-19,2025-05-19
CAR952,BMW,SUV,E-7103,2023-12-04,2024-12-03
CAR891,Audi,Compact,F-4442,2023-01-13,2024-01-13
CAR553,Toyota,Sports,E-8115,2024-04-05,2025-04-05
CAR225,Mercedes,Sports,D-4260,2024-08-08,2025-08-08
CAR233,Audi,Luxury,E-1155,2023-07-23,2024-07-22
CAR929,BMW,Sedan,F-2403,2023-12-31,2024-12-30
CAR599,Mercedes,Compact,F-6283,2024-05-05,2025-05-05
CAR966,Toyota,Sedan,C-6419,2023-04-02,2024-04-01
CAR165,Toyota,Luxury,F-7227,2024-05-22,2025-05-22
CAR494,Audi,Luxury,B-1708,2023-08-28,2024-08-27
CAR343,Toyota,Compact,A-8361,2023-11-16,2024-11-15
CAR964,Honda,Compact,A-7568,2023-02-22,2024-02-22
CAR704,Mercedes,Compact,E-7025,2023-06-01,2024-05-31
CAR725,Audi,Sedan,C-6133,2024-08-02,2025-08-02
CAR775,BMW,SUV,B-7296,2024-01-17,2025-01-16
CAR307,Toyota,Sports,F-2452,2024-09-04,2025-09-04
CAR315,Mercedes,Sports,B-8400,2023-08-11,2024-08-10
CAR343,Mercedes,Compact,E-7789,2023-12-05,2024-12-04
CAR624,Mercedes,Luxury,D-7124,2024-05-20,2025-05-20
CAR646,Toyota,Luxury,C-4125,2023-03-08,2024-03-07
CAR165,Audi,Luxury,D-8930,2023-05-20,2024-05-19
CAR942,BMW,Sports,A-5894,2024-03-14,2025-03-14
CAR596,Honda,Sports,B-3235,2023-02-09,2024-02-09
CAR866,Nissan,Sports,F-6835,2024-01-27,2025-01-26
CAR429,Nissan,SUV,A-1274,2023-12-01,2024-11-30
CAR716,Nissan,Compact,E-6941,2023-07-22,2024-07-21
CAR813,Audi,Sports,F-6294,2022-11-13,2023-11-13
CAR848,Mercedes,Luxury,E-2288,2023-10-15,2024-10-14
CAR935,Toyota,Luxury,E-4624,2024-10-05,2025-10-05
CAR441,Mercedes,Sedan,E-4092,2022-12-21,2023-12-21
CAR870,Mercedes,Luxury,D-6037,2023-07-28,2024-07-27
CAR512,Audi,Luxury,F-3960,2023-08-08,2024-08-07
CAR615,BMW,Luxury,F-1674,2023-01-08,2024-01-08
CAR122,Toyota,SUV,D-5774,2024-03-06,2025-03-06
CAR483,BMW,Compact,F-2641,2024-07-11,2025-07-11
CAR343,BMW,Luxury,E-4393,2023-11-24,2024-11-23
CAR553,Audi,Sedan,D-2167,2023-06-27,2024-06-26
CAR632,Honda,SUV,F-8212,2022-12-04,2023-12-04
CAR122,Mercedes,Sedan,E-3966,2023-09-18,2024-09-17
CAR338,Audi,Sedan,F-6559,2023-12-28,2024-12-27
CAR508,Audi,Luxury,D-2767,2023-04-13,2024-04-12
CAR947,Audi,Compact,C-8537,2023-09-20,2024-09-19
CAR215,Mercedes,Sports,C-6522,2023-07-26,2024-07-25
CAR389,Toyota,Luxury,A-3088,2024-01-28,2025-01-27
CAR857,Mercedes,SUV,A-5761,2024-07-12,2025-07-12
CAR304,Honda,Sedan,E-3669,2024-07-28,2025-07-28
CAR367,BMW,SUV,D-2897,2023-04-23,2024-04-22
CAR843,Nissan,SUV,D-2660,2023-01-27,2024-01-27
CAR663,Toyota,Sports,D-5115,2023-04-27,2024-04-26
CAR971,Audi,Compact,C-3025,2023-02-07,2024-02-07
CAR236,Honda,Sports,C-6687,2023-05-24,2024-05-23
CAR605,Honda,Sports,E-7299,2023-03-21,2024-03-20
CAR742,Nissan,Luxury,E-8682,2023-06-16,2024-06-15
CAR797,Nissan,Luxury,A-8575,2023-10-25,2024-10-24
CAR868,Nissan,Sports,C-2000,2024-05-06,2025-05-06
CAR614,Nissan,SUV,A-6338,2024-07-10,2025-07-10
CAR656,Mercedes,Compact,C-3353,2024-01-09,2025-01-08
CAR291,Honda,Sedan,E-7421,2023-11-25,2024-11-24
CAR446,Nissan,SUV,C-9832,2023-11-09,2024-11-08
CAR199,Honda,Luxury,C-5591,2024-06-02,2025-06-02
CAR415,Mercedes,Sedan,F-2321,2022-11-23,2023-11-23
CAR768,BMW,Sports,B-8466,2024-03-08,2025-03-08
CAR773,BMW,SUV,D-2336,2024-07-26,2025-07-26
CAR135,BMW,Sedan,A-3038,2023-03-06,2024-03-05
CAR656,Toyota,Luxury,F-4256,2024-01-16,2025-01-15
CAR862,Honda,Compact,F-6184,2023-03-27,2024-03-26
CAR283,Toyota,Sports,D-8368,2024-01-26,2025-01-25
CAR374,Nissan,Sedan,C-1614,2024-04-29,2025-04-29
CAR336,Toyota,SUV,A-9382,2023-07-12,2024-07-11
CAR745,Mercedes,Sedan,A-8439,2024-10-27,2025-10-27
CAR297,Nissan,Sedan,F-5327,2024-08-09,2025-08-09
CAR229,Mercedes,Luxury,E-7011,2023-07-08,2024-07-07
CAR355,Audi,Sports,C-5106,2024-04-30,2025-04-30
CAR540,Audi,Luxury,D-2532,2023-05-18,2024-05-17
CAR900,Toyota,Sports,C-6845,2024-03-14,2025-03-14
CAR587,Toyota,Compact,B-9856,2022-12-24,2023-12-24
CAR828,Nissan,Compact,C-7236,2024-10-24,2025-10-24
CAR134,Honda,Sedan,F-9444,2022-12-26,2023-12-26
