CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR709,Mercedes,Compact,E-3393,2024-01-18,2025-01-17
CAR505,Nissan,Sports,B-4092,2022-11-09,2023-11-09
CAR280,Honda,Luxury,A-8938,2023-12-30,2024-12-29
CAR374,Honda,SUV,E-8364,2023-10-04,2024-10-03
CAR436,Honda,SUV,C-9803,2023-04-03,2024-04-02
CAR962,Nissan,Sports,E-6141,2023-06-29,2024-06-28
CAR775,Honda,Sports,C-1244,2023-10-22,2024-10-21
CAR592,Toyota,Compact,D-1068,2024-02-27,2025-02-26
CAR756,Audi,SUV,B-7924,2023-05-17,2024-05-16
CAR109,Audi,SUV,B-1502,2024-09-10,2025-09-10
CAR348,Mercedes,Sedan,F-3592,2024-03-14,2025-03-14
CAR678,Toyota,Luxury,A-2824,2024-11-04,2025-11-04
CAR275,Toyota,SUV,E-5946,2024-03-31,2025-03-31
CAR986,Mercedes,Luxury,C-5277,2023-10-20,2024-10-19
CAR173,Audi,Sedan,D-4727,2022-11-19,2023-11-19
CAR349,BMW,SUV,A-4427,2024-04-29,2025-04-29
CAR949,BMW,Sedan,D-7411,2024-04-06,2025-04-06
CAR274,BMW,Compact,D-6335,2024-08-22,2025-08-22
CAR228,BMW,Sedan,C-3191,2024-02-06,2025-02-05
CAR395,Audi,Compact,D-5222,2023-07-07,2024-07-06
CAR166,Mercedes,Compact,C-4036,2024-06-04,2025-06-04
CAR121,Toyota,Sedan,E-1227,2023-07-20,2024-07-19
CAR941,Honda,Sedan,E-1151,2023-04-29,2024-04-28
CAR705,Honda,Compact,B-4230,2024-02-26,2025-02-25
CAR617,BMW,Sports,B-1719,2024-08-13,2025-08-13
CAR983,BMW,Sedan,F-9524,2024-02-24,2025-02-23
CAR191,BMW,SUV,D-3701,2024-05-24,2025-05-24
CAR711,Audi,Luxury,C-7897,2023-10-18,2024-10-17
CAR273,Toyota,Luxury,E-7539,2023-09-17,2024-09-16
CAR202,Honda,Sports,E-6366,2023-08-17,2024-08-16
CAR999,Honda,Compact,A-6841,2023-05-20,2024-05-19
CAR960,Mercedes,SUV,C-4302,2024-03-26,2025-03-26
CAR852,BMW,Luxury,E-8730,2024-07-03,2025-07-03
CAR295,Mercedes,Compact,C-2660,2023-08-26,2024-08-25
CAR747,BMW,SUV,D-3084,2022-12-12,2023-12-12
CAR843,Honda,Compact,F-4240,2023-04-25,2024-04-24
CAR178,Mercedes,Sedan,E-6520,2024-08-30,2025-08-30
CAR414,Honda,Luxury,C-2367,2023-03-08,2024-03-07
CAR281,Audi,Compact,E-1718,2024-05-29,2025-05-29
CAR467,Mercedes,SUV,D-6619,2023-12-10,2024-12-09
CAR910,Nissan,Compact,D-3647,2024-06-19,2025-06-19
CAR226,Mercedes,Compact,F-9492,2024-08-21,2025-08-21
CAR607,Mercedes,Compact,F-4280,2022-12-27,2023-12-27
CAR283,Honda,Sports,C-8565,2024-04-14,2025-04-14
CAR120,Honda,Compact,E-1090,2024-03-19,2025-03-19
CAR487,Honda,Luxury,F-5221,2023-01-22,2024-01-22
CAR419,Nissan,Luxury,F-8017,2022-12-30,2023-12-30
CAR799,Honda,Sedan,F-1396,2023-10-02,2024-10-01
CAR162,Audi,SUV,A-1383,2024-08-13,2025-08-13
CAR965,BMW,Compact,D-9961,2023-05-14,2024-05-13
CAR383,Toyota,SUV,A-4621,2024-03-24,2025-03-24
CAR678,Audi,Sports,C-9452,2024-03-12,2025-03-12
CAR377,BMW,SUV,F-4943,2023-05-31,2024-05-30
CAR225,Toyota,Compact,C-3983,2024-03-08,2025-03-08
CAR483,Toyota,Sports,B-8342,2023-06-15,2024-06-14
CAR331,Mercedes,Sports,B-1216,2023-09-05,2024-09-04
CAR591,Mercedes,Sports,F-5213,2023-07-31,2024-07-30
CAR738,Honda,Sports,E-9553,2024-02-20,2025-02-19
CAR958,Honda,SUV,B-1370,2023-03-16,2024-03-15
CAR141,Toyota,Luxury,A-5189,2023-04-23,2024-04-22
CAR489,Mercedes,Sports,B-7383,2024-08-28,2025-08-28
CAR262,Honda,Sports,C-3141,2024-05-21,2025-05-21
CAR139,Toyota,Compact,E-6099,2022-12-21,2023-12-21
CAR181,Nissan,SUV,B-4267,2023-02-28,2024-02-28
CAR234,Mercedes,Sedan,A-7438,2023-03-09,2024-03-08
CAR834,Toyota,SUV,E-6158,2023-05-19,2024-05-18
CAR950,Mercedes,Compact,E-8762,2023-06-26,2024-06-25
CAR520,Audi,Compact,D-1187,2023-09-26,2024-09-25
CAR194,Mercedes,SUV,F-7559,2023-11-28,2024-11-27
CAR642,Mercedes,Sports,E-6235,2024-02-13,2025-02-12
CAR756,BMW,Compact,C-6363,2023-01-09,2024-01-09
CAR567,Audi,SUV,B-9977,2023-10-18,2024-10-17
CAR598,BMW,Sedan,F-5006,2024-05-13,2025-05-13
CAR377,Audi,Luxury,C-1899,2023-11-20,2024-11-19
CAR240,Toyota,Compact,A-8426,2024-09-05,2025-09-05
CAR448,Mercedes,Compact,A-4570,2023-10-06,2024-10-05
CAR848,BMW,Sports,B-2444,2024-04-08,2025-04-08
CAR121,Audi,Compact,F-2114,2024-09-22,2025-09-22
CAR901,BMW,Luxury,A-4466,2024-05-08,2025-05-08
CAR105,Nissan,Luxury,F-2407,2023-06-25,2024-06-24
CAR918,Honda,SUV,F-1561,2023-12-06,2024-12-05
CAR627,Nissan,Luxury,A-8424,2023-03-04,2024-03-03
CAR347,Nissan,Sports,A-8930,2023-05-30,2024-05-29
CAR389,Audi,SUV,D-8891,2023-04-17,2024-04-16
CAR155,Toyota,Luxury,C-3538,2022-12-22,2023-12-22
CAR620,Honda,Luxury,F-1814,2023-09-19,2024-09-18
CAR466,Honda,Compact,F-7867,2024-05-12,2025-05-12
CAR835,Audi,Sports,F-7990,2024-02-17,2025-02-16
CAR725,Nissan,SUV,C-3284,2024-01-15,2025-01-14
CAR195,Honda,Compact,F-7010,2023-10-16,2024-10-15
CAR190,Mercedes,Luxury,B-9540,2024-03-14,2025-03-14
CAR294,Honda,Luxury,C-8745,2023-04-25,2024-04-24
CAR243,Honda,Sports,D-2458,2023-10-11,2024-10-10
CAR315,Honda,Compact,C-9245,2023-10-09,2024-10-08
CAR715,Audi,SUV,F-4332,2024-07-31,2025-07-31
CAR337,Toyota,SUV,D-1028,2023-12-16,2024-12-15
CAR619,Mercedes,Sedan,B-2363,2022-11-19,2023-11-19
CAR131,Nissan,Compact,E-7151,2024-07-29,2025-07-29
CAR590,Audi,SUV,E-7858,2023-04-27,2024-04-26
CAR595,Honda,Sedan,F-9039,2023-03-08,2024-03-07
CAR772,Toyota,Sedan,E-8163,2023-03-30,2024-03-29
CAR798,Toyota,Sedan,F-4763,2023-05-06,2024-05-05
CAR649,Mercedes,Sedan,C-3006,2024-02-26,2025-02-25
CAR292,Nissan,SUV,D-5713,2024-09-19,2025-09-19
CAR952,Nissan,Compact,A-8693,2024-07-24,2025-07-24
CAR903,Mercedes,Sedan,C-6436,2023-05-16,2024-05-15
CAR250,Honda,Sports,A-4754,2024-07-26,2025-07-26
CAR877,Audi,Compact,E-5159,2023-11-24,2024-11-23
CAR192,Nissan,Luxury,C-5079,2024-10-21,2025-10-21
CAR951,Toyota,Luxury,B-7205,2023-09-05,2024-09-04
CAR973,Mercedes,Sports,D-9723,2024-06-02,2025-06-02
CAR895,Mercedes,Sports,E-3708,2023-12-25,2024-12-24
CAR690,Audi,Sedan,C-9222,2023-04-20,2024-04-19
CAR901,Toyota,Compact,F-4355,2024-02-28,2025-02-27
CAR852,Nissan,SUV,C-4151,2023-01-30,2024-01-30
CAR261,BMW,Compact,C-1375,2023-03-18,2024-03-17
CAR687,Audi,SUV,E-9389,2023-02-04,2024-02-04
CAR603,Toyota,Sedan,D-1800,2024-07-19,2025-07-19
CAR630,Honda,Sedan,A-3145,2024-01-17,2025-01-16
CAR306,Honda,Compact,D-8710,2023-08-24,2024-08-23
CAR319,Toyota,SUV,B-5107,2024-10-07,2025-10-07
CAR710,Nissan,Compact,A-2517,2024-02-14,2025-02-13
CAR116,Honda,Luxury,A-6911,2024-09-18,2025-09-18
CAR148,Nissan,SUV,D-8276,2023-08-08,2024-08-07
CAR847,Nissan,Sports,D-5842,2023-07-13,2024-07-12
CAR872,Mercedes,Luxury,E-1084,2024-03-08,2025-03-08
CAR135,Honda,Sports,E-2854,2023-02-24,2024-02-24
CAR218,Mercedes,Sports,E-1856,2023-10-11,2024-10-10
CAR366,Mercedes,Luxury,C-5933,2024-05-30,2025-05-30
CAR602,Honda,Sedan,F-1406,2023-03-28,2024-03-27
CAR903,Honda,SUV,D-9325,2024-09-22,2025-09-22
CAR128,Toyota,Sedan,F-2099,2023-03-15,2024-03-14
CAR713,Honda,Compact,D-8708,2024-02-07,2025-02-06
CAR260,BMW,Compact,C-8507,2024-03-17,2025-03-17
CAR369,Nissan,Sedan,A-1925,2023-04-25,2024-04-24
CAR186,Toyota,SUV,B-7081,2023-09-09,2024-09-08
CAR749,Honda,Compact,B-1445,2024-08-13,2025-08-13
CAR410,Toyota,Compact,A-8698,2023-03-24,2024-03-23
CAR390,Mercedes,Sports,D-5343,2023-06-08,2024-06-07
CAR804,Toyota,Sports,F-5002,2023-01-06,2024-01-06
CAR509,Toyota,Sports,A-9927,2024-03-04,2025-03-04
CAR608,Nissan,SUV,B-4953,2024-10-08,2025-10-08
CAR307,Honda,Sports,F-6981,2023-07-20,2024-07-19
CAR502,Toyota,Luxury,F-6580,2024-07-08,2025-07-08
CAR339,Nissan,Sports,E-2837,2023-06-10,2024-06-09
CAR366,Honda,Luxury,C-9744,2023-02-11,2024-02-11
CAR449,Honda,Luxury,C-5374,2024-11-02,2025-11-02
CAR799,Mercedes,Sports,B-8046,2024-10-27,2025-10-27
CAR948,Mercedes,Sports,A-4611,2024-06-21,2025-06-21
CAR830,Toyota,Compact,D-9583,2024-05-19,2025-05-19
CAR806,Honda,Sedan,D-1655,2024-01-22,2025-01-21
CAR446,Nissan,Compact,A-3571,2023-07-22,2024-07-21
CAR266,Nissan,Sports,A-2842,2024-09-05,2025-09-05
CAR875,Nissan,SUV,E-7957,2024-10-17,2025-10-17
CAR849,Mercedes,Sedan,D-7340,2024-10-11,2025-10-11
CAR739,Nissan,Sedan,F-7684,2023-06-10,2024-06-09
CAR660,Toyota,Luxury,C-5112,2024-04-08,2025-04-08
CAR953,BMW,SUV,D-2699,2024-03-09,2025-03-09
CAR110,Mercedes,SUV,E-9760,2022-11-25,2023-11-25
CAR494,Audi,Compact,F-8721,2024-10-31,2025-10-31
CAR726,Nissan,Sports,F-8389,2023-05-16,2024-05-15
CAR639,Audi,Sports,F-1418,2023-11-28,2024-11-27
CAR461,BMW,Compact,A-1370,2023-05-01,2024-04-30
CAR931,Audi,Compact,C-9242,2023-08-23,2024-08-22
CAR547,Toyota,SUV,A-5413,2024-10-08,2025-10-08
CAR182,Toyota,Sedan,F-2008,2023-10-20,2024-10-19
CAR936,Toyota,Sports,E-6152,2024-08-29,2025-08-29
CAR915,BMW,Compact,D-1694,2023-01-06,2024-01-06
CAR291,Mercedes,SUV,B-2371,2024-09-25,2025-09-25
CAR697,Honda,Sports,C-7224,2024-02-05,2025-02-04
CAR947,Nissan,Sedan,F-7667,2024-01-15,2025-01-14
CAR482,Nissan,Sports,A-3338,2023-11-01,2024-10-31
CAR352,Audi,Luxury,B-3939,2024-07-17,2025-07-17
CAR648,Honda,Sports,C-3006,2023-04-07,2024-04-06
CAR744,Mercedes,Sedan,E-2769,2023-08-22,2024-08-21
CAR696,Toyota,Sedan,B-3007,2023-10-28,2024-10-27
CAR684,BMW,Luxury,E-2202,2023-11-11,2024-11-10
CAR677,Nissan,Sedan,B-9676,2024-09-27,2025-09-27
CAR146,Toyota,Sports,E-1138,2023-05-29,2024-05-28
CAR921,Honda,Luxury,E-6313,2024-07-13,2025-07-13
CAR850,Audi,Luxury,E-6254,2023-02-12,2024-02-12
CAR753,BMW,Compact,B-5739,2023-07-29,2024-07-28
CAR985,BMW,Compact,F-8718,2024-06-10,2025-06-10
CAR234,Audi,SUV,E-1106,2024-10-09,2025-10-09
CAR488,Audi,SUV,A-9715,2024-02-03,2025-02-02
CAR212,Toyota,Luxury,B-7292,2024-06-23,2025-06-23
CAR329,Honda,Luxury,F-4780,2024-03-08,2025-03-08
CAR535,BMW,SUV,F-8199,2022-11-25,2023-11-25
CAR118,Mercedes,Compact,C-4978,2023-02-16,2024-02-16
CAR395,Toyota,Compact,C-8267,2023-04-14,2024-04-13
CAR110,Mercedes,Sedan,D-7202,2023-03-25,2024-03-24
CAR157,Toyota,Compact,F-2834,2023-02-10,2024-02-10
CAR928,Mercedes,SUV,C-1507,2022-12-06,2023-12-06
CAR364,Honda,Compact,A-7722,2024-07-15,2025-07-15
CAR252,BMW,Sports,B-7023,2024-03-19,2025-03-19
CAR585,Nissan,SUV,D-7954,2022-12-04,2023-12-04
CAR962,Nissan,Sports,F-2391,2024-05-26,2025-05-26
CAR658,Mercedes,Sedan,D-4281,2023-02-26,2024-02-26
CAR565,Honda,Luxury,A-6446,2024-09-20,2025-09-20
CAR802,Toyota,Sedan,C-7190,2023-10-09,2024-10-08
CAR650,BMW,Luxury,B-9241,2024-06-28,2025-06-28
CAR109,Toyota,SUV,B-7234,2024-09-26,2025-09-26
CAR457,Audi,Luxury,D-1116,2024-01-31,2025-01-30
CAR727,BMW,Compact,B-3693,2024-07-24,2025-07-24
CAR397,Honda,SUV,C-6834,2023-09-03,2024-09-02
CAR587,BMW,Sports,E-7549,2023-06-05,2024-06-04
CAR372,Honda,Compact,A-4698,2023-01-19,2024-01-19
CAR522,BMW,Sedan,D-2548,2024-07-07,2025-07-07
CAR517,Audi,Luxury,E-5131,2023-09-14,2024-09-13
CAR817,Honda,Sports,E-9758,2023-05-03,2024-05-02
CAR368,Nissan,Sports,E-8116,2022-12-16,2023-12-16
CAR818,Honda,Compact,E-3146,2024-01-29,2025-01-28
CAR610,Audi,SUV,C-4027,2023-12-01,2024-11-30
CAR236,Honda,Luxury,C-2306,2024-03-19,2025-03-19
CAR926,Toyota,Sedan,E-3902,2022-12-12,2023-12-12
CAR643,Audi,Compact,F-6573,2023-08-31,2024-08-30
CAR886,Audi,Sports,C-3319,2022-12-09,2023-12-09
CAR957,Honda,Compact,F-8738,2023-08-21,2024-08-20
CAR375,Mercedes,Luxury,C-4448,2022-11-26,2023-11-26
CAR122,Audi,SUV,F-2960,2023-02-14,2024-02-14
CAR559,Mercedes,Sedan,E-8952,2023-03-07,2024-03-06
CAR420,Nissan,Sports,C-3033,2024-05-16,2025-05-16
CAR468,Toyota,Sedan,B-9006,2023-06-12,2024-06-11
CAR272,Nissan,Compact,A-5585,2024-10-02,2025-10-02
CAR140,Honda,Compact,A-8166,2024-01-14,2025-01-13
CAR742,Mercedes,Sedan,C-8329,2023-05-22,2024-05-21
CAR522,Mercedes,Sports,E-6985,2023-08-27,2024-08-26
CAR564,Mercedes,SUV,A-1392,2024-01-10,2025-01-09
CAR489,Audi,SUV,E-5022,2022-12-11,2023-12-11
CAR278,Nissan,Sedan,D-2854,2023-01-07,2024-01-07
CAR948,BMW,Compact,B-7870,2023-02-17,2024-02-17
CAR862,Mercedes,Sedan,F-5744,2024-07-03,2025-07-03
CAR983,Audi,Sedan,E-7080,2023-12-07,2024-12-06
CAR913,BMW,SUV,F-7422,2023-03-26,2024-03-25
CAR950,Audi,Sports,B-9312,2022-11-12,2023-11-12
CAR624,BMW,Compact,A-9633,2023-05-26,2024-05-25
CAR634,Audi,Sports,B-4188,2023-11-19,2024-11-18
CAR940,Toyota,Luxury,D-5650,2023-06-05,2024-06-04
CAR562,Toyota,Sports,B-1733,2024-01-10,2025-01-09
CAR659,Honda,Luxury,E-6171,2022-12-14,2023-12-14
CAR996,Audi,SUV,E-5171,2024-06-30,2025-06-30
CAR108,BMW,SUV,F-9859,2024-02-21,2025-02-20
CAR127,Nissan,Luxury,B-9692,2024-07-05,2025-07-05
CAR720,Nissan,Luxury,B-5391,2024-10-05,2025-10-05
CAR384,Mercedes,Luxury,D-6718,2024-07-23,2025-07-23
CAR454,Toyota,SUV,F-8588,2023-02-27,2024-02-27
CAR433,Toyota,Sedan,F-1186,2024-09-28,2025-09-28
CAR311,Mercedes,Sedan,D-8822,2023-10-19,2024-10-18
CAR488,Nissan,Luxury,B-6590,2023-01-04,2024-01-04
CAR199,Mercedes,Compact,B-1186,2024-04-16,2025-04-16
CAR666,BMW,Sports,C-7500,2023-10-10,2024-10-09
CAR953,BMW,Luxury,F-8620,2023-03-24,2024-03-23
CAR423,BMW,Compact,B-8115,2023-08-05,2024-08-04
CAR465,Toyota,Luxury,B-9762,2023-05-28,2024-05-27
CAR858,Honda,Luxury,A-8079,2023-06-09,2024-06-08
CAR902,Audi,Luxury,F-9954,2023-03-04,2024-03-03
CAR154,Audi,Compact,D-7441,2024-10-08,2025-10-08
CAR904,Toyota,Sports,E-6895,2023-07-22,2024-07-21
CAR111,Mercedes,Luxury,C-7922,2023-09-06,2024-09-05
CAR167,Honda,Sedan,A-1865,2022-11-14,2023-11-14
CAR974,Nissan,Sedan,F-2372,2024-06-16,2025-06-16
CAR449,Audi,Sports,C-4001,2024-10-16,2025-10-16
CAR365,Honda,SUV,E-3974,2023-04-13,2024-04-12
CAR501,Honda,SUV,D-1472,2024-09-29,2025-09-29
CAR213,BMW,SUV,D-2724,2023-07-16,2024-07-15
CAR263,Nissan,Sports,B-4246,2024-06-06,2025-06-06
CAR712,BMW,Compact,B-5769,2024-05-17,2025-05-17
CAR224,Honda,Sports,E-7386,2023-10-29,2024-10-28
CAR645,Toyota,Sports,A-4458,2023-02-12,2024-02-12
CAR100,BMW,Compact,B-9917,2023-04-16,2024-04-15
CAR172,Mercedes,SUV,C-2822,2022-12-27,2023-12-27
CAR186,Nissan,Luxury,A-8214,2023-01-07,2024-01-07
CAR806,BMW,Compact,E-9764,2023-09-30,2024-09-29
CAR904,Audi,Sedan,F-9006,2023-12-22,2024-12-21
CAR646,Audi,Sports,A-5167,2024-10-27,2025-10-27
CAR685,BMW,Sedan,B-8158,2023-02-12,2024-02-12
CAR334,BMW,Compact,A-5586,2023-11-17,2024-11-16
CAR897,Audi,Compact,E-3897,2023-05-30,2024-05-29
CAR748,BMW,Sports,D-3136,2023-12-27,2024-12-26
CAR426,Toyota,Sedan,C-9948,2023-12-26,2024-12-25
CAR167,Mercedes,Luxury,E-6315,2023-02-11,2024-02-11
CAR575,Nissan,Sedan,F-4271,2023-12-08,2024-12-07
CAR603,Audi,Luxury,D-4374,2023-05-14,2024-05-13
CAR950,Honda,Compact,A-8223,2022-12-29,2023-12-29
CAR201,Nissan,Compact,F-3061,2024-01-10,2025-01-09
CAR771,BMW,Sports,F-6315,2023-10-21,2024-10-20
CAR953,Honda,Sports,D-1233,2023-04-10,2024-04-09
CAR970,Mercedes,Luxury,C-8120,2024-04-21,2025-04-21
CAR796,Toyota,SUV,A-7567,2023-02-16,2024-02-16
CAR300,Toyota,Luxury,E-9946,2023-03-04,2024-03-03
