CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR617,Mercedes,Compact,B-2161,2024-07-30,2025-07-30
CAR207,Honda,Luxury,E-3118,2023-04-15,2024-04-14
CAR567,BMW,Compact,D-6497,2023-10-28,2024-10-27
CAR193,Honda,Sports,C-2847,2023-02-18,2024-02-18
CAR683,Toyota,Sedan,F-1365,2023-04-03,2024-04-02
CAR196,Nissan,Sports,D-7662,2023-01-25,2024-01-25
CAR800,BMW,SUV,D-1626,2023-03-12,2024-03-11
CAR698,Audi,Sedan,E-8844,2023-04-20,2024-04-19
CAR808,BMW,SUV,E-9727,2023-04-18,2024-04-17
CAR329,Mercedes,Compact,E-8872,2024-09-22,2025-09-22
CAR424,BMW,Sedan,D-6529,2023-08-13,2024-08-12
CAR901,Nissan,Sedan,B-3046,2023-08-18,2024-08-17
CAR747,Nissan,Sedan,F-2363,2024-08-28,2025-08-28
CAR385,Mercedes,Compact,D-4769,2024-04-19,2025-04-19
CAR992,Audi,Sports,A-8383,2022-11-14,2023-11-14
CAR158,Mercedes,SUV,D-9463,2023-02-14,2024-02-14
CAR505,BMW,SUV,B-6701,2024-09-04,2025-09-04
CAR142,Audi,Compact,E-8900,2024-11-02,2025-11-02
CAR752,BMW,Sedan,F-5132,2024-03-24,2025-03-24
CAR258,Audi,SUV,F-1712,2023-12-13,2024-12-12
CAR819,Mercedes,Compact,E-9626,2023-05-29,2024-05-28
CAR872,BMW,Luxury,D-8471,2023-04-02,2024-04-01
CAR964,Mercedes,Sedan,A-1442,2024-07-26,2025-07-26
CAR121,BMW,Luxury,A-7335,2024-07-07,2025-07-07
CAR479,Nissan,SUV,B-2333,2024-02-09,2025-02-08
CAR986,Toyota,Sedan,C-9681,2023-09-04,2024-09-03
CAR623,Toyota,SUV,B-3056,2023-11-06,2024-11-05
CAR816,Mercedes,Sports,C-4186,2024-09-24,2025-09-24
CAR567,BMW,Sedan,B-7393,2023-10-08,2024-10-07
CAR855,Mercedes,Sports,A-6279,2024-07-25,2025-07-25
CAR800,Mercedes,SUV,C-9741,2024-04-01,2025-04-01
CAR323,Toyota,SUV,F-9861,2024-10-15,2025-10-15
CAR937,Mercedes,Luxury,D-3493,2024-10-11,2025-10-11
CAR754,Mercedes,Sports,A-7303,2022-12-25,2023-12-25
CAR714,Mercedes,Sports,E-1899,2023-02-28,2024-02-28
CAR752,Mercedes,SUV,C-9737,2022-12-25,2023-12-25
CAR401,Nissan,Sedan,A-4717,2023-08-04,2024-08-03
CAR827,Honda,Compact,A-3487,2023-07-31,2024-07-30
CAR618,Nissan,SUV,B-4448,2024-09-11,2025-09-11
CAR702,Toyota,SUV,C-4128,2024-10-20,2025-10-20
CAR575,Toyota,Compact,E-3991,2022-11-22,2023-11-22
CAR813,BMW,Sedan,C-4663,2024-09-18,2025-09-18
CAR391,Nissan,Luxury,C-1280,2023-09-29,2024-09-28
CAR314,Honda,SUV,F-5344,2023-07-22,2024-07-21
CAR371,Nissan,Luxury,D-6567,2024-03-31,2025-03-31
CAR490,Honda,Sedan,C-4428,2023-06-22,2024-06-21
CAR630,Toyota,Sports,A-3727,2023-01-26,2024-01-26
CAR327,Nissan,SUV,A-1340,2023-04-27,2024-04-26
CAR756,Toyota,Compact,E-5566,2023-04-11,2024-04-10
CAR661,Audi,Compact,F-9377,2023-01-26,2024-01-26
CAR950,Nissan,Luxury,D-2773,2024-07-20,2025-07-20
CAR212,Mercedes,Sports,C-5167,2024-08-03,2025-08-03
CAR216,Audi,Luxury,A-3026,2024-08-16,2025-08-16
CAR166,Honda,Sedan,B-9099,2024-06-11,2025-06-11
CAR777,Mercedes,Compact,F-7186,2024-02-22,2025-02-21
CAR649,Honda,Sports,F-9089,2023-08-15,2024-08-14
CAR246,BMW,SUV,A-9856,2023-11-17,2024-11-16
CAR810,Nissan,Compact,C-8953,2024-02-03,2025-02-02
CAR808,Audi,SUV,C-6186,2023-09-16,2024-09-15
CAR577,Honda,Sports,C-9283,2024-10-16,2025-10-16
CAR357,Mercedes,Luxury,E-5078,2024-07-25,2025-07-25
CAR957,BMW,Compact,F-6203,2024-10-16,2025-10-16
CAR480,Honda,SUV,F-6323,2023-10-18,2024-10-17
CAR403,Toyota,Sports,A-2492,2023-01-30,2024-01-30
CAR484,Audi,Luxury,D-1308,2023-04-08,2024-04-07
CAR262,Toyota,Sedan,B-8468,2023-03-11,2024-03-10
CAR811,BMW,Luxury,A-9289,2023-06-26,2024-06-25
CAR454,BMW,Sports,C-2353,2024-07-20,2025-07-20
CAR829,Mercedes,Compact,F-4129,2023-05-21,2024-05-20
CAR192,BMW,Sports,D-5119,2023-07-12,2024-07-11
CAR814,Nissan,SUV,A-6966,2022-11-28,2023-11-28
CAR452,Mercedes,Sports,D-9460,2022-12-14,2023-12-14
CAR935,BMW,Compact,D-3604,2023-01-01,2024-01-01
CAR883,Audi,Sports,E-6634,2024-02-05,2025-02-04
CAR982,BMW,Luxury,B-9492,2023-07-26,2024-07-25
CAR779,Audi,Sedan,F-8356,2024-08-22,2025-08-22
CAR343,Honda,SUV,B-7786,2023-10-26,2024-10-25
CAR582,BMW,Sedan,E-6479,2024-04-19,2025-04-19
CAR398,Mercedes,Luxury,A-7228,2023-10-09,2024-10-08
CAR973,Honda,Luxury,D-5172,2024-09-10,2025-09-10
CAR151,Toyota,Sedan,D-9911,2024-05-07,2025-05-07
CAR234,Nissan,Luxury,B-4994,2022-12-27,2023-12-27
CAR167,Mercedes,SUV,D-4786,2022-12-06,2023-12-06
CAR685,Mercedes,Compact,D-3990,2023-10-13,2024-10-12
CAR395,Audi,Sports,B-2197,2023-08-04,2024-08-03
CAR982,Toyota,Luxury,E-4935,2024-08-17,2025-08-17
CAR936,Audi,Sports,B-6803,2024-07-31,2025-07-31
CAR493,Toyota,Sedan,D-6377,2023-09-19,2024-09-18
CAR185,Toyota,Sports,F-1325,2023-02-10,2024-02-10
CAR630,Toyota,Sedan,E-1563,2023-04-28,2024-04-27
CAR869,Honda,Luxury,D-3675,2023-05-18,2024-05-17
CAR322,BMW,SUV,C-2896,2023-12-04,2024-12-03
CAR811,Mercedes,SUV,D-7093,2024-05-04,2025-05-04
CAR576,Nissan,Luxury,A-7108,2024-05-27,2025-05-27
CAR739,Mercedes,SUV,C-8528,2024-11-04,2025-11-04
CAR266,Honda,Compact,C-6412,2024-10-04,2025-10-04
CAR677,Audi,Compact,A-7857,2023-04-08,2024-04-07
CAR108,BMW,Sports,A-3937,2024-07-27,2025-07-27
CAR145,Honda,SUV,D-9602,2024-07-27,2025-07-27
CAR246,Mercedes,Compact,C-9176,2024-04-02,2025-04-02
CAR550,BMW,Sedan,A-3565,2023-01-26,2024-01-26
CAR956,Nissan,SUV,C-6283,2023-12-12,2024-12-11
CAR874,Nissan,SUV,E-8804,2024-08-28,2025-08-28
CAR372,Mercedes,Sedan,F-7557,2024-05-28,2025-05-28
CAR729,Nissan,Compact,D-2134,2023-06-08,2024-06-07
CAR540,Toyota,SUV,B-1263,2023-07-04,2024-07-03
CAR752,Mercedes,Sports,B-9405,2024-10-22,2025-10-22
CAR276,Toyota,SUV,B-2738,2024-04-16,2025-04-16
CAR390,Toyota,Luxury,C-9836,2024-09-05,2025-09-05
CAR946,BMW,Compact,E-7191,2024-01-29,2025-01-28
CAR353,Audi,Sedan,A-5279,2024-01-20,2025-01-19
CAR152,BMW,Sports,F-4654,2023-03-18,2024-03-17
CAR399,Toyota,SUV,F-3841,2024-08-25,2025-08-25
CAR357,Mercedes,Luxury,B-7382,2023-03-22,2024-03-21
CAR666,Toyota,Sports,F-6423,2023-08-04,2024-08-03
CAR236,Mercedes,Sports,C-5096,2023-05-11,2024-05-10
CAR887,BMW,Luxury,D-1780,2023-06-14,2024-06-13
CAR189,Toyota,SUV,D-4230,2023-06-03,2024-06-02
CAR506,Toyota,SUV,E-2898,2023-05-01,2024-04-30
CAR133,BMW,Sedan,E-7907,2023-01-03,2024-01-03
CAR496,Mercedes,Compact,E-5925,2023-05-30,2024-05-29
CAR460,Mercedes,Compact,F-7340,2023-10-12,2024-10-11
CAR797,Honda,SUV,D-5113,2024-10-09,2025-10-09
CAR452,Honda,Sports,C-7581,2024-05-02,2025-05-02
CAR871,Audi,Sedan,E-7042,2024-09-15,2025-09-15
CAR400,Toyota,SUV,C-6975,2023-01-31,2024-01-31
CAR822,BMW,Sedan,D-1941,2023-06-08,2024-06-07
CAR232,Honda,Sedan,D-6701,2022-12-27,2023-12-27
CAR634,Nissan,Sedan,A-6516,2023-10-10,2024-10-09
CAR463,Toyota,Compact,F-2576,2024-01-13,2025-01-12
CAR218,Audi,Sports,E-3961,2023-05-21,2024-05-20
CAR302,Toyota,Compact,B-8129,2023-04-20,2024-04-19
CAR356,Mercedes,Compact,C-7011,2024-09-15,2025-09-15
CAR547,Mercedes,Sports,D-5111,2024-05-31,2025-05-31
CAR391,Honda,Sports,D-5370,2024-03-25,2025-03-25
CAR818,Nissan,Compact,D-8271,2022-11-27,2023-11-27
CAR659,Toyota,SUV,C-3076,2023-09-18,2024-09-17
CAR696,Honda,SUV,B-1661,2024-06-10,2025-06-10
CAR889,Toyota,Compact,A-4031,2024-08-17,2025-08-17
CAR325,Nissan,Luxury,A-4403,2023-10-08,2024-10-07
CAR869,Audi,SUV,C-7520,2023-03-16,2024-03-15
CAR878,Audi,Sports,B-1025,2024-08-14,2025-08-14
CAR990,BMW,Sports,A-6223,2023-02-22,2024-02-22
CAR494,Audi,Compact,F-1733,2024-05-18,2025-05-18
CAR889,Toyota,SUV,B-8740,2024-07-09,2025-07-09
CAR855,Honda,SUV,D-7905,2023-07-11,2024-07-10
CAR650,Honda,SUV,F-1783,2024-04-24,2025-04-24
CAR156,Audi,Sedan,F-5883,2023-09-07,2024-09-06
CAR310,Toyota,SUV,B-4273,2023-11-08,2024-11-07
CAR400,BMW,Compact,F-8324,2023-06-26,2024-06-25
CAR341,Audi,Luxury,C-3050,2023-12-20,2024-12-19
CAR456,Nissan,Sedan,E-4962,2023-04-05,2024-04-04
CAR546,Audi,Sports,C-1426,2024-04-18,2025-04-18
CAR917,BMW,SUV,D-3826,2023-03-29,2024-03-28
CAR715,Mercedes,Sports,C-1203,2023-03-15,2024-03-14
CAR350,Mercedes,Sedan,E-8088,2024-09-17,2025-09-17
CAR510,Toyota,Luxury,D-3145,2023-07-22,2024-07-21
CAR951,Honda,Compact,E-7321,2024-08-13,2025-08-13
CAR931,Mercedes,Sedan,F-6307,2023-06-29,2024-06-28
CAR547,Mercedes,Luxury,E-4189,2024-10-22,2025-10-22
CAR285,Toyota,Sports,F-5748,2024-06-16,2025-06-16
CAR211,Nissan,Sports,F-5674,2024-06-10,2025-06-10
CAR253,Audi,Sedan,D-3019,2022-12-29,2023-12-29
CAR177,Mercedes,Compact,A-8477,2024-05-09,2025-05-09
CAR623,Honda,SUV,A-3922,2023-08-31,2024-08-30
CAR811,Nissan,Sports,F-5690,2022-11-09,2023-11-09
CAR171,Honda,Compact,C-5561,2023-05-27,2024-05-26
CAR803,Toyota,Compact,D-4649,2023-09-01,2024-08-31
CAR492,Honda,Luxury,C-7085,2024-10-09,2025-10-09
CAR657,Audi,Sedan,E-7014,2023-10-02,2024-10-01
CAR689,Toyota,SUV,D-1262,2024-06-05,2025-06-05
CAR558,Audi,Luxury,F-6489,2024-10-30,2025-10-30
CAR247,BMW,Sports,B-3940,2024-03-09,2025-03-09
CAR879,Nissan,Luxury,F-1315,2023-08-28,2024-08-27
CAR328,Toyota,Sedan,C-5938,2023-11-13,2024-11-12
CAR505,Audi,Sedan,F-1109,2023-03-21,2024-03-20
CAR520,Mercedes,Compact,B-7527,2024-07-15,2025-07-15
CAR283,Honda,Sports,C-5499,2023-08-12,2024-08-11
CAR252,BMW,Luxury,C-6409,2024-05-20,2025-05-20
CAR730,BMW,Compact,D-4065,2024-10-22,2025-10-22
CAR197,Nissan,Compact,B-6130,2023-06-07,2024-06-06
CAR398,Honda,SUV,F-5740,2024-07-11,2025-07-11
CAR871,Mercedes,Luxury,A-9152,2023-05-15,2024-05-14
CAR910,Audi,Luxury,D-7032,2024-11-03,2025-11-03
CAR304,Nissan,SUV,A-6870,2023-08-21,2024-08-20
CAR113,Nissan,Luxury,B-7546,2024-02-14,2025-02-13
CAR134,BMW,Luxury,B-8524,2023-04-26,2024-04-25
CAR368,Toyota,Compact,D-9205,2024-04-22,2025-04-22
CAR976,Mercedes,Luxury,C-5306,2024-02-07,2025-02-06
CAR195,Honda,Sports,B-2379,2024-09-13,2025-09-13
CAR383,Nissan,Compact,F-6957,2024-09-16,2025-09-16
CAR137,Audi,SUV,B-1672,2024-03-17,2025-03-17
CAR142,Mercedes,SUV,A-5368,2024-10-22,2025-10-22
CAR464,Nissan,Sedan,B-6681,2023-02-09,2024-02-09
CAR667,Honda,Sedan,E-9256,2024-08-21,2025-08-21
CAR591,Toyota,SUV,F-3147,2023-01-02,2024-01-02
CAR676,Toyota,Sports,D-4980,2023-12-31,2024-12-30
CAR548,BMW,Sedan,E-6109,2023-09-15,2024-09-14
CAR236,Audi,Sports,B-5022,2023-11-02,2024-11-01
CAR862,Audi,Compact,D-6368,2024-08-23,2025-08-23
CAR183,Mercedes,Compact,E-6740,2023-04-29,2024-04-28
CAR593,Honda,Compact,B-9123,2023-08-20,2024-08-19
CAR238,Honda,Luxury,F-1497,2023-09-27,2024-09-26
CAR263,Mercedes,Compact,B-4700,2023-09-18,2024-09-17
CAR117,Nissan,SUV,D-1150,2024-10-26,2025-10-26
CAR517,Toyota,SUV,D-8815,2023-07-27,2024-07-26
CAR696,Toyota,Luxury,A-7002,2022-12-05,2023-12-05
CAR811,Toyota,SUV,D-2384,2023-10-12,2024-10-11
CAR348,Mercedes,Sedan,E-2094,2023-03-28,2024-03-27
CAR356,Nissan,Luxury,C-2901,2022-11-11,2023-11-11
CAR714,Audi,Compact,C-7165,2024-04-20,2025-04-20
CAR366,BMW,Luxury,B-5277,2022-11-30,2023-11-30
CAR794,Toyota,Compact,D-2327,2023-11-27,2024-11-26
CAR646,Mercedes,Luxury,A-6309,2022-12-21,2023-12-21
CAR525,Nissan,Sedan,B-5250,2024-11-05,2025-11-05
CAR304,BMW,Sedan,D-9821,2024-10-09,2025-10-09
CAR385,BMW,SUV,D-1427,2023-03-08,2024-03-07
CAR976,Toyota,Compact,C-3233,2024-04-04,2025-04-04
CAR840,BMW,Luxury,D-5748,2023-11-08,2024-11-07
CAR267,Toyota,Luxury,E-6809,2024-03-04,2025-03-04
CAR265,Toyota,Compact,D-9378,2023-06-23,2024-06-22
CAR860,Audi,Sedan,C-1142,2023-04-10,2024-04-09
CAR849,Mercedes,Sedan,A-3634,2023-07-29,2024-07-28
CAR691,Toyota,Compact,F-5722,2023-09-29,2024-09-28
CAR282,Nissan,Compact,F-7159,2022-11-27,2023-11-27
CAR871,Honda,Compact,F-5528,2022-11-12,2023-11-12
CAR646,Mercedes,Sports,C-8201,2023-08-28,2024-08-27
CAR753,Honda,Sports,A-8938,2024-05-07,2025-05-07
CAR540,Audi,Luxury,E-7696,2023-03-06,2024-03-05
CAR222,Honda,SUV,E-7456,2023-11-26,2024-11-25
CAR342,Mercedes,Luxury,D-3822,2024-04-21,2025-04-21
CAR660,Mercedes,Sports,E-9228,2024-09-02,2025-09-02
CAR344,Audi,Compact,C-8581,2024-09-17,2025-09-17
CAR563,Nissan,Compact,D-4618,2024-02-19,2025-02-18
CAR947,Audi,Luxury,E-1653,2024-03-23,2025-03-23
CAR305,Mercedes,Sports,C-8372,2024-02-25,2025-02-24
CAR111,Honda,Sports,C-1361,2023-04-16,2024-04-15
CAR111,Audi,Compact,A-8502,2024-01-27,2025-01-26
CAR280,Audi,SUV,A-2501,2024-11-02,2025-11-02
CAR234,Honda,Compact,C-3383,2024-02-23,2025-02-22
CAR939,Honda,Sedan,F-4666,2023-07-28,2024-07-27
CAR804,Nissan,Luxury,E-7214,2023-05-21,2024-05-20
CAR769,Audi,Sports,E-7040,2023-11-13,2024-11-12
CAR253,Mercedes,SUV,E-2610,2024-09-06,2025-09-06
CAR872,Mercedes,Sports,D-2355,2023-02-13,2024-02-13
CAR746,BMW,SUV,E-8364,2023-03-29,2024-03-28
CAR753,Toyota,Sports,B-9284,2024-02-22,2025-02-21
CAR680,Honda,SUV,E-9559,2023-12-24,2024-12-23
CAR380,BMW,Luxury,E-7264,2023-11-11,2024-11-10
CAR875,Toyota,SUV,E-3329,2023-03-21,2024-03-20
CAR942,BMW,Luxury,C-9893,2024-07-04,2025-07-04
CAR856,Toyota,Sedan,B-1792,2024-03-21,2025-03-21
CAR953,Honda,SUV,D-5478,2023-05-27,2024-05-26
CAR962,BMW,Sedan,C-9729,2024-07-29,2025-07-29
CAR641,Mercedes,Sedan,A-5935,2024-09-30,2025-09-30
CAR447,BMW,Sports,D-6131,2024-08-12,2025-08-12
CAR254,BMW,Luxury,F-1905,2022-12-02,2023-12-02
CAR707,BMW,Sedan,F-6580,2024-01-08,2025-01-07
CAR115,Mercedes,Luxury,C-9428,2023-04-21,2024-04-20
CAR296,Audi,Luxury,A-2829,2023-01-10,2024-01-10
CAR835,Audi,Sedan,D-4198,2024-04-22,2025-04-22
CAR658,Honda,Sports,A-5834,2024-01-13,2025-01-12
CAR608,BMW,Luxury,D-5169,2023-04-20,2024-04-19
CAR288,Mercedes,Luxury,E-7328,2024-10-09,2025-10-09
CAR696,Toyota,Luxury,C-3961,2022-12-07,2023-12-07
CAR902,Toyota,SUV,B-2017,2023-02-09,2024-02-09
CAR632,Toyota,Luxury,C-8597,2023-06-16,2024-06-15
CAR836,Mercedes,Sports,F-8188,2022-12-18,2023-12-18
CAR963,BMW,SUV,C-2534,2023-01-11,2024-01-11
CAR674,Audi,Compact,B-5256,2024-03-15,2025-03-15
CAR724,Mercedes,Sports,D-2068,2024-02-26,2025-02-25
CAR911,Mercedes,Sports,B-5999,2024-05-18,2025-05-18
CAR810,Honda,SUV,E-7588,2024-02-29,2025-02-28
CAR123,Toyota,Sports,C-2285,2023-09-07,2024-09-06
CAR516,Mercedes,Luxury,E-9758,2023-08-14,2024-08-13
CAR242,Nissan,SUV,D-6502,2022-11-12,2023-11-12
CAR627,Nissan,Sedan,F-8947,2023-12-15,2024-12-14
CAR749,Nissan,SUV,D-4193,2024-09-02,2025-09-02
CAR487,BMW,Compact,E-2410,2022-12-14,2023-12-14
CAR885,Nissan,Luxury,D-6862,2024-09-17,2025-09-17
CAR380,Honda,Compact,C-9586,2023-08-13,2024-08-12
CAR300,Mercedes,Sedan,C-2326,2023-06-03,2024-06-02
CAR619,Nissan,Sports,D-6829,2024-09-23,2025-09-23
CAR615,BMW,Sedan,B-1476,2023-09-07,2024-09-06
CAR560,Mercedes,Luxury,E-5599,2023-11-13,2024-11-12
CAR809,Honda,SUV,B-5359,2023-11-06,2024-11-05
CAR822,Honda,Sports,B-3852,2023-09-08,2024-09-07
CAR195,Nissan,Compact,E-1633,2023-08-20,2024-08-19
CAR567,Audi,Compact,D-9414,2024-02-12,2025-02-11
CAR233,Mercedes,Luxury,D-8629,2024-10-07,2025-10-07
CAR283,Toyota,Sedan,E-2201,2024-02-20,2025-02-19
CAR465,Honda,Sports,B-7456,2023-10-28,2024-10-27
CAR932,Mercedes,SUV,B-1829,2023-06-15,2024-06-14
CAR775,Audi,Sedan,D-2840,2024-05-05,2025-05-05
CAR294,Audi,Luxury,B-8897,2024-02-27,2025-02-26
CAR537,Audi,Sports,F-1743,2023-07-10,2024-07-09
CAR970,Audi,Luxury,C-6065,2023-11-07,2024-11-06
CAR732,BMW,Sports,B-8070,2024-01-27,2025-01-26
CAR603,Audi,Sports,B-3260,2024-08-10,2025-08-10
CAR106,Toyota,Luxury,F-3201,2023-12-14,2024-12-13
CAR965,Nissan,SUV,A-2341,2023-04-23,2024-04-22
CAR717,Honda,Compact,E-8261,2023-05-14,2024-05-13
CAR321,BMW,Compact,F-2079,2024-09-20,2025-09-20
CAR743,Mercedes,Sedan,E-1738,2023-09-27,2024-09-26
CAR273,Honda,Compact,D-1074,2024-10-16,2025-10-16
CAR723,Audi,Sports,E-5447,2024-08-29,2025-08-29
CAR122,Honda,Compact,A-3521,2023-06-17,2024-06-16
CAR451,Nissan,SUV,F-1510,2023-06-18,2024-06-17
CAR537,Toyota,Compact,C-5696,2024-09-21,2025-09-21
CAR152,Nissan,Compact,B-6663,2024-07-14,2025-07-14
CAR457,BMW,Luxury,C-7791,2024-09-02,2025-09-02
CAR981,Toyota,Sports,E-3984,2024-10-29,2025-10-29
CAR944,Honda,Sedan,E-5107,2024-10-06,2025-10-06
CAR700,Audi,Luxury,C-7957,2024-07-13,2025-07-13
CAR305,Mercedes,Luxury,F-6429,2024-03-04,2025-03-04
CAR517,Audi,Sedan,D-2090,2023-02-20,2024-02-20
CAR904,BMW,Sports,E-2288,2023-12-10,2024-12-09
CAR405,Nissan,SUV,A-7814,2024-10-23,2025-10-23
CAR142,BMW,Sports,B-5814,2024-03-05,2025-03-05
CAR250,Audi,SUV,E-6754,2024-09-22,2025-09-22
CAR189,Mercedes,Sedan,D-9666,2023-09-30,2024-09-29
CAR520,Mercedes,Luxury,F-4473,2022-11-10,2023-11-10
CAR131,Honda,Sedan,C-1318,2024-03-06,2025-03-06
CAR592,Honda,SUV,C-8051,2024-01-01,2024-12-31
CAR211,Honda,Luxury,E-2887,2022-11-13,2023-11-13
CAR362,Audi,SUV,B-3098,2024-04-07,2025-04-07
CAR130,Nissan,Sedan,A-5150,2024-02-19,2025-02-18
CAR734,Audi,Luxury,B-4027,2024-04-10,2025-04-10
CAR929,Nissan,Sedan,F-1714,2023-11-16,2024-11-15
CAR705,Mercedes,Compact,A-9580,2024-08-23,2025-08-23
CAR347,BMW,Sports,F-2883,2023-03-09,2024-03-08
CAR357,Honda,Sedan,A-5465,2024-03-27,2025-03-27
CAR577,Nissan,Sports,C-5223,2023-02-24,2024-02-24
CAR598,Toyota,Luxury,D-2502,2024-11-05,2025-11-05
CAR888,Mercedes,Compact,E-5054,2024-01-08,2025-01-07
CAR273,Mercedes,Sports,A-8541,2023-07-05,2024-07-04
CAR556,Toyota,Sports,D-9944,2024-07-03,2025-07-03
CAR706,Nissan,Luxury,A-1609,2023-10-16,2024-10-15
CAR794,Audi,Sedan,F-2236,2024-08-31,2025-08-31
CAR168,BMW,Compact,A-9453,2023-01-21,2024-01-21
CAR122,Mercedes,SUV,D-4928,2024-09-23,2025-09-23
CAR761,BMW,Sedan,E-6489,2024-05-07,2025-05-07
CAR206,Toyota,Luxury,D-5924,2022-11-14,2023-11-14
CAR508,Toyota,Compact,B-6928,2024-04-02,2025-04-02
CAR852,Mercedes,Sports,E-9254,2023-10-17,2024-10-16
CAR253,Toyota,Luxury,F-2793,2024-07-16,2025-07-16
CAR529,BMW,Luxury,D-5677,2024-09-09,2025-09-09
CAR879,Mercedes,Luxury,C-6297,2023-09-04,2024-09-03
CAR760,Nissan,Sports,F-1189,2023-07-13,2024-07-12
CAR637,Audi,Sports,E-7323,2023-07-12,2024-07-11
CAR441,Toyota,SUV,E-2644,2023-10-21,2024-10-20
CAR758,Mercedes,Sports,E-9316,2024-03-05,2025-03-05
CAR946,Mercedes,Sedan,E-9166,2023-04-01,2024-03-31
CAR404,Audi,Luxury,C-4273,2024-03-25,2025-03-25
CAR316,Mercedes,Compact,E-2896,2022-11-30,2023-11-30
CAR280,Nissan,Sports,A-4379,2023-04-20,2024-04-19
CAR177,BMW,SUV,A-6585,2023-06-15,2024-06-14
CAR451,Nissan,Sports,F-5370,2024-11-05,2025-11-05
CAR484,Nissan,Sedan,D-3522,2023-09-15,2024-09-14
CAR294,BMW,Compact,C-7277,2023-03-03,2024-03-02
CAR658,BMW,Compact,E-5787,2024-09-23,2025-09-23
CAR358,Mercedes,SUV,A-6302,2023-01-30,2024-01-30
CAR729,Nissan,Sedan,A-6172,2024-06-08,2025-06-08
CAR203,Nissan,Sedan,B-8093,2024-02-05,2025-02-04
CAR387,Audi,SUV,C-8440,2024-07-28,2025-07-28
CAR638,Audi,Compact,A-6018,2024-05-20,2025-05-20
CAR565,Audi,Sports,A-5213,2023-05-22,2024-05-21
CAR134,Mercedes,Sedan,E-7381,2024-09-15,2025-09-15
CAR395,Audi,Luxury,D-9345,2024-07-12,2025-07-12
CAR721,Mercedes,SUV,F-1576,2023-11-12,2024-11-11
CAR862,Mercedes,Sedan,E-1325,2024-07-26,2025-07-26
CAR495,Audi,Luxury,B-4732,2024-07-15,2025-07-15
CAR903,Mercedes,Compact,A-6269,2023-01-08,2024-01-08
CAR202,Audi,Sedan,D-4767,2024-02-23,2025-02-22
CAR814,BMW,Sports,B-8512,2024-02-12,2025-02-11
CAR489,Toyota,Luxury,E-5678,2024-01-13,2025-01-12
CAR888,Honda,Compact,D-5257,2023-10-09,2024-10-08
CAR208,Mercedes,Compact,B-3273,2023-01-23,2024-01-23
CAR591,Toyota,SUV,D-6207,2023-05-20,2024-05-19
CAR362,Honda,SUV,E-1429,2023-02-17,2024-02-17
CAR932,Nissan,SUV,C-3504,2024-07-03,2025-07-03
CAR620,Toyota,Luxury,D-4112,2023-05-15,2024-05-14
CAR686,Audi,Compact,D-8569,2024-03-26,2025-03-26
CAR494,Honda,SUV,B-6113,2022-11-20,2023-11-20
CAR474,Honda,Compact,A-7046,2023-05-03,2024-05-02
CAR207,Audi,Compact,B-7340,2024-05-16,2025-05-16
CAR422,Mercedes,Sedan,C-1129,2024-03-14,2025-03-14
CAR907,BMW,Sedan,B-7637,2023-04-21,2024-04-20
CAR532,Mercedes,Sedan,C-7279,2023-11-30,2024-11-29
CAR345,Nissan,Sports,E-1308,2023-05-09,2024-05-08
CAR886,Toyota,Sedan,F-2186,2024-08-06,2025-08-06
