CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR954,Toyota,Compact,B-9888,2024-05-12,2025-05-12
CAR817,Honda,Compact,E-2855,2022-11-29,2023-11-29
CAR112,Mercedes,Sports,C-7855,2024-05-28,2025-05-28
CAR410,Honda,Sedan,A-4814,2024-02-01,2025-01-31
CAR778,Audi,Sedan,F-1161,2024-01-21,2025-01-20
CAR459,Nissan,Luxury,C-8204,2024-10-09,2025-10-09
CAR320,Mercedes,Sports,C-8636,2023-02-18,2024-02-18
CAR851,Honda,Luxury,C-2295,2023-01-19,2024-01-19
CAR507,Nissan,Sedan,A-2391,2023-11-04,2024-11-03
CAR834,Mercedes,Sports,E-3015,2023-09-16,2024-09-15
CAR373,Audi,Sedan,D-3813,2024-06-29,2025-06-29
CAR236,BMW,SUV,B-2658,2024-05-16,2025-05-16
CAR102,BMW,Sedan,A-3741,2024-02-14,2025-02-13
CAR319,BMW,Sedan,B-6680,2024-09-14,2025-09-14
CAR435,Mercedes,Sports,A-9504,2023-03-20,2024-03-19
CAR908,BMW,Compact,A-6811,2023-10-27,2024-10-26
CAR388,BMW,Compact,D-4473,2022-11-28,2023-11-28
CAR775,Toyota,Sedan,D-4327,2024-03-28,2025-03-28
CAR764,BMW,Sedan,B-5621,2023-03-17,2024-03-16
CAR150,Mercedes,Luxury,D-5332,2023-10-09,2024-10-08
CAR568,Mercedes,Sports,C-1023,2023-09-11,2024-09-10
CAR356,Audi,Compact,D-8722,2024-06-14,2025-06-14
CAR990,Audi,Luxury,A-7337,2024-03-27,2025-03-27
CAR313,Mercedes,Sedan,D-7018,2023-06-18,2024-06-17
CAR590,BMW,SUV,A-6878,2024-05-31,2025-05-31
CAR560,BMW,Sedan,F-1294,2023-03-31,2024-03-30
CAR173,Audi,Luxury,F-4639,2023-03-29,2024-03-28
CAR194,Audi,Sedan,F-8997,2022-12-17,2023-12-17
CAR146,BMW,Compact,C-9816,2023-03-13,2024-03-12
CAR890,Nissan,SUV,D-9700,2023-08-24,2024-08-23
CAR523,Audi,Luxury,B-7777,2024-08-06,2025-08-06
CAR197,Nissan,Sedan,F-7402,2022-12-06,2023-12-06
CAR552,Nissan,Compact,D-7751,2023-11-16,2024-11-15
CAR598,Nissan,Luxury,A-3075,2023-04-21,2024-04-20
CAR980,Mercedes,SUV,C-9183,2024-02-23,2025-02-22
CAR165,BMW,SUV,A-4677,2023-06-27,2024-06-26
CAR764,Nissan,Sports,A-7702,2023-12-28,2024-12-27
CAR460,Nissan,Compact,D-5692,2023-07-21,2024-07-20
CAR581,Honda,Compact,E-2923,2024-07-10,2025-07-10
CAR770,Honda,Compact,E-9899,2024-04-30,2025-04-30
CAR243,BMW,Compact,A-2971,2023-09-29,2024-09-28
CAR234,Toyota,Compact,B-2790,2024-01-25,2025-01-24
CAR675,Nissan,Sports,E-5371,2024-03-04,2025-03-04
CAR168,Toyota,Sedan,A-5552,2023-07-22,2024-07-21
CAR607,Mercedes,Sports,D-9332,2023-04-12,2024-04-11
CAR842,Audi,Sedan,B-6625,2024-04-29,2025-04-29
CAR835,Toyota,Sedan,F-6867,2023-06-25,2024-06-24
CAR129,BMW,Sports,A-8718,2024-05-13,2025-05-13
CAR967,Honda,SUV,A-1972,2024-02-13,2025-02-12
CAR387,Audi,Sedan,B-3897,2023-10-24,2024-10-23
CAR824,Mercedes,Sports,C-6735,2024-10-05,2025-10-05
CAR975,BMW,Sedan,B-2972,2023-10-25,2024-10-24
CAR851,Audi,Luxury,C-4675,2023-04-25,2024-04-24
CAR233,Nissan,SUV,A-7073,2024-03-20,2025-03-20
CAR268,BMW,Sedan,F-8503,2022-12-14,2023-12-14
CAR684,Mercedes,Sports,C-6325,2024-07-27,2025-07-27
CAR293,BMW,Sedan,E-8195,2023-06-18,2024-06-17
CAR366,Audi,Compact,D-1067,2023-09-01,2024-08-31
CAR968,Mercedes,Sports,D-2197,2023-09-07,2024-09-06
CAR941,Mercedes,SUV,B-1866,2024-07-11,2025-07-11
CAR630,Toyota,Luxury,A-5589,2023-05-27,2024-05-26
CAR741,Audi,Luxury,B-1249,2024-06-06,2025-06-06
CAR945,Mercedes,Compact,E-7381,2024-05-20,2025-05-20
CAR646,Toyota,Compact,A-6550,2024-08-29,2025-08-29
CAR393,Toyota,Compact,F-5883,2023-06-24,2024-06-23
CAR116,BMW,Compact,D-5618,2024-02-01,2025-01-31
CAR580,Mercedes,Compact,A-9237,2024-06-14,2025-06-14
CAR570,Audi,Luxury,F-8785,2023-09-16,2024-09-15
CAR110,BMW,SUV,B-1038,2024-03-12,2025-03-12
CAR896,Audi,Compact,F-3774,2023-12-15,2024-12-14
CAR418,Nissan,SUV,D-7105,2023-11-12,2024-11-11
CAR286,Mercedes,SUV,B-8086,2024-06-13,2025-06-13
CAR940,Toyota,Sedan,C-6852,2023-02-03,2024-02-03
CAR711,Toyota,Luxury,D-8932,2023-07-15,2024-07-14
CAR719,Nissan,SUV,E-8720,2023-07-26,2024-07-25
CAR921,Nissan,Sedan,B-9682,2023-01-02,2024-01-02
CAR936,Nissan,Sports,D-6896,2023-01-04,2024-01-04
CAR752,Audi,Compact,D-6964,2024-05-28,2025-05-28
CAR271,BMW,Sports,F-6946,2023-07-22,2024-07-21
CAR319,Toyota,Compact,E-1936,2023-12-31,2024-12-30
CAR559,Toyota,Compact,E-4050,2024-10-07,2025-10-07
CAR362,Toyota,Compact,C-8197,2024-01-30,2025-01-29
CAR630,Mercedes,Sports,D-3240,2024-08-23,2025-08-23
CAR759,Audi,SUV,B-6740,2023-10-15,2024-10-14
CAR911,BMW,Sedan,F-1323,2023-11-05,2024-11-04
CAR136,Honda,Compact,D-1948,2023-12-18,2024-12-17
CAR167,Toyota,Sedan,B-9459,2024-01-22,2025-01-21
CAR596,Toyota,Compact,E-5873,2023-09-10,2024-09-09
CAR171,Audi,SUV,B-8515,2023-09-04,2024-09-03
CAR938,Honda,Compact,E-1774,2024-02-22,2025-02-21
CAR509,Mercedes,Sports,D-7231,2023-06-26,2024-06-25
CAR653,Toyota,Luxury,A-2774,2023-09-05,2024-09-04
CAR764,Nissan,SUV,A-6477,2024-06-07,2025-06-07
CAR300,Honda,Sports,F-5648,2024-10-15,2025-10-15
CAR882,Mercedes,Sedan,C-2711,2023-09-20,2024-09-19
CAR983,Honda,Sports,D-6125,2023-09-07,2024-09-06
CAR828,Audi,Sedan,A-6776,2024-06-16,2025-06-16
CAR243,Mercedes,SUV,D-6123,2022-11-28,2023-11-28
CAR304,Mercedes,Luxury,F-7657,2024-01-01,2024-12-31
CAR195,Audi,Luxury,B-9916,2023-12-17,2024-12-16
CAR427,Nissan,Sedan,F-5221,2023-10-10,2024-10-09
CAR105,Mercedes,Sports,D-9071,2023-05-15,2024-05-14
CAR443,Honda,Compact,B-1612,2024-03-24,2025-03-24
CAR135,Mercedes,Luxury,C-7229,2024-10-03,2025-10-03
CAR579,Toyota,SUV,B-8997,2022-12-11,2023-12-11
CAR501,Honda,Luxury,F-7079,2024-10-23,2025-10-23
CAR986,BMW,Luxury,A-1807,2023-01-08,2024-01-08
CAR340,Mercedes,Compact,B-5997,2023-02-05,2024-02-05
CAR371,Honda,Sports,F-1584,2022-11-10,2023-11-10
CAR576,Honda,SUV,B-1197,2024-07-26,2025-07-26
CAR624,Mercedes,Compact,F-1272,2023-05-12,2024-05-11
CAR844,BMW,Sedan,F-7427,2023-08-30,2024-08-29
CAR211,Toyota,SUV,E-9102,2024-03-19,2025-03-19
CAR267,Honda,Sports,E-1005,2023-07-10,2024-07-09
CAR314,Honda,Sedan,D-6671,2024-03-06,2025-03-06
CAR646,Audi,Compact,F-3218,2023-04-07,2024-04-06
CAR764,Nissan,Sports,A-5515,2024-04-27,2025-04-27
CAR858,Honda,SUV,A-1338,2023-10-25,2024-10-24
CAR250,Mercedes,Sedan,C-7870,2024-04-20,2025-04-20
CAR348,BMW,Sedan,B-3173,2024-07-20,2025-07-20
CAR207,Nissan,Sports,F-8161,2024-07-01,2025-07-01
CAR726,Mercedes,Luxury,E-3841,2023-12-21,2024-12-20
CAR388,Nissan,SUV,F-7964,2023-03-23,2024-03-22
CAR837,Honda,Sports,C-6453,2024-09-14,2025-09-14
CAR110,BMW,Sports,B-7977,2024-06-25,2025-06-25
CAR326,Toyota,Compact,E-9123,2024-09-26,2025-09-26
CAR644,Honda,Sedan,F-8610,2023-04-16,2024-04-15
CAR221,Mercedes,Sedan,D-1021,2024-01-17,2025-01-16
CAR840,Honda,Sports,E-8806,2022-12-10,2023-12-10
CAR215,Nissan,SUV,F-1293,2023-03-18,2024-03-17
CAR567,BMW,Sedan,B-7989,2023-09-26,2024-09-25
CAR359,Nissan,Sports,B-2065,2024-09-17,2025-09-17
CAR511,Toyota,Sports,D-7457,2024-02-08,2025-02-07
CAR688,Toyota,Luxury,E-7559,2024-08-17,2025-08-17
CAR705,Nissan,Sedan,A-3655,2024-04-12,2025-04-12
CAR647,Audi,SUV,B-4934,2023-11-07,2024-11-06
CAR802,Audi,Luxury,C-4918,2023-04-25,2024-04-24
CAR234,Toyota,SUV,F-4646,2022-11-16,2023-11-16
CAR176,Honda,SUV,F-4903,2024-09-25,2025-09-25
CAR992,Audi,Sports,A-4795,2024-05-02,2025-05-02
CAR740,Audi,SUV,F-3168,2024-08-21,2025-08-21
CAR672,Toyota,Sports,A-2595,2023-12-24,2024-12-23
CAR956,BMW,Compact,E-5762,2024-06-20,2025-06-20
CAR576,Audi,Compact,A-7535,2024-02-03,2025-02-02
CAR855,Honda,Sports,E-1120,2024-07-27,2025-07-27
CAR450,Nissan,Luxury,F-3803,2022-12-13,2023-12-13
CAR523,BMW,Compact,D-1381,2024-05-20,2025-05-20
CAR683,Nissan,Sedan,A-9374,2023-05-13,2024-05-12
CAR668,Nissan,Sports,F-4192,2023-01-01,2024-01-01
CAR953,Mercedes,Luxury,E-3320,2024-08-15,2025-08-15
CAR216,Mercedes,SUV,B-1240,2023-08-13,2024-08-12
CAR384,Honda,Luxury,C-8176,2023-05-03,2024-05-02
CAR933,Toyota,SUV,E-6830,2023-08-09,2024-08-08
CAR545,Audi,Luxury,E-5201,2024-08-02,2025-08-02
CAR266,Mercedes,Luxury,C-7034,2024-01-14,2025-01-13
CAR811,Audi,Sedan,B-3537,2023-11-26,2024-11-25
CAR201,Toyota,Sports,C-2498,2023-01-08,2024-01-08
CAR950,Mercedes,Sports,D-3563,2023-03-16,2024-03-15
CAR566,Honda,Sedan,E-1147,2024-01-24,2025-01-23
CAR692,Toyota,Sedan,F-3828,2023-09-29,2024-09-28
CAR138,Audi,SUV,F-8593,2023-02-02,2024-02-02
CAR644,Honda,Luxury,C-2002,2023-09-19,2024-09-18
CAR500,Honda,SUV,D-4885,2023-03-03,2024-03-02
CAR639,Nissan,Compact,A-6006,2024-04-22,2025-04-22
CAR300,BMW,SUV,C-1294,2023-04-03,2024-04-02
CAR851,Nissan,SUV,C-7672,2023-09-30,2024-09-29
CAR902,Audi,SUV,F-7573,2023-09-19,2024-09-18
CAR720,Mercedes,SUV,B-7177,2024-08-14,2025-08-14
CAR795,Audi,Luxury,A-3302,2023-05-24,2024-05-23
CAR697,Honda,SUV,D-9955,2024-08-16,2025-08-16
CAR212,Toyota,Sedan,F-1236,2023-12-25,2024-12-24
CAR159,Mercedes,Sedan,C-7261,2024-09-16,2025-09-16
CAR375,Toyota,Sports,A-4659,2023-07-28,2024-07-27
CAR219,Toyota,Sedan,F-2750,2023-06-13,2024-06-12
CAR140,BMW,Luxury,C-4335,2024-07-05,2025-07-05
CAR448,Honda,Sports,D-9586,2022-12-10,2023-12-10
CAR571,Toyota,Sports,C-6722,2023-04-08,2024-04-07
CAR106,BMW,SUV,F-6298,2024-08-04,2025-08-04
CAR834,Toyota,SUV,A-3062,2023-12-03,2024-12-02
CAR847,Mercedes,Luxury,C-4237,2023-05-26,2024-05-25
CAR554,Nissan,SUV,A-7240,2023-05-20,2024-05-19
CAR707,Audi,Sports,B-6947,2023-07-17,2024-07-16
CAR668,Audi,Sports,C-4607,2024-01-07,2025-01-06
CAR172,Nissan,SUV,B-8812,2024-06-23,2025-06-23
CAR452,BMW,Luxury,B-1670,2024-03-12,2025-03-12
CAR659,Audi,Sports,A-2176,2024-03-06,2025-03-06
CAR948,Audi,Sedan,A-4189,2023-09-02,2024-09-01
CAR284,Honda,SUV,B-4427,2023-03-22,2024-03-21
CAR214,Audi,Sedan,E-8577,2022-12-19,2023-12-19
CAR390,Nissan,SUV,F-5490,2023-03-30,2024-03-29
CAR679,Honda,SUV,A-1374,2023-09-05,2024-09-04
CAR357,BMW,Compact,A-7262,2023-07-21,2024-07-20
CAR681,Toyota,Luxury,D-1477,2023-01-22,2024-01-22
CAR856,BMW,Compact,A-5184,2024-05-08,2025-05-08
CAR720,BMW,SUV,B-8808,2023-04-05,2024-04-04
CAR378,Honda,Luxury,D-5657,2023-03-23,2024-03-22
CAR719,BMW,Luxury,C-4899,2023-09-30,2024-09-29
CAR471,Honda,Sports,C-5876,2024-09-15,2025-09-15
CAR240,BMW,SUV,F-1563,2024-10-13,2025-10-13
CAR237,Mercedes,Compact,A-9350,2023-05-18,2024-05-17
CAR244,BMW,SUV,A-3783,2023-04-12,2024-04-11
CAR182,Nissan,Sports,C-3607,2023-12-24,2024-12-23
CAR575,Toyota,Luxury,C-2477,2023-09-28,2024-09-27
CAR294,Mercedes,Compact,B-3497,2023-12-23,2024-12-22
CAR690,BMW,Sedan,D-8068,2023-10-30,2024-10-29
CAR696,Toyota,Sports,F-3868,2022-11-25,2023-11-25
CAR595,Mercedes,Sedan,C-2918,2022-12-21,2023-12-21
CAR462,Nissan,Sports,F-2385,2022-12-23,2023-12-23
CAR844,Nissan,Luxury,E-2510,2023-05-16,2024-05-15
CAR870,Mercedes,Luxury,B-8144,2023-10-20,2024-10-19
CAR977,Mercedes,Luxury,B-3360,2024-11-05,2025-11-05
CAR385,Honda,Sports,D-7043,2023-11-04,2024-11-03
CAR685,Honda,Sports,B-5842,2024-01-26,2025-01-25
CAR817,Honda,Sedan,D-9480,2024-06-03,2025-06-03
CAR769,Nissan,Compact,F-1406,2022-11-21,2023-11-21
CAR620,Toyota,Compact,B-3215,2023-07-21,2024-07-20
CAR385,Nissan,Luxury,C-9466,2024-01-09,2025-01-08
CAR890,Honda,Sports,C-5254,2024-02-28,2025-02-27
CAR624,Mercedes,Sports,B-7967,2023-03-08,2024-03-07
CAR475,Audi,Compact,C-1557,2024-01-30,2025-01-29
CAR703,Nissan,Sports,B-4289,2023-06-10,2024-06-09
CAR950,Honda,Compact,F-4014,2024-07-14,2025-07-14
CAR577,Mercedes,Luxury,E-9172,2024-05-17,2025-05-17
CAR953,Nissan,Luxury,A-6536,2022-11-30,2023-11-30
CAR724,Mercedes,Compact,E-1567,2023-03-08,2024-03-07
CAR840,Mercedes,Sedan,B-2275,2024-06-21,2025-06-21
CAR704,Toyota,Sports,E-7043,2023-07-16,2024-07-15
CAR825,Audi,Sports,D-5265,2023-11-12,2024-11-11
CAR159,Toyota,Luxury,E-7169,2024-08-29,2025-08-29
CAR866,Honda,Sports,A-8047,2024-03-20,2025-03-20
CAR475,BMW,Sedan,C-6363,2023-07-09,2024-07-08
CAR996,Mercedes,Compact,A-2521,2023-02-26,2024-02-26
CAR743,Honda,Sedan,B-8292,2023-03-29,2024-03-28
CAR468,Nissan,Compact,A-7522,2024-08-20,2025-08-20
CAR355,Mercedes,Luxury,F-3868,2023-05-14,2024-05-13
CAR123,Nissan,Compact,D-8919,2023-10-31,2024-10-30
CAR415,Honda,Luxury,F-6700,2023-12-28,2024-12-27
CAR292,Toyota,SUV,E-1106,2023-09-26,2024-09-25
CAR772,Toyota,Sedan,E-1457,2023-12-21,2024-12-20
CAR502,Nissan,Sports,A-5384,2024-04-24,2025-04-24
CAR860,Audi,SUV,B-1644,2024-03-11,2025-03-11
CAR620,Toyota,SUV,B-3897,2024-08-17,2025-08-17
CAR879,BMW,Sedan,D-3821,2024-04-15,2025-04-15
CAR557,Nissan,SUV,F-7004,2023-10-04,2024-10-03
CAR159,Mercedes,Luxury,D-7239,2024-04-09,2025-04-09
CAR238,BMW,Luxury,E-5848,2023-11-20,2024-11-19
CAR502,Nissan,Sedan,E-9488,2023-11-11,2024-11-10
CAR968,BMW,Luxury,C-5622,2023-11-25,2024-11-24
CAR841,Toyota,Compact,D-7962,2024-03-08,2025-03-08
CAR688,Mercedes,Sedan,D-4626,2023-10-22,2024-10-21
CAR382,Toyota,SUV,B-8802,2023-10-18,2024-10-17
CAR816,BMW,Sports,D-5089,2023-07-10,2024-07-09
CAR202,Audi,Luxury,B-3505,2024-01-23,2025-01-22
CAR777,BMW,Sports,F-2382,2023-10-26,2024-10-25
CAR831,Honda,Sports,A-9163,2022-12-22,2023-12-22
CAR132,Toyota,Compact,F-6063,2023-07-07,2024-07-06
CAR227,Toyota,Luxury,C-8202,2024-08-27,2025-08-27
CAR372,Toyota,SUV,C-9123,2024-01-06,2025-01-05
CAR689,Toyota,Sedan,D-6592,2024-07-01,2025-07-01
CAR468,Honda,Luxury,F-2656,2024-02-13,2025-02-12
CAR976,Toyota,Sedan,F-5535,2024-02-27,2025-02-26
CAR519,Toyota,Sports,C-8021,2023-12-23,2024-12-22
CAR690,BMW,Sedan,C-4662,2024-08-05,2025-08-05
CAR106,Mercedes,SUV,A-8040,2023-06-27,2024-06-26
CAR731,Toyota,Sedan,C-7847,2023-05-25,2024-05-24
CAR757,Mercedes,SUV,F-4742,2023-01-10,2024-01-10
CAR846,Toyota,Sports,A-6746,2023-07-31,2024-07-30
CAR785,Nissan,Compact,E-4325,2023-11-14,2024-11-13
CAR163,Toyota,Compact,A-2393,2023-10-29,2024-10-28
CAR603,Honda,Luxury,C-1223,2023-06-29,2024-06-28
CAR352,Nissan,Compact,D-7627,2022-12-17,2023-12-17
CAR655,Toyota,SUV,D-4009,2024-08-31,2025-08-31
CAR180,Mercedes,Sports,F-1386,2024-02-19,2025-02-18
CAR944,Nissan,Compact,E-8598,2024-07-26,2025-07-26
CAR120,Nissan,Compact,C-7074,2023-02-26,2024-02-26
CAR715,Honda,SUV,E-8804,2024-03-20,2025-03-20
CAR312,Nissan,SUV,D-2842,2024-09-05,2025-09-05
CAR505,Audi,SUV,E-6692,2024-06-17,2025-06-17
CAR262,Nissan,Sedan,B-7831,2023-09-12,2024-09-11
CAR902,Nissan,SUV,B-1967,2024-03-04,2025-03-04
CAR475,Honda,Luxury,B-2402,2023-02-01,2024-02-01
CAR160,Honda,SUV,C-3781,2023-11-04,2024-11-03
CAR925,Honda,Luxury,C-4393,2024-09-14,2025-09-14
CAR400,Mercedes,Compact,A-9286,2023-04-12,2024-04-11
CAR519,Honda,SUV,B-3590,2024-02-02,2025-02-01
CAR110,Toyota,Compact,F-4487,2023-03-02,2024-03-01
CAR550,Nissan,Sedan,A-1615,2023-11-04,2024-11-03
CAR709,Audi,Sedan,D-2111,2024-04-22,2025-04-22
CAR668,Honda,Sedan,C-7889,2022-12-09,2023-12-09
CAR285,Audi,Compact,F-8686,2023-03-19,2024-03-18
CAR118,Audi,SUV,B-8315,2022-12-09,2023-12-09
CAR368,BMW,Sedan,B-5089,2024-02-25,2025-02-24
CAR730,Mercedes,Compact,F-8834,2024-07-16,2025-07-16
CAR842,Honda,SUV,C-7428,2023-04-30,2024-04-29
CAR550,Audi,Sports,D-2320,2024-07-17,2025-07-17
CAR695,Toyota,Compact,C-2049,2023-07-31,2024-07-30
CAR683,Honda,Sports,B-2673,2024-04-05,2025-04-05
CAR594,Mercedes,SUV,D-3861,2023-02-04,2024-02-04
CAR624,Mercedes,Luxury,C-8912,2023-12-17,2024-12-16
CAR947,Honda,Compact,B-2174,2024-05-05,2025-05-05
CAR295,Audi,Compact,D-4487,2024-04-19,2025-04-19
CAR207,Mercedes,Luxury,D-6522,2023-06-14,2024-06-13
CAR127,BMW,SUV,E-1194,2023-09-03,2024-09-02
CAR824,Audi,Sports,E-1634,2023-01-29,2024-01-29
CAR320,Toyota,Luxury,B-2148,2022-11-10,2023-11-10
CAR294,Toyota,Sports,C-8648,2024-06-19,2025-06-19
CAR946,Toyota,SUV,E-1211,2023-08-06,2024-08-05
CAR297,Mercedes,Compact,E-5122,2023-12-07,2024-12-06
CAR636,Audi,Luxury,C-9329,2023-03-22,2024-03-21
CAR244,Mercedes,SUV,D-1195,2024-08-29,2025-08-29
CAR141,Nissan,Compact,C-8214,2023-01-19,2024-01-19
CAR675,Audi,Sports,E-4609,2023-05-05,2024-05-04
CAR906,Audi,SUV,F-8941,2022-11-10,2023-11-10
CAR963,Mercedes,SUV,A-5508,2023-02-08,2024-02-08
CAR499,BMW,SUV,E-7867,2023-03-24,2024-03-23
CAR883,Nissan,Luxury,F-4624,2023-11-10,2024-11-09
CAR125,Nissan,Luxury,B-4449,2023-01-06,2024-01-06
CAR913,Nissan,Sports,B-9023,2024-07-17,2025-07-17
CAR548,Honda,SUV,D-6396,2023-07-16,2024-07-15
CAR839,Nissan,Luxury,F-7783,2024-02-20,2025-02-19
CAR651,Toyota,Luxury,C-1459,2024-03-01,2025-03-01
CAR378,Honda,SUV,A-1051,2024-09-26,2025-09-26
CAR476,Audi,Compact,B-2209,2023-10-24,2024-10-23
CAR778,BMW,Sports,E-5733,2024-02-22,2025-02-21
CAR844,Toyota,SUV,A-9166,2024-10-21,2025-10-21
CAR270,Mercedes,Sports,E-5142,2024-03-02,2025-03-02
CAR133,Nissan,Luxury,C-4555,2024-08-05,2025-08-05
CAR735,BMW,Luxury,B-7523,2023-08-02,2024-08-01
CAR303,Toyota,Sports,B-8708,2024-05-13,2025-05-13
CAR697,Mercedes,Sports,F-7848,2024-02-06,2025-02-05
CAR437,Mercedes,Luxury,A-6282,2024-08-02,2025-08-02
CAR699,Nissan,Sedan,C-6030,2024-02-29,2025-02-28
CAR410,Toyota,Sedan,F-6789,2024-09-12,2025-09-12
CAR960,Audi,Sedan,D-8836,2024-07-14,2025-07-14
CAR630,Audi,Sedan,F-4618,2024-10-02,2025-10-02
CAR176,Mercedes,Compact,F-1604,2023-04-12,2024-04-11
CAR963,Toyota,SUV,E-6396,2023-10-19,2024-10-18
CAR545,Mercedes,Sedan,A-1096,2024-05-24,2025-05-24
CAR705,Audi,Sports,A-9947,2024-02-02,2025-02-01
CAR839,Honda,Sedan,F-1114,2024-10-27,2025-10-27
CAR565,Toyota,Luxury,F-6169,2024-04-25,2025-04-25
CAR290,BMW,Sedan,C-3790,2023-11-03,2024-11-02
CAR964,Mercedes,Compact,A-3559,2024-09-27,2025-09-27
CAR895,Audi,Sports,F-2750,2022-11-29,2023-11-29
CAR741,Honda,Compact,B-9912,2023-06-09,2024-06-08
CAR660,Mercedes,Sedan,B-4677,2024-05-03,2025-05-03
CAR687,BMW,Luxury,B-2606,2023-11-17,2024-11-16
CAR591,Mercedes,SUV,D-4134,2024-10-03,2025-10-03
CAR953,Mercedes,Luxury,A-6003,2023-03-21,2024-03-20
CAR518,Mercedes,Sedan,D-1840,2022-12-10,2023-12-10
CAR947,Audi,Luxury,D-2984,2023-01-19,2024-01-19
CAR802,BMW,Luxury,C-2787,2023-08-30,2024-08-29
CAR981,Toyota,Sports,B-7195,2023-09-19,2024-09-18
CAR698,Toyota,Sports,A-7264,2024-02-20,2025-02-19
CAR666,Honda,SUV,B-1206,2023-11-13,2024-11-12
CAR572,Toyota,Compact,E-3846,2023-07-19,2024-07-18
CAR678,Honda,Compact,B-7682,2024-10-15,2025-10-15
CAR863,Toyota,Sports,A-8604,2024-04-04,2025-04-04
CAR725,BMW,Compact,A-8938,2023-08-01,2024-07-31
CAR958,Nissan,Luxury,C-3395,2023-08-30,2024-08-29
CAR122,Toyota,Compact,B-6096,2024-01-31,2025-01-30
CAR608,Audi,SUV,A-7567,2023-05-27,2024-05-26
CAR340,Nissan,Compact,C-4022,2024-03-24,2025-03-24
CAR440,BMW,Sports,B-1904,2023-06-15,2024-06-14
CAR820,Honda,Sedan,D-9843,2022-11-11,2023-11-11
CAR942,Honda,Sedan,E-1118,2022-12-22,2023-12-22
CAR969,Nissan,Sedan,D-5031,2023-09-30,2024-09-29
CAR794,Honda,SUV,E-4796,2022-11-21,2023-11-21
CAR404,BMW,SUV,E-2265,2024-08-02,2025-08-02
CAR105,Audi,SUV,F-6914,2023-10-29,2024-10-28
CAR448,BMW,Compact,C-9742,2024-08-25,2025-08-25
CAR452,Nissan,Compact,C-5492,2024-10-25,2025-10-25
CAR735,Mercedes,SUV,C-7287,2024-07-09,2025-07-09
CAR505,Nissan,Luxury,F-1107,2024-10-06,2025-10-06
CAR901,Toyota,SUV,F-3858,2024-08-05,2025-08-05
CAR472,BMW,Sedan,B-5534,2022-11-15,2023-11-15
CAR233,Nissan,Sedan,E-8791,2024-07-04,2025-07-04
CAR755,BMW,Sports,A-2186,2024-01-28,2025-01-27
CAR478,Nissan,Sedan,E-6496,2023-09-29,2024-09-28
CAR509,Nissan,Sedan,A-5643,2023-05-03,2024-05-02
CAR132,Mercedes,Luxury,B-9590,2024-04-18,2025-04-18
CAR975,Mercedes,Luxury,D-6967,2023-01-08,2024-01-08
CAR592,Nissan,Compact,F-3909,2024-02-24,2025-02-23
