CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR747,BMW,Sedan,A-5924,2023-07-28,2024-07-27
CAR739,BMW,SUV,C-9889,2023-09-17,2024-09-16
CAR193,Toyota,Luxury,A-2449,2023-03-17,2024-03-16
CAR844,BMW,Luxury,E-5820,2023-03-23,2024-03-22
CAR144,Toyota,SUV,A-1207,2023-10-10,2024-10-09
CAR421,Nissan,Compact,D-9376,2024-09-17,2025-09-17
CAR256,BMW,Sedan,C-4513,2024-10-25,2025-10-25
CAR754,Nissan,Sedan,D-9697,2024-09-11,2025-09-11
CAR426,Honda,Luxury,E-1631,2022-12-09,2023-12-09
CAR161,Audi,Luxury,B-7519,2024-02-22,2025-02-21
CAR200,Mercedes,Compact,E-5559,2023-04-28,2024-04-27
CAR135,Toyota,Sedan,E-3526,2023-10-03,2024-10-02
CAR396,Nissan,Sports,D-7540,2023-03-27,2024-03-26
CAR244,Mercedes,Luxury,C-7408,2023-06-05,2024-06-04
CAR647,Honda,Sports,A-7611,2023-07-22,2024-07-21
CAR985,Mercedes,Sports,B-6773,2023-04-29,2024-04-28
CAR522,Nissan,Sedan,D-3648,2024-03-23,2025-03-23
CAR690,Honda,Compact,D-9985,2023-08-02,2024-08-01
CAR868,Mercedes,Compact,E-8810,2023-02-23,2024-02-23
CAR328,Mercedes,Sedan,C-7694,2024-06-02,2025-06-02
CAR404,Honda,Compact,C-3071,2022-12-27,2023-12-27
CAR448,Mercedes,Sports,A-2547,2023-12-17,2024-12-16
CAR933,Mercedes,SUV,B-8586,2023-06-23,2024-06-22
CAR507,BMW,Luxury,E-2272,2023-09-25,2024-09-24
CAR202,Mercedes,Luxury,D-5176,2024-04-21,2025-04-21
CAR479,Honda,Sedan,D-3557,2023-10-04,2024-10-03
CAR197,Toyota,Compact,B-9748,2023-12-18,2024-12-17
CAR645,Nissan,Sedan,B-3040,2023-06-08,2024-06-07
CAR524,Nissan,Sedan,D-7938,2023-05-02,2024-05-01
CAR833,Audi,Sedan,E-2769,2023-01-31,2024-01-31
CAR545,Toyota,SUV,B-7634,2024-06-10,2025-06-10
CAR105,Toyota,Compact,F-9551,2023-12-06,2024-12-05
CAR646,Nissan,SUV,E-1758,2023-05-22,2024-05-21
CAR943,Mercedes,Sedan,E-3834,2023-02-05,2024-02-05
CAR396,Mercedes,Sedan,F-9331,2022-11-24,2023-11-24
CAR809,Honda,SUV,E-5587,2024-08-26,2025-08-26
CAR334,BMW,SUV,F-1000,2023-05-26,2024-05-25
CAR316,Toyota,Sports,A-2508,2022-12-29,2023-12-29
CAR310,Honda,Compact,C-6383,2023-04-11,2024-04-10
CAR817,Nissan,Luxury,B-3851,2023-03-03,2024-03-02
CAR456,BMW,Compact,B-8461,2024-04-23,2025-04-23
CAR686,Audi,SUV,A-8241,2023-03-27,2024-03-26
CAR700,Toyota,Sports,C-6531,2024-07-03,2025-07-03
CAR823,BMW,Sedan,E-3354,2024-07-27,2025-07-27
CAR225,Nissan,Luxury,B-4627,2024-04-19,2025-04-19
CAR392,BMW,Luxury,F-3871,2024-07-06,2025-07-06
CAR609,Honda,Sedan,D-6824,2023-10-05,2024-10-04
CAR391,Audi,Luxury,F-7474,2023-08-08,2024-08-07
CAR950,Audi,SUV,D-8579,2024-08-25,2025-08-25
CAR814,Honda,Sports,C-5735,2023-01-27,2024-01-27
CAR610,Mercedes,Sports,D-1709,2024-10-25,2025-10-25
CAR791,Toyota,Compact,E-5851,2023-08-19,2024-08-18
CAR431,Mercedes,Sports,E-6970,2023-07-17,2024-07-16
CAR338,Mercedes,Sports,E-7361,2023-04-30,2024-04-29
CAR655,Honda,SUV,B-3435,2023-02-20,2024-02-20
CAR544,Audi,SUV,C-6416,2024-07-25,2025-07-25
CAR557,BMW,Compact,A-5082,2024-09-21,2025-09-21
CAR965,Audi,Sedan,B-7893,2023-07-27,2024-07-26
CAR338,Toyota,Compact,E-8112,2023-01-08,2024-01-08
CAR985,Toyota,Sedan,E-3852,2023-11-05,2024-11-04
CAR678,Nissan,Sedan,C-1371,2024-03-23,2025-03-23
CAR756,Mercedes,Compact,C-7574,2024-01-01,2024-12-31
CAR659,Nissan,Sports,E-1164,2023-01-30,2024-01-30
CAR516,Honda,Sports,D-6087,2023-07-21,2024-07-20
CAR147,BMW,Compact,C-3234,2023-02-20,2024-02-20
CAR266,Toyota,Luxury,E-1706,2024-01-20,2025-01-19
CAR160,Nissan,Luxury,F-9515,2024-06-20,2025-06-20
CAR226,Nissan,Sports,A-7605,2023-04-26,2024-04-25
CAR265,BMW,Luxury,A-3878,2023-05-24,2024-05-23
CAR437,BMW,SUV,E-8784,2023-01-06,2024-01-06
CAR367,Audi,Compact,A-7147,2024-10-24,2025-10-24
CAR555,Nissan,SUV,D-9287,2023-06-20,2024-06-19
CAR373,Honda,Sports,D-8083,2024-07-03,2025-07-03
CAR799,Audi,Compact,A-6258,2024-05-28,2025-05-28
CAR305,Mercedes,Sedan,D-1494,2024-08-23,2025-08-23
CAR586,Honda,SUV,B-1343,2023-04-04,2024-04-03
CAR757,Mercedes,SUV,D-9573,2024-03-21,2025-03-21
CAR591,Audi,SUV,C-7230,2024-07-27,2025-07-27
CAR230,Honda,Sports,C-7416,2024-03-11,2025-03-11
CAR247,Audi,Sedan,D-4818,2023-06-26,2024-06-25
CAR569,Honda,SUV,A-6517,2024-09-29,2025-09-29
CAR713,Toyota,Compact,B-4221,2023-01-26,2024-01-26
CAR460,Nissan,SUV,C-9087,2024-10-12,2025-10-12
CAR685,Nissan,Sports,E-5845,2024-02-11,2025-02-10
CAR919,Audi,Sports,A-8790,2024-07-03,2025-07-03
CAR650,Nissan,Sedan,D-6630,2024-04-23,2025-04-23
CAR491,Mercedes,Sedan,B-4332,2024-01-23,2025-01-22
CAR799,BMW,Luxury,D-8537,2023-05-20,2024-05-19
CAR699,Mercedes,Sports,B-1279,2024-10-25,2025-10-25
CAR451,Toyota,Sports,F-9580,2024-04-30,2025-04-30
CAR499,Mercedes,SUV,F-9338,2024-09-15,2025-09-15
CAR616,Mercedes,Sports,C-5401,2023-08-08,2024-08-07
CAR738,Mercedes,Compact,D-4058,2023-09-06,2024-09-05
CAR287,Honda,Sports,A-7221,2024-07-20,2025-07-20
CAR481,Toyota,Sedan,B-3160,2023-05-11,2024-05-10
CAR124,Toyota,Luxury,D-6993,2023-08-02,2024-08-01
CAR462,Toyota,Luxury,E-1957,2024-06-29,2025-06-29
CAR860,Audi,SUV,C-7025,2023-08-08,2024-08-07
CAR952,BMW,Luxury,F-9535,2023-10-19,2024-10-18
CAR336,Nissan,Sedan,A-6364,2023-04-15,2024-04-14
CAR402,Toyota,SUV,F-7397,2023-02-28,2024-02-28
CAR972,Toyota,Compact,A-6329,2023-07-30,2024-07-29
CAR909,Audi,Luxury,F-6827,2024-03-11,2025-03-11
CAR978,Audi,SUV,B-5256,2023-02-23,2024-02-23
CAR343,Nissan,Luxury,D-3847,2023-06-05,2024-06-04
CAR769,Nissan,SUV,E-8509,2023-10-04,2024-10-03
CAR445,Honda,SUV,E-8599,2024-04-11,2025-04-11
CAR961,Nissan,Luxury,B-5562,2024-08-12,2025-08-12
CAR461,Nissan,Compact,F-7678,2022-12-29,2023-12-29
CAR988,Audi,SUV,E-7615,2024-04-24,2025-04-24
CAR419,Nissan,Sports,A-1199,2023-04-30,2024-04-29
CAR263,Audi,Sports,A-8771,2024-03-30,2025-03-30
CAR692,Honda,Sedan,B-8020,2024-02-21,2025-02-20
CAR409,Toyota,Luxury,E-9984,2024-01-15,2025-01-14
CAR443,Mercedes,Compact,C-8785,2023-08-21,2024-08-20
CAR868,Honda,SUV,C-3936,2024-01-16,2025-01-15
CAR292,Audi,Compact,D-3700,2024-03-20,2025-03-20
CAR928,Nissan,Sedan,C-6916,2023-03-27,2024-03-26
CAR158,Mercedes,Luxury,A-3544,2023-06-24,2024-06-23
CAR785,Honda,Sports,B-9779,2024-03-02,2025-03-02
CAR163,Audi,Sedan,D-6083,2024-09-23,2025-09-23
CAR234,Honda,SUV,B-7839,2023-06-11,2024-06-10
CAR301,Honda,Sports,B-9519,2023-07-10,2024-07-09
CAR851,Honda,Compact,C-8079,2024-04-09,2025-04-09
CAR765,Audi,Sports,B-8827,2023-04-26,2024-04-25
CAR147,Nissan,Compact,B-6639,2024-02-08,2025-02-07
CAR117,Honda,Sedan,A-8744,2024-05-21,2025-05-21
CAR578,BMW,Luxury,F-3260,2023-08-14,2024-08-13
CAR131,Nissan,Compact,D-7597,2024-07-25,2025-07-25
CAR196,Nissan,Sedan,F-3777,2024-10-12,2025-10-12
CAR848,Honda,Luxury,E-5477,2023-08-17,2024-08-16
CAR174,Toyota,Luxury,A-2896,2022-12-03,2023-12-03
CAR493,Mercedes,Luxury,D-9108,2023-05-12,2024-05-11
CAR776,BMW,Compact,B-4777,2024-02-11,2025-02-10
CAR938,Nissan,SUV,D-3850,2023-08-10,2024-08-09
CAR681,Toyota,SUV,B-7117,2023-05-26,2024-05-25
CAR252,Audi,Luxury,C-1654,2023-06-13,2024-06-12
CAR573,Mercedes,Sports,A-5024,2024-05-21,2025-05-21
CAR838,Honda,Luxury,B-3938,2024-01-29,2025-01-28
CAR720,Nissan,Sedan,C-1364,2024-02-20,2025-02-19
CAR864,Audi,SUV,F-5836,2024-02-21,2025-02-20
CAR353,BMW,SUV,F-5455,2022-12-31,2023-12-31
CAR515,Mercedes,Compact,C-4602,2023-08-27,2024-08-26
CAR384,Mercedes,SUV,D-6718,2024-01-31,2025-01-30
CAR496,Nissan,Luxury,C-1994,2023-03-24,2024-03-23
CAR724,Honda,SUV,C-1495,2023-07-07,2024-07-06
CAR646,Toyota,SUV,E-3775,2023-01-07,2024-01-07
CAR168,Nissan,Luxury,B-6883,2023-08-10,2024-08-09
CAR921,Mercedes,Sedan,D-9850,2023-04-25,2024-04-24
CAR438,BMW,SUV,A-8854,2023-02-27,2024-02-27
CAR245,BMW,Sports,D-4464,2023-07-07,2024-07-06
CAR861,Mercedes,Luxury,D-8249,2023-10-12,2024-10-11
CAR290,Toyota,SUV,F-8778,2024-02-21,2025-02-20
CAR572,Honda,SUV,E-4948,2022-11-15,2023-11-15
CAR389,Honda,Compact,D-8604,2024-09-05,2025-09-05
CAR448,Toyota,Compact,D-7520,2023-10-12,2024-10-11
CAR257,Honda,Sports,C-2923,2023-05-11,2024-05-10
CAR359,Nissan,SUV,A-8862,2023-01-20,2024-01-20
CAR180,Toyota,Sedan,C-9551,2023-10-27,2024-10-26
CAR695,Toyota,Luxury,A-2797,2023-12-02,2024-12-01
CAR779,Nissan,Sports,E-8411,2024-10-09,2025-10-09
CAR650,Honda,SUV,C-4271,2024-07-28,2025-07-28
CAR779,Audi,Compact,A-5550,2023-02-05,2024-02-05
CAR906,Honda,Luxury,F-3373,2023-02-16,2024-02-16
CAR468,BMW,Compact,D-8291,2024-02-11,2025-02-10
CAR554,Audi,Sedan,B-7793,2023-07-28,2024-07-27
CAR810,BMW,Sedan,B-1240,2024-10-26,2025-10-26
CAR555,Mercedes,SUV,D-1107,2024-04-14,2025-04-14
CAR272,BMW,Luxury,C-2880,2024-07-07,2025-07-07
CAR452,Mercedes,Luxury,F-1204,2024-09-28,2025-09-28
CAR753,BMW,SUV,B-8181,2024-02-17,2025-02-16
CAR343,Mercedes,SUV,A-6176,2023-12-28,2024-12-27
CAR115,Toyota,Sports,B-7736,2024-03-31,2025-03-31
CAR338,BMW,Compact,C-7735,2023-05-09,2024-05-08
CAR513,Honda,Sedan,C-6548,2024-09-06,2025-09-06
CAR870,Mercedes,SUV,B-1348,2024-01-31,2025-01-30
CAR698,Honda,Sedan,C-4459,2024-06-10,2025-06-10
CAR299,BMW,Compact,B-1240,2023-05-20,2024-05-19
CAR853,Mercedes,Sedan,F-8506,2024-05-12,2025-05-12
CAR794,Toyota,Sedan,E-2546,2024-08-31,2025-08-31
CAR172,Mercedes,Sedan,C-5215,2022-11-15,2023-11-15
CAR961,Nissan,Compact,E-2313,2024-06-06,2025-06-06
CAR828,Nissan,Compact,E-8038,2024-05-20,2025-05-20
CAR757,BMW,Sedan,D-4522,2023-12-11,2024-12-10
CAR214,Nissan,Sedan,A-2269,2024-05-24,2025-05-24
CAR703,Mercedes,Sports,A-1697,2024-10-05,2025-10-05
CAR227,Mercedes,Compact,B-3725,2022-11-08,2023-11-08
CAR259,BMW,Compact,C-2244,2023-04-22,2024-04-21
CAR770,Nissan,Sedan,B-9746,2024-04-28,2025-04-28
CAR550,Toyota,SUV,A-3857,2023-09-03,2024-09-02
CAR198,BMW,Luxury,C-1123,2024-10-07,2025-10-07
CAR342,Mercedes,Compact,C-4368,2023-10-28,2024-10-27
CAR806,Honda,SUV,D-1035,2024-10-22,2025-10-22
CAR590,Nissan,Sedan,D-8778,2024-05-26,2025-05-26
CAR548,Mercedes,Compact,F-8484,2023-07-04,2024-07-03
CAR989,Mercedes,SUV,E-7417,2024-01-23,2025-01-22
CAR173,BMW,Sedan,C-9623,2023-04-09,2024-04-08
CAR684,Audi,Compact,D-1002,2024-06-29,2025-06-29
CAR649,Audi,Sports,C-5511,2023-10-11,2024-10-10
CAR330,Honda,Sedan,D-7941,2023-03-23,2024-03-22
CAR335,Mercedes,SUV,B-2945,2023-06-16,2024-06-15
CAR972,Toyota,Sports,B-3902,2024-10-13,2025-10-13
CAR371,Nissan,SUV,F-4410,2022-11-19,2023-11-19
CAR322,Honda,Sports,C-4923,2024-02-03,2025-02-02
CAR753,Honda,Luxury,E-6132,2024-03-29,2025-03-29
CAR327,Honda,Sports,F-9801,2023-05-01,2024-04-30
CAR512,Toyota,SUV,A-3028,2023-06-28,2024-06-27
CAR426,Audi,Luxury,C-5227,2023-09-05,2024-09-04
CAR650,Toyota,Compact,C-7621,2024-09-28,2025-09-28
CAR947,Toyota,Compact,A-8068,2024-01-25,2025-01-24
CAR999,Audi,Sports,B-9783,2022-11-16,2023-11-16
CAR399,BMW,Compact,B-5963,2023-09-14,2024-09-13
CAR614,Mercedes,Sports,E-2361,2023-09-16,2024-09-15
CAR103,BMW,Sedan,E-1934,2023-02-11,2024-02-11
CAR329,Toyota,Sports,B-4415,2022-11-21,2023-11-21
CAR626,Audi,Compact,F-8800,2023-09-03,2024-09-02
CAR878,Audi,Compact,E-1171,2022-12-22,2023-12-22
CAR824,Nissan,SUV,B-6058,2022-12-29,2023-12-29
CAR615,Nissan,Luxury,F-2956,2024-01-06,2025-01-05
CAR895,Toyota,Luxury,C-5758,2023-06-12,2024-06-11
CAR273,Toyota,Sedan,F-7611,2023-03-26,2024-03-25
CAR104,Honda,Luxury,B-9383,2023-10-18,2024-10-17
CAR869,Mercedes,Sports,C-3281,2023-11-01,2024-10-31
CAR678,Audi,SUV,B-2840,2023-05-04,2024-05-03
CAR224,BMW,Sports,C-8476,2024-01-06,2025-01-05
CAR198,Honda,Luxury,C-4975,2023-03-20,2024-03-19
CAR533,Nissan,Sedan,E-4484,2024-03-25,2025-03-25
CAR650,Toyota,Luxury,F-1161,2022-12-11,2023-12-11
CAR282,Mercedes,Sports,F-5550,2024-02-12,2025-02-11
CAR108,Nissan,Sports,E-5664,2023-05-08,2024-05-07
CAR442,Toyota,Sports,B-2589,2024-04-03,2025-04-03
CAR678,Mercedes,Sports,E-1093,2024-03-13,2025-03-13
CAR780,BMW,Luxury,F-5353,2024-06-24,2025-06-24
CAR607,Mercedes,Compact,A-4036,2023-09-19,2024-09-18
CAR155,Nissan,Compact,F-2923,2023-04-22,2024-04-21
CAR279,Toyota,SUV,B-6329,2023-07-31,2024-07-30
CAR483,BMW,SUV,A-5641,2023-10-17,2024-10-16
CAR465,BMW,Sports,F-8913,2023-08-21,2024-08-20
CAR276,Nissan,Luxury,A-8291,2024-05-20,2025-05-20
CAR375,Audi,Sports,F-1803,2023-05-02,2024-05-01
CAR625,Audi,Compact,A-3217,2024-08-23,2025-08-23
CAR660,Mercedes,Sports,B-7029,2023-08-04,2024-08-03
CAR408,BMW,Sedan,D-1319,2024-07-13,2025-07-13
CAR596,Toyota,Sedan,E-6530,2023-02-03,2024-02-03
CAR929,Nissan,Sedan,A-5467,2024-09-13,2025-09-13
CAR150,BMW,Sedan,F-5144,2024-07-14,2025-07-14
CAR635,BMW,Compact,E-1076,2024-09-04,2025-09-04
CAR437,Audi,Sports,A-1742,2022-12-11,2023-12-11
CAR882,Honda,Compact,E-2916,2024-09-13,2025-09-13
CAR131,BMW,Sedan,F-7812,2023-01-17,2024-01-17
CAR443,Toyota,Compact,A-8451,2023-08-11,2024-08-10
CAR555,Honda,Luxury,F-5915,2024-09-03,2025-09-03
CAR260,Mercedes,Compact,D-1548,2023-12-24,2024-12-23
CAR134,Audi,Compact,E-8047,2024-10-13,2025-10-13
CAR698,Audi,SUV,C-7625,2022-11-09,2023-11-09
CAR980,Mercedes,Compact,B-6750,2024-10-09,2025-10-09
CAR948,Mercedes,SUV,C-5174,2023-02-06,2024-02-06
CAR252,Mercedes,Sports,C-5671,2024-07-23,2025-07-23
CAR497,Honda,Compact,F-3212,2024-09-27,2025-09-27
CAR392,Nissan,Sports,A-1558,2024-05-13,2025-05-13
CAR716,Toyota,Sedan,A-7063,2024-05-26,2025-05-26
CAR733,BMW,SUV,A-9048,2023-07-28,2024-07-27
CAR588,Audi,SUV,F-8593,2023-09-03,2024-09-02
CAR364,BMW,Compact,A-6734,2022-12-15,2023-12-15
CAR602,Mercedes,Luxury,C-2502,2023-11-29,2024-11-28
CAR959,Mercedes,Sedan,C-9818,2023-04-09,2024-04-08
CAR517,Mercedes,Sedan,B-4681,2023-06-02,2024-06-01
CAR817,BMW,Luxury,A-2539,2023-08-12,2024-08-11
CAR862,Honda,Sports,C-6174,2023-12-27,2024-12-26
CAR714,Honda,SUV,C-1698,2023-09-16,2024-09-15
CAR251,Audi,Sedan,E-7286,2024-02-08,2025-02-07
CAR364,Audi,SUV,E-4244,2023-04-16,2024-04-15
CAR942,Mercedes,Luxury,B-1675,2023-12-23,2024-12-22
CAR269,Toyota,Sports,F-1427,2023-03-13,2024-03-12
CAR115,Mercedes,Luxury,F-2758,2023-07-18,2024-07-17
CAR572,Honda,SUV,F-3475,2023-12-31,2024-12-30
CAR681,Audi,Sedan,A-8842,2024-02-19,2025-02-18
CAR238,Honda,Compact,B-3827,2024-03-27,2025-03-27
CAR894,Toyota,Sports,C-2425,2024-10-04,2025-10-04
CAR112,Nissan,Compact,E-9598,2024-03-08,2025-03-08
CAR312,Audi,SUV,E-2785,2024-03-08,2025-03-08
CAR626,Honda,Sports,F-9628,2024-06-26,2025-06-26
CAR991,Toyota,SUV,B-2651,2023-11-03,2024-11-02
CAR939,Toyota,Compact,E-6956,2023-04-28,2024-04-27
CAR464,Audi,SUV,D-9354,2023-04-01,2024-03-31
CAR745,Audi,Compact,C-3752,2024-10-27,2025-10-27
CAR456,Honda,SUV,F-6453,2024-05-11,2025-05-11
CAR989,Nissan,Sedan,C-5286,2023-04-07,2024-04-06
CAR908,Nissan,Sedan,E-4025,2023-12-27,2024-12-26
CAR150,Audi,Luxury,B-2606,2024-07-25,2025-07-25
CAR801,Honda,SUV,D-4049,2024-02-12,2025-02-11
CAR648,Mercedes,Sedan,E-3434,2023-11-22,2024-11-21
CAR460,Toyota,Luxury,D-8281,2022-12-29,2023-12-29
CAR157,Honda,Luxury,E-7536,2023-02-02,2024-02-02
CAR498,Nissan,Compact,A-6965,2024-03-11,2025-03-11
CAR718,Toyota,Luxury,D-9831,2022-12-23,2023-12-23
CAR784,BMW,Compact,E-1848,2023-07-06,2024-07-05
CAR942,Nissan,Compact,D-3092,2023-05-30,2024-05-29
CAR187,Toyota,SUV,C-6645,2024-05-19,2025-05-19
CAR120,Audi,Luxury,C-2648,2023-01-29,2024-01-29
CAR115,Audi,Sports,A-4064,2023-03-03,2024-03-02
CAR534,BMW,Luxury,C-4088,2024-10-18,2025-10-18
CAR677,Honda,SUV,E-1242,2024-10-09,2025-10-09
CAR236,Mercedes,Luxury,F-5700,2024-02-17,2025-02-16
CAR797,Toyota,Sedan,F-5504,2023-10-06,2024-10-05
CAR113,Nissan,Sedan,C-2290,2024-03-15,2025-03-15
CAR642,Toyota,Sedan,A-4654,2024-06-20,2025-06-20
CAR838,Nissan,Sports,C-2565,2023-11-02,2024-11-01
CAR223,Audi,Sedan,E-7474,2022-11-20,2023-11-20
CAR220,Nissan,Sedan,D-3955,2023-11-08,2024-11-07
CAR301,Nissan,SUV,F-4912,2024-08-17,2025-08-17
CAR437,Audi,SUV,E-7630,2024-05-07,2025-05-07
CAR843,Nissan,Luxury,C-3296,2024-01-06,2025-01-05
CAR355,Mercedes,Sports,D-3380,2023-10-25,2024-10-24
CAR312,BMW,Luxury,A-7041,2024-10-14,2025-10-14
CAR132,Mercedes,Sedan,E-6020,2023-12-27,2024-12-26
CAR517,Mercedes,SUV,E-8001,2024-08-01,2025-08-01
CAR680,BMW,Sports,E-3145,2023-02-04,2024-02-04
CAR567,Nissan,SUV,E-7004,2024-01-16,2025-01-15
CAR337,Audi,Sedan,C-2757,2023-09-04,2024-09-03
CAR342,Nissan,Sports,B-6627,2024-03-22,2025-03-22
CAR659,BMW,SUV,C-2975,2023-03-09,2024-03-08
CAR991,Nissan,Sedan,B-6332,2024-07-28,2025-07-28
CAR642,Audi,Sports,B-5446,2023-01-21,2024-01-21
CAR764,Audi,Luxury,C-7835,2023-08-25,2024-08-24
CAR397,BMW,Sedan,C-6673,2023-04-18,2024-04-17
CAR476,Toyota,Sports,C-2541,2023-10-28,2024-10-27
CAR360,Nissan,Sedan,E-5736,2024-01-04,2025-01-03
CAR795,Toyota,Sports,E-9303,2023-04-11,2024-04-10
CAR894,Audi,SUV,C-2496,2023-02-01,2024-02-01
CAR906,Mercedes,Sports,C-5080,2024-05-24,2025-05-24
CAR235,Mercedes,SUV,D-1891,2024-08-14,2025-08-14
CAR218,Mercedes,Sedan,D-6287,2023-06-26,2024-06-25
CAR949,Audi,Sports,B-7600,2023-10-21,2024-10-20
CAR323,Audi,Compact,D-1851,2023-10-16,2024-10-15
CAR296,Honda,Sports,B-5711,2024-03-23,2025-03-23
CAR941,Toyota,Luxury,A-8693,2023-06-03,2024-06-02
CAR434,Toyota,Luxury,A-4343,2023-07-02,2024-07-01
CAR475,Audi,Sports,C-3439,2024-07-31,2025-07-31
CAR395,Honda,Luxury,B-3157,2024-04-01,2025-04-01
CAR745,Nissan,Sedan,A-2755,2023-10-16,2024-10-15
CAR900,Mercedes,Compact,C-4474,2023-01-10,2024-01-10
CAR504,Mercedes,Compact,A-1628,2024-11-06,2025-11-06
CAR562,Toyota,Sedan,F-6082,2023-11-12,2024-11-11
CAR125,Mercedes,Compact,C-9079,2024-07-29,2025-07-29
CAR401,Mercedes,Compact,D-7119,2023-12-16,2024-12-15
CAR338,Toyota,Compact,A-7738,2023-08-20,2024-08-19
CAR912,Toyota,Sports,E-8417,2023-03-15,2024-03-14
CAR906,Mercedes,Compact,A-5652,2023-06-16,2024-06-15
CAR627,Nissan,Sedan,E-6585,2024-10-15,2025-10-15
CAR221,Honda,SUV,B-8848,2023-03-02,2024-03-01
CAR908,Audi,Compact,E-7615,2024-10-24,2025-10-24
